feature,timepoint,context,response,model,R^2,num_observations,set,se_lower,se_upper
spatial,0,CH,GROWTH,MLR,0.5006483994976118,450,TRAIN,0.49416157806825806,0.5071352209269654
spatial,0,CH,GROWTH,RF,0.7601922269616297,450,TRAIN,0.7573464956606183,0.7630379582626411
spatial,0,CH,GROWTH,SVR,0.4733930640148697,450,TRAIN,0.46770948658551015,0.47907664144422923
spatial,0,CH,GROWTH,MLP,0.6456135976230871,450,TRAIN,0.6385620695839083,0.652665125662266
spatial,0,CH,GROWTH,MLR,0.4886253233251464,500,TRAIN,0.4837444174206337,0.49350622922965914
spatial,0,CH,GROWTH,RF,0.7244952274237236,500,TRAIN,0.7207929079522387,0.7281975468952085
spatial,0,CH,GROWTH,SVR,0.4621702302757402,500,TRAIN,0.4564697118507118,0.46787074870076867
spatial,0,CH,GROWTH,MLP,0.6574368598675383,500,TRAIN,0.652760770606671,0.6621129491284056
spatial,0,CH,SYMMETRY,MLR,0.8818560777306664,50,TRAIN,0.8747208932452514,0.8889912622160815
spatial,0,CH,SYMMETRY,RF,0.9156467671910558,50,TRAIN,0.9108637340599003,0.9204298003222112
spatial,0,CH,SYMMETRY,SVR,0.6530798029524786,50,TRAIN,0.6419458189638364,0.6642137869411208
spatial,0,CH,SYMMETRY,MLP,0.4193808219729421,50,TRAIN,0.399837478842901,0.43892416510298315
spatial,0,CH,SYMMETRY,MLR,0.6277343925555621,100,TRAIN,0.6161223544902862,0.639346430620838
spatial,0,CH,SYMMETRY,RF,0.7417937194016496,100,TRAIN,0.7356253391820377,0.7479620996212616
spatial,0,CH,SYMMETRY,SVR,0.5734681387644931,100,TRAIN,0.5642656069772762,0.58267067055171
spatial,0,CH,SYMMETRY,MLP,0.3748410088900762,100,TRAIN,0.36330528833619674,0.3863767294439557
spatial,0,CH,SYMMETRY,MLR,0.4893077104949197,150,TRAIN,0.4789599725258206,0.4996554484640188
spatial,0,CH,SYMMETRY,RF,0.6638432726358957,150,TRAIN,0.6578265719241292,0.6698599733476622
spatial,0,CH,SYMMETRY,SVR,0.562112680103027,150,TRAIN,0.5516136444888154,0.5726117157172385
spatial,0,CH,SYMMETRY,MLP,0.3521598082486592,150,TRAIN,0.3411712120292356,0.36314840446808283
spatial,0,CH,SYMMETRY,MLR,0.3989228289180172,200,TRAIN,0.3891146536356041,0.40873100420043035
spatial,0,CH,SYMMETRY,RF,0.5518395491350139,200,TRAIN,0.5454200348894285,0.5582590633805993
spatial,0,CH,SYMMETRY,SVR,0.5455019913881626,200,TRAIN,0.537704147938554,0.5532998348377711
spatial,0,CH,SYMMETRY,MLP,0.33657191014830484,200,TRAIN,0.32490549167566923,0.34823832862094045
spatial,0,CH,SYMMETRY,MLR,0.3850324661324277,250,TRAIN,0.37537782098345324,0.39468711128140216
spatial,0,CH,SYMMETRY,RF,0.4760761146788911,250,TRAIN,0.4698301171635917,0.4823221121941905
spatial,0,CH,SYMMETRY,SVR,0.5033077246748745,250,TRAIN,0.49660239747297136,0.5100130518767777
spatial,0,CH,SYMMETRY,MLP,0.3490310192574128,250,TRAIN,0.34072339610379565,0.35733864241102997
spatial,0,CH,SYMMETRY,MLR,0.3384311730115097,300,TRAIN,0.33022097496767766,0.34664137105534176
spatial,0,CH,SYMMETRY,RF,0.4591287080474544,300,TRAIN,0.45364567408565154,0.4646117420092573
spatial,0,CH,SYMMETRY,SVR,0.5116042649451636,300,TRAIN,0.5060776761793815,0.5171308537109458
spatial,0,CH,SYMMETRY,MLP,0.3279890072792826,300,TRAIN,0.31698620150599854,0.33899181305256665
spatial,0,CH,SYMMETRY,MLR,0.3313875068576379,350,TRAIN,0.3245629628015974,0.3382120509136784
spatial,0,CH,SYMMETRY,RF,0.4191756586572563,350,TRAIN,0.4131056219261218,0.4252456953883908
spatial,0,CH,SYMMETRY,SVR,0.4882277521025311,350,TRAIN,0.4828479718234797,0.4936075323815825
spatial,0,CH,SYMMETRY,MLP,0.3432515401804448,350,TRAIN,0.3330886372573714,0.35341444310351816
spatial,0,CH,SYMMETRY,MLR,0.3300206046155045,400,TRAIN,0.3247943119721685,0.33524689725884044
spatial,0,CH,SYMMETRY,RF,0.4025289168213664,400,TRAIN,0.398780110259983,0.40627772338274976
spatial,0,CH,SYMMETRY,SVR,0.4725550929944501,400,TRAIN,0.467678511907497,0.4774316740814032
spatial,0,CH,SYMMETRY,MLP,0.3548436741849457,400,TRAIN,0.34461539497776267,0.3650719533921288
spatial,0,CH,SYMMETRY,MLR,0.3001878850503932,450,TRAIN,0.294225606564578,0.30615016353620833
spatial,0,CH,SYMMETRY,RF,0.37331080237907216,450,TRAIN,0.3698356153025088,0.3767859894556355
spatial,0,CH,SYMMETRY,SVR,0.4722860033015882,450,TRAIN,0.468748757687195,0.47582324891598143
spatial,0,CH,SYMMETRY,MLP,0.3615511305515507,450,TRAIN,0.3507331710356977,0.3723690900674037
spatial,0,CH,SYMMETRY,MLR,0.2962513976340366,500,TRAIN,0.29142473911979444,0.3010780561482787
spatial,0,CH,SYMMETRY,RF,0.3509599693455577,500,TRAIN,0.34814516486236413,0.3537747738287512
spatial,0,CH,SYMMETRY,SVR,0.4624445743325311,500,TRAIN,0.4587434565769795,0.4661456920880827
spatial,0,CH,SYMMETRY,MLP,0.3690870539805548,500,TRAIN,0.3595354280480665,0.3786386799130431
topo,8,CH,ACTIVITY,MLR,0.6939981831230077,50,TRAIN,0.6739468866438808,0.7140494796021345
topo,8,CH,ACTIVITY,RF,0.3116962062760994,50,TRAIN,0.2968948277416992,0.3264975848104996
topo,8,CH,ACTIVITY,SVR,0.3478438998161053,50,TRAIN,0.3260925208084935,0.3695952788237171
topo,8,CH,ACTIVITY,MLP,0.136584742761189,50,TRAIN,0.10234105009380381,0.1708284354285742
topo,8,CH,ACTIVITY,MLR,0.4500227901846484,100,TRAIN,0.43481122166347036,0.46523435870582647
topo,8,CH,ACTIVITY,RF,0.1966700699916505,100,TRAIN,0.18875223619128376,0.20458790379201722
topo,8,CH,ACTIVITY,SVR,0.2730773479562481,100,TRAIN,0.26105007887474546,0.28510461703775075
topo,8,CH,ACTIVITY,MLP,0.20029351187793187,100,TRAIN,0.16743180060502655,0.2331552231508372
topo,8,CH,ACTIVITY,MLR,0.3356286418674792,150,TRAIN,0.3240567757129693,0.3472005080219891
topo,8,CH,ACTIVITY,RF,0.1610206695729857,150,TRAIN,0.15635402444419186,0.16568731470177953
topo,8,CH,ACTIVITY,SVR,0.22586722973088735,150,TRAIN,0.2145863385486139,0.23714812091316081
topo,8,CH,ACTIVITY,MLP,0.2552602631425556,150,TRAIN,0.23078798489874597,0.2797325413863653
topo,8,CH,ACTIVITY,MLR,0.2990901819319841,200,TRAIN,0.2889559573828794,0.30922440648108884
topo,8,CH,ACTIVITY,RF,0.14897453008899975,200,TRAIN,0.14510744452806806,0.15284161564993143
topo,8,CH,ACTIVITY,SVR,0.2322258212946109,200,TRAIN,0.22266891539605152,0.24178272719317026
topo,8,CH,ACTIVITY,MLP,0.26256278431184554,200,TRAIN,0.24246689166289143,0.28265867696079966
topo,8,CH,ACTIVITY,MLR,0.2538666110011936,250,TRAIN,0.24527531350612125,0.262457908496266
topo,8,CH,ACTIVITY,RF,0.13923899954866828,250,TRAIN,0.1343553772463616,0.14412262185097496
topo,8,CH,ACTIVITY,SVR,0.2397218722116961,250,TRAIN,0.2299922464553606,0.24945149796803162
topo,8,CH,ACTIVITY,MLP,0.2549599998744472,250,TRAIN,0.24069939231286627,0.26922060743602805
topo,8,CH,ACTIVITY,MLR,0.2304902100568541,300,TRAIN,0.22232322294556403,0.23865719716814418
topo,8,CH,ACTIVITY,RF,0.12141918263230415,300,TRAIN,0.11695003088644543,0.12588833437816288
topo,8,CH,ACTIVITY,SVR,0.21615571877523146,300,TRAIN,0.2094697569506759,0.222841680599787
topo,8,CH,ACTIVITY,MLP,0.2689799924168111,300,TRAIN,0.25020303986349735,0.28775694497012483
topo,8,CH,ACTIVITY,MLR,0.21723709497799654,350,TRAIN,0.21109117430963856,0.22338301564635452
topo,8,CH,ACTIVITY,RF,0.11567665489828433,350,TRAIN,0.11154809672428052,0.11980521307228813
topo,8,CH,ACTIVITY,SVR,0.2187883469482023,350,TRAIN,0.21280814105327212,0.22476855284313246
topo,8,CH,ACTIVITY,MLP,0.26292286484106425,350,TRAIN,0.2465800804039,0.2792656492782285
topo,8,CH,ACTIVITY,MLR,0.20036888668910854,400,TRAIN,0.19324915260909564,0.20748862076912145
topo,8,CH,ACTIVITY,RF,0.10868397122322823,400,TRAIN,0.10526858326230364,0.11209935918415283
topo,8,CH,ACTIVITY,SVR,0.21070941181139372,400,TRAIN,0.20441867713507136,0.21700014648771607
topo,8,CH,ACTIVITY,MLP,0.2915978912415221,400,TRAIN,0.2716764405767262,0.31151934190631797
topo,8,CH,ACTIVITY,MLR,0.18857977004770649,450,TRAIN,0.18387757859777948,0.1932819614976335
topo,8,CH,ACTIVITY,RF,0.10680176048249414,450,TRAIN,0.10375953034182138,0.1098439906231669
topo,8,CH,ACTIVITY,SVR,0.19866221046366214,450,TRAIN,0.19226102202279274,0.20506339890453154
topo,8,CH,ACTIVITY,MLP,0.25145303096064514,450,TRAIN,0.23315738652238127,0.269748675398909
topo,8,CH,ACTIVITY,MLR,0.1895140107286578,500,TRAIN,0.1852295026166687,0.19379851884064692
topo,8,CH,ACTIVITY,RF,0.10301125907176467,500,TRAIN,0.10090722826504496,0.10511528987848438
topo,8,CH,ACTIVITY,SVR,0.1987110619821265,500,TRAIN,0.19420057368102903,0.203221550283224
topo,8,CH,ACTIVITY,MLP,0.2915315386816749,500,TRAIN,0.27096440404080785,0.312098673322542
topo,8,CH,GROWTH,MLR,0.9599779470715776,50,TRAIN,0.9571091066643134,0.9628467874788418
topo,8,CH,GROWTH,RF,0.7720159304523089,50,TRAIN,0.7578317421721729,0.7862001187324449
topo,8,CH,GROWTH,SVR,0.6001205232207263,50,TRAIN,0.5892495442737458,0.6109915021677068
topo,8,CH,GROWTH,MLP,0.8913439491044344,50,TRAIN,0.8823036903733538,0.900384207835515
topo,8,CH,GROWTH,MLR,0.7793768761967416,100,TRAIN,0.7677133352511347,0.7910404171423484
topo,8,CH,GROWTH,RF,0.5706217520466981,100,TRAIN,0.5573963409337666,0.5838471631596296
topo,8,CH,GROWTH,SVR,0.5978702792170691,100,TRAIN,0.5875778801759921,0.6081626782581462
topo,8,CH,GROWTH,MLP,0.7865761080883509,100,TRAIN,0.7746991297409568,0.798453086435745
topo,8,CH,GROWTH,MLR,0.6569115771110059,150,TRAIN,0.6475814002852016,0.6662417539368102
topo,8,CH,GROWTH,RF,0.4907347377483059,150,TRAIN,0.4805625122317751,0.5009069632648366
topo,8,CH,GROWTH,SVR,0.5604537351965699,150,TRAIN,0.5465555253437772,0.5743519450493627
topo,8,CH,GROWTH,MLP,0.6861184783869091,150,TRAIN,0.67437379562073,0.6978631611530882
topo,8,CH,GROWTH,MLR,0.6111766271060373,200,TRAIN,0.604092776842467,0.6182604773696075
topo,8,CH,GROWTH,RF,0.4291957231149087,200,TRAIN,0.41917807384092015,0.4392133723888973
topo,8,CH,GROWTH,SVR,0.5623565020038492,200,TRAIN,0.5540178980213861,0.5706951059863123
topo,8,CH,GROWTH,MLP,0.6507033541568811,200,TRAIN,0.6426416610056833,0.6587650473080788
topo,8,CH,GROWTH,MLR,0.5648826280718142,250,TRAIN,0.5571643020285089,0.5726009541151196
topo,8,CH,GROWTH,RF,0.39551642641680856,250,TRAIN,0.38794259622510213,0.403090256608515
topo,8,CH,GROWTH,SVR,0.5814276521815136,250,TRAIN,0.5732176849620924,0.5896376194009348
topo,8,CH,GROWTH,MLP,0.6253637824792443,250,TRAIN,0.6169088585696372,0.6338187063888514
topo,8,CH,GROWTH,MLR,0.5540710020783487,300,TRAIN,0.5458624595927954,0.562279544563902
topo,8,CH,GROWTH,RF,0.3900309114383712,300,TRAIN,0.38298254055153613,0.3970792823252063
topo,8,CH,GROWTH,SVR,0.5675559123973433,300,TRAIN,0.5599767188812612,0.5751351059134253
topo,8,CH,GROWTH,MLP,0.5862931861859682,300,TRAIN,0.5783750691718453,0.594211303200091
topo,8,CH,GROWTH,MLR,0.5410182287446486,350,TRAIN,0.5356534020251411,0.546383055464156
topo,8,CH,GROWTH,RF,0.3565126634503067,350,TRAIN,0.3503350127268804,0.362690314173733
topo,8,CH,GROWTH,SVR,0.5518363159749026,350,TRAIN,0.5451384991856095,0.5585341327641956
topo,8,CH,GROWTH,MLP,0.5855151649726902,350,TRAIN,0.5795698074859947,0.5914605224593856
topo,8,CH,GROWTH,MLR,0.5050878768606047,400,TRAIN,0.4978960475636378,0.5122797061575717
topo,8,CH,GROWTH,RF,0.3393630188446033,400,TRAIN,0.3332544161120328,0.34547162157717376
topo,8,CH,GROWTH,SVR,0.5675132562009878,400,TRAIN,0.5616214126208169,0.5734050997811587
topo,8,CH,GROWTH,MLP,0.5635074972156953,400,TRAIN,0.5578477465200768,0.5691672479113137
topo,8,CH,GROWTH,MLR,0.5048308922987145,450,TRAIN,0.4990165090216661,0.5106452755757629
topo,8,CH,GROWTH,RF,0.3259812874201064,450,TRAIN,0.3222006447210376,0.3297619301191752
topo,8,CH,GROWTH,SVR,0.5613877025062011,450,TRAIN,0.5559970565189102,0.566778348493492
topo,8,CH,GROWTH,MLP,0.5538107637088268,450,TRAIN,0.5489291123131131,0.5586924151045404
topo,8,CH,GROWTH,MLR,0.4975539651501672,500,TRAIN,0.49321773655613543,0.501890193744199
topo,8,CH,GROWTH,RF,0.3152572991050088,500,TRAIN,0.3114088068378458,0.3191057913721719
topo,8,CH,GROWTH,SVR,0.5537235678561943,500,TRAIN,0.549484515608076,0.5579626201043125
topo,8,CH,GROWTH,MLP,0.5445516057207984,500,TRAIN,0.5400907217717608,0.5490124896698361
topo,8,CH,SYMMETRY,MLR,0.471596665478368,50,TRAIN,0.44678292035832523,0.49641041059841073
topo,8,CH,SYMMETRY,RF,0.5179145548376112,50,TRAIN,0.5050942142111721,0.5307348954640503
topo,8,CH,SYMMETRY,SVR,0.7881030187658169,50,TRAIN,0.766393767635548,0.8098122698960858
topo,8,CH,SYMMETRY,MLP,-6.785681555173303e-08,50,TRAIN,-1.0619103513537775e-07,-2.95225959680883e-08
topo,8,CH,SYMMETRY,MLR,0.3194985848010448,100,TRAIN,0.30295961572305313,0.3360375538790365
topo,8,CH,SYMMETRY,RF,0.3657583922993863,100,TRAIN,0.3563103947545112,0.37520638984426136
topo,8,CH,SYMMETRY,SVR,0.5773363184362135,100,TRAIN,0.560281600737285,0.594391036135142
topo,8,CH,SYMMETRY,MLP,0.0749984962932873,100,TRAIN,0.05261251575870936,0.09738447682786523
topo,8,CH,SYMMETRY,MLR,0.2552234373152249,150,TRAIN,0.24363432461699364,0.26681255001345616
topo,8,CH,SYMMETRY,RF,0.3107455939998377,150,TRAIN,0.3024859821474341,0.3190052058522413
topo,8,CH,SYMMETRY,SVR,0.5053146395716643,150,TRAIN,0.488977274889715,0.5216520042536137
topo,8,CH,SYMMETRY,MLP,0.2218714349661667,150,TRAIN,0.19549380705278677,0.24824906287954665
topo,8,CH,SYMMETRY,MLR,0.2469499180024196,200,TRAIN,0.23806431763866734,0.25583551836617185
topo,8,CH,SYMMETRY,RF,0.26560251825937803,200,TRAIN,0.2579054446083949,0.2732995919103612
topo,8,CH,SYMMETRY,SVR,0.4536811714739236,200,TRAIN,0.4427061543666726,0.46465618858117463
topo,8,CH,SYMMETRY,MLP,0.2885968322118433,200,TRAIN,0.275296928340951,0.3018967360827356
topo,8,CH,SYMMETRY,MLR,0.2286432817280969,250,TRAIN,0.22006530561004528,0.2372212578461485
topo,8,CH,SYMMETRY,RF,0.2485213300077335,250,TRAIN,0.24228491974464425,0.25475774027082276
topo,8,CH,SYMMETRY,SVR,0.4340722399763795,250,TRAIN,0.4240922668663456,0.4440522130864134
topo,8,CH,SYMMETRY,MLP,0.30251768350186475,250,TRAIN,0.2935096157309924,0.31152575127273713
topo,8,CH,SYMMETRY,MLR,0.2021445806905552,300,TRAIN,0.1955363310955518,0.20875283028555858
topo,8,CH,SYMMETRY,RF,0.22289364188866034,300,TRAIN,0.21769455924737519,0.2280927245299455
topo,8,CH,SYMMETRY,SVR,0.4189857056918705,300,TRAIN,0.4104111918906091,0.4275602194931319
topo,8,CH,SYMMETRY,MLP,0.31908650371149905,300,TRAIN,0.30885281522964536,0.32932019219335273
topo,8,CH,SYMMETRY,MLR,0.1911744727964456,350,TRAIN,0.18448965207878293,0.19785929351410825
topo,8,CH,SYMMETRY,RF,0.23095346743409914,350,TRAIN,0.224376356527536,0.2375305783406623
topo,8,CH,SYMMETRY,SVR,0.4070944352820984,350,TRAIN,0.39987682627752125,0.4143120442866755
topo,8,CH,SYMMETRY,MLP,0.3141980858716681,350,TRAIN,0.3066238199446916,0.32177235179864455
topo,8,CH,SYMMETRY,MLR,0.1913809019627147,400,TRAIN,0.18462383435637023,0.19813796956905919
topo,8,CH,SYMMETRY,RF,0.2071837963381709,400,TRAIN,0.202255271748181,0.21211232092816082
topo,8,CH,SYMMETRY,SVR,0.4030616219416437,400,TRAIN,0.3970953253356826,0.4090279185476048
topo,8,CH,SYMMETRY,MLP,0.318402779584108,400,TRAIN,0.31183452176217163,0.3249710374060444
topo,8,CH,SYMMETRY,MLR,0.1884553266010352,450,TRAIN,0.18400999075434654,0.19290066244772386
topo,8,CH,SYMMETRY,RF,0.2042503373482285,450,TRAIN,0.19938374107635268,0.20911693362010433
topo,8,CH,SYMMETRY,SVR,0.39310019490424397,450,TRAIN,0.38710486207656647,0.3990955277319215
topo,8,CH,SYMMETRY,MLP,0.3238395616076896,450,TRAIN,0.31722317009456696,0.3304559531208123
topo,8,CH,SYMMETRY,MLR,0.18278152314855925,500,TRAIN,0.17852603091975627,0.18703701537736223
topo,8,CH,SYMMETRY,RF,0.1899180929603018,500,TRAIN,0.18625706712140624,0.19357911879919734
topo,8,CH,SYMMETRY,SVR,0.3821859603816919,500,TRAIN,0.3790154380472688,0.385356482716115
topo,8,CH,SYMMETRY,MLP,0.3287330966170133,500,TRAIN,0.32289566522225666,0.3345705280117699
spatial,8,CH,ACTIVITY,MLR,0.5344107670399222,50,TRAIN,0.5121745997346882,0.5566469343451562
spatial,8,CH,ACTIVITY,RF,0.4861328988522358,50,TRAIN,0.47283062348969146,0.4994351742147802
spatial,8,CH,ACTIVITY,SVR,0.302936153472598,50,TRAIN,0.2826249849228452,0.3232473220223508
spatial,8,CH,ACTIVITY,MLP,0.10259765660310907,50,TRAIN,0.0663431428911328,0.13885217031508534
spatial,8,CH,ACTIVITY,MLR,0.3202694521441761,100,TRAIN,0.30189377316330296,0.3386451311250493
spatial,8,CH,ACTIVITY,RF,0.3512169848684262,100,TRAIN,0.34396053990853587,0.3584734298283165
spatial,8,CH,ACTIVITY,SVR,0.2542559908861182,100,TRAIN,0.24105420077729472,0.2674577809949417
spatial,8,CH,ACTIVITY,MLP,0.23142757430750896,100,TRAIN,0.19928817201530916,0.26356697659970874
spatial,8,CH,ACTIVITY,MLR,0.22541233878180186,150,TRAIN,0.215934857192695,0.23488982037090872
spatial,8,CH,ACTIVITY,RF,0.2738999060458577,150,TRAIN,0.267760801381095,0.2800390107106204
spatial,8,CH,ACTIVITY,SVR,0.23325370753514835,150,TRAIN,0.22384798857467192,0.24265942649562477
spatial,8,CH,ACTIVITY,MLP,0.2389038911886744,150,TRAIN,0.21498834068776118,0.2628194416895876
spatial,8,CH,ACTIVITY,MLR,0.2301808065981711,200,TRAIN,0.21744695361717667,0.24291465957916555
spatial,8,CH,ACTIVITY,RF,0.2410769669782706,200,TRAIN,0.2349991541605202,0.24715477979602102
spatial,8,CH,ACTIVITY,SVR,0.2394991483206688,200,TRAIN,0.2288913324267668,0.2501069642145708
spatial,8,CH,ACTIVITY,MLP,0.29510239522033394,200,TRAIN,0.2764502093115084,0.3137545811291595
spatial,8,CH,ACTIVITY,MLR,0.2009101321045371,250,TRAIN,0.1917684016859736,0.2100518625231006
spatial,8,CH,ACTIVITY,RF,0.2183124476291277,250,TRAIN,0.2141363143481922,0.22248858091006318
spatial,8,CH,ACTIVITY,SVR,0.2338310753833573,250,TRAIN,0.22527891129937536,0.24238323946733922
spatial,8,CH,ACTIVITY,MLP,0.28691191047125336,250,TRAIN,0.26496805676890556,0.30885576417360117
spatial,8,CH,ACTIVITY,MLR,0.17824530098262634,300,TRAIN,0.1688705034642615,0.18762009850099118
spatial,8,CH,ACTIVITY,RF,0.20275797973834034,300,TRAIN,0.1981605805815709,0.20735537889510977
spatial,8,CH,ACTIVITY,SVR,0.2243678733979533,300,TRAIN,0.2170504761669712,0.2316852706289354
spatial,8,CH,ACTIVITY,MLP,0.33422679071609995,300,TRAIN,0.3074368367088452,0.3610167447233547
spatial,8,CH,ACTIVITY,MLR,0.15422765757340376,350,TRAIN,0.1481206901061005,0.16033462504070703
spatial,8,CH,ACTIVITY,RF,0.18471587389623814,350,TRAIN,0.18079019168478122,0.18864155610769506
spatial,8,CH,ACTIVITY,SVR,0.2230701440353308,350,TRAIN,0.21527773905981948,0.2308625490108421
spatial,8,CH,ACTIVITY,MLP,0.3527021551415765,350,TRAIN,0.3253181987355148,0.38008611154763816
spatial,8,CH,ACTIVITY,MLR,0.14284772379765415,400,TRAIN,0.13607664887233775,0.14961879872297054
spatial,8,CH,ACTIVITY,RF,0.18225987632853424,400,TRAIN,0.17840908590105492,0.18611066675601357
spatial,8,CH,ACTIVITY,SVR,0.22322528999148009,400,TRAIN,0.21673266687309503,0.22971791310986514
spatial,8,CH,ACTIVITY,MLP,0.3597682007078217,400,TRAIN,0.32943551535480753,0.3901008860608358
spatial,8,CH,ACTIVITY,MLR,0.15580193587875776,450,TRAIN,0.15018722001622342,0.1614166517412921
spatial,8,CH,ACTIVITY,RF,0.1706287413440424,450,TRAIN,0.16719084524516442,0.1740666374429204
spatial,8,CH,ACTIVITY,SVR,0.21018997753026056,450,TRAIN,0.2045342910684931,0.215845663992028
spatial,8,CH,ACTIVITY,MLP,0.3503432476504613,450,TRAIN,0.32270997469494467,0.377976520605978
spatial,8,CH,ACTIVITY,MLR,0.13288506223664973,500,TRAIN,0.12674892202256507,0.13902120245073438
spatial,8,CH,ACTIVITY,RF,0.1689259832829016,500,TRAIN,0.16538598199462504,0.17246598457117815
spatial,8,CH,ACTIVITY,SVR,0.2019349188089561,500,TRAIN,0.19710802074811154,0.20676181686980064
spatial,8,CH,ACTIVITY,MLP,0.4282436345353411,500,TRAIN,0.3958639986795307,0.4606232703911515
spatial,8,CH,GROWTH,MLR,0.9621801425571022,50,TRAIN,0.9585723246492702,0.9657879604649341
spatial,8,CH,GROWTH,RF,1.0,50,TRAIN,1.0,1.0
spatial,8,CH,GROWTH,SVR,0.9205484738873696,50,TRAIN,0.913343879501683,0.9277530682730561
spatial,8,CH,GROWTH,MLP,0.22989131706336866,50,TRAIN,0.17645630166220558,0.2833263324645317
spatial,8,CH,GROWTH,MLR,0.8451677054050719,100,TRAIN,0.8378137225404475,0.8525216882696963
spatial,8,CH,GROWTH,RF,0.964217435142742,100,TRAIN,0.9610362020289711,0.967398668256513
spatial,8,CH,GROWTH,SVR,0.7940266645694213,100,TRAIN,0.7843392901034445,0.8037140390353981
spatial,8,CH,GROWTH,MLP,0.5656929007124455,100,TRAIN,0.5385169142976335,0.5928688871272575
spatial,8,CH,GROWTH,MLR,0.7584657361643342,150,TRAIN,0.7512105331926944,0.765720939135974
spatial,8,CH,GROWTH,RF,0.9705503279517782,150,TRAIN,0.9678840938773549,0.9732165620262015
spatial,8,CH,GROWTH,SVR,0.7092911086888359,150,TRAIN,0.6957698253929859,0.7228123919846859
spatial,8,CH,GROWTH,MLP,0.5987404347332739,150,TRAIN,0.573682467295274,0.6237984021712738
spatial,8,CH,GROWTH,MLR,0.7188676005700508,200,TRAIN,0.7112758098773513,0.7264593912627504
spatial,8,CH,GROWTH,RF,0.9233025705518689,200,TRAIN,0.9197636185565005,0.9268415225472374
spatial,8,CH,GROWTH,SVR,0.6992913242659371,200,TRAIN,0.6909097453717681,0.7076729031601061
spatial,8,CH,GROWTH,MLP,0.6270465661255463,200,TRAIN,0.6148480541930053,0.6392450780580874
spatial,8,CH,GROWTH,MLR,0.6819732118151357,250,TRAIN,0.6763326057189304,0.687613817911341
spatial,8,CH,GROWTH,RF,0.8730990657229054,250,TRAIN,0.8693631159971539,0.8768350154486569
spatial,8,CH,GROWTH,SVR,0.6567550651151529,250,TRAIN,0.6500462768730768,0.663463853357229
spatial,8,CH,GROWTH,MLP,0.6645561987546047,250,TRAIN,0.6551670020561551,0.6739453954530543
spatial,8,CH,GROWTH,MLR,0.6575565846773812,300,TRAIN,0.6516408327251814,0.663472336629581
spatial,8,CH,GROWTH,RF,0.8798207616892757,300,TRAIN,0.8764646431869323,0.8831768801916191
spatial,8,CH,GROWTH,SVR,0.6388585479717961,300,TRAIN,0.6331923815295476,0.6445247144140446
spatial,8,CH,GROWTH,MLP,0.6970905415324423,300,TRAIN,0.6906311131735856,0.703549969891299
spatial,8,CH,GROWTH,MLR,0.6425907539314818,350,TRAIN,0.637134360769558,0.6480471470934056
spatial,8,CH,GROWTH,RF,0.8378277944785808,350,TRAIN,0.8348246740263172,0.8408309149308444
spatial,8,CH,GROWTH,SVR,0.6234778775539864,350,TRAIN,0.6155948156662712,0.6313609394417017
spatial,8,CH,GROWTH,MLP,0.7077592789320056,350,TRAIN,0.6995036314716723,0.716014926392339
