feature,timepoint,context,response,model,train_r2s,R^2,test_r2s,set,se_lower,se_upper
topo,13,C,GROWTH,MLP,"[0.7416396697188854, 0.7511496271029191, 0.7970711263302113, 0.7863555247775149, 0.7464458190929786, 0.7566328333726163, 0.7357419728358776, 0.7504240213117608, 0.718132496043338, 0.7401094402111423]",0.7523702530797245,"[0.5158527954813189, 0.28794625291256126, 0.3362343150073025, 0.3411200533410651, 0.5064933209104864, 0.4558962512569281, 0.4506195100605299, 0.47375719795631965, 0.5042691319986962, 0.48968273402764373]",TRAIN,0.7453517705666537,0.7593887355927953
topo,13,C,SYMMETRY,MLR,"[0.21356235263616252, 0.20664559029613572, 0.1786838594703548, 0.20333198847260692, 0.19971910808746618, 0.2084062519023745, 0.23208123587776963, 0.2617461597794831, 0.2111759047165237, 0.2059817965465247]",0.2121334247785402,"[0.14616511296054735, 0.13006049364029226, 0.19772859964772482, 0.1924131851543398, 0.1711486626958617, 0.14136997666884654, 0.09966679494489106, 0.024890470111875285, 0.1259843007853868, 0.12127283954307344]",TRAIN,0.20558010351712164,0.21868674603995875
topo,13,C,SYMMETRY,RF,"[0.27550648034438585, 0.2727457594585069, 0.2730709801979029, 0.29703254156239045, 0.3023116073360914, 0.3053769161426134, 0.3293906440147206, 0.2931138470576432, 0.31315897421612837, 0.26088878194122944]",0.29225965322716124,"[0.15302633375403873, 0.19725548576007812, 0.11085174997529512, 0.13410178993865374, 0.09778090713121701, 0.11423138757360374, 0.018039947900776343, 0.16581436590617316, 0.07614524561310765, 0.209585705718216]",TRAIN,0.28583633308712136,0.2986829733672011
topo,13,C,SYMMETRY,SVR,"[0.45672317495379244, 0.452695302735031, 0.4096792876270877, 0.4276931746265715, 0.4151628805287685, 0.44247849664320205, 0.422092050178581, 0.4166228712991228, 0.4664831696036955, 0.45089954014025513]",0.4360529948336108,"[0.07754265048664288, 0.06962318940738665, 0.1453875939264705, 0.1537103088082371, 0.1291746323600368, 0.005466372960666099, 0.17379205836324896, 0.11246819941925323, 0.006584497707327164, 0.052497452381803256]",TRAIN,0.4299980639061132,0.4421079257611084
topo,13,C,SYMMETRY,MLP,"[0.23414943375286013, 0.2416519823857496, 0.24875456445903044, 0.22319379303534947, 0.21380635087812272, 0.23625438169128798, 0.23695693442717858, 0.21677803542230456, 0.22162748776936525, 0.2555551459690182]",0.23287281097902665,"[0.1620708709254074, 0.1072917696572031, 0.12259359871391962, 0.1388180515716294, 0.13446654460044705, 0.10970847355067181, 0.137665920662271, 0.14354115963799763, 0.11146039377234007, 0.07196254160809579]",TRAIN,0.22873004680669043,0.23701557515136287
topo,14,C,ACTIVITY,MLR,"[0.5554629761618916, 0.5443724982734415, 0.496250230014336, 0.5255612836472776, 0.5367689516230361, 0.5663939538350258, 0.5070833413868339, 0.5294201870922057, 0.5696254174575988, 0.5371407330014817]",0.5368079572493129,"[0.40335171512293655, 0.44663316942798303, 0.5312744416268502, 0.5194561368530971, 0.49265445022072596, 0.4340377839202957, 0.5478841584030392, 0.4766905949346355, 0.3927546394647301, 0.47156008360443924]",TRAIN,0.5296895234308311,0.5439263910677946
topo,14,C,ACTIVITY,RF,"[0.5398740964408769, 0.5458947238212195, 0.540663983488084, 0.5093065053893044, 0.5215508860258358, 0.5556771437587371, 0.5532589748659718, 0.5356309542010493, 0.5281505857987493, 0.5560015145718892]",0.5386009368361717,"[0.40584565063135103, 0.41688398931064097, 0.42283461948298307, 0.49340976269752324, 0.4677117609854453, 0.3732175759180425, 0.39630721872371166, 0.43126024353251113, 0.4581992836861385, 0.3734196834624194]",TRAIN,0.5339801035424672,0.5432217701298763
topo,14,C,ACTIVITY,SVR,"[0.5148675051655308, 0.5796916021126117, 0.6065930143862287, 0.5207305730546279, 0.5770826046131678, 0.5801996254197883, 0.5878593527090994, 0.5681726463050187, 0.5176905495229847, 0.5519906695488341]",0.5604878142837892,"[0.6048654496045078, 0.4077433373391678, 0.42058567088586585, 0.5674037706699983, 0.4463383058504774, 0.424683253503806, 0.39803651081509306, 0.4658973705522528, 0.6179081105707489, 0.5113051199914151]",TRAIN,0.5507244473232511,0.5702511812443274
topo,14,C,ACTIVITY,MLP,"[0.6410006651859302, 0.6025006707176965, 0.6627308327412833, 0.6203947177273117, 0.6653884739768162, 0.6913870922042475, 0.6409261203326991, 0.5906306676878046, 0.614398880669504, 0.6117491161646249]",0.6341107237407918,"[0.45369728381789554, 0.5112385576864142, 0.42906051651210875, 0.4820787934726971, 0.43452566037675167, 0.34999641046221863, 0.441459568417484, 0.4720647977963671, 0.5291853598824752, 0.500458897539246]",TRAIN,0.6245512523091047,0.6436701951724789
topo,14,C,GROWTH,MLR,"[0.6366215952965891, 0.6385690841302687, 0.6206136317262105, 0.6193275727601105, 0.6483148101518144, 0.6591821944168903, 0.6491359194504738, 0.5881771931827089, 0.6208457738143124, 0.6456246283466043]",0.6326412403275983,"[0.22047227749863807, 0.44985286607314257, 0.2885649047957174, 0.5247705880923276, 0.30566777847937165, 0.4616932915595282, 0.4388297344813068, 0.5954283849712615, 0.49062084502478953, 0.4924536497197506]",TRAIN,0.6264124282191895,0.638870052436007
topo,14,C,GROWTH,RF,"[0.709485565204371, 0.6977176793731912, 0.7191168885984804, 0.6958838832879555, 0.7106860996146902, 0.7012233512720419, 0.6780633580354658, 0.7136091770458225, 0.6847411769104556, 0.7045737183929339]",0.7015100897735408,"[0.3562715895157478, 0.39302905010834144, 0.3240688071012803, 0.48083453695319933, 0.3407644206145637, 0.40032008875198666, 0.4194200678726795, 0.46587734341609754, 0.4436980940114206, 0.39924904066189937]",TRAIN,0.6976492026659025,0.7053709768811791
topo,14,C,GROWTH,SVR,"[0.6233215733277555, 0.599370899717275, 0.6049888552668075, 0.6235688665815359, 0.6333553109507906, 0.6227844171638175, 0.6244706012800119, 0.6009306155303635, 0.6225280275035809, 0.6225947710346107]",0.617791393835655,"[0.4539052829800071, 0.5016052773724762, 0.42146628833173183, 0.3953518210873518, 0.42711078233894695, 0.4243255419353751, 0.3371507910959002, 0.582359641556438, 0.5420203065408109, 0.4802298645937343]",TRAIN,0.6143146809340722,0.6212681067372378
topo,14,C,GROWTH,MLP,"[0.6495994690924873, 0.6558108411539232, 0.6652348138052381, 0.6626487070499849, 0.6505455382676519, 0.6530304142609429, 0.7018190562730067, 0.6820692396145955, 0.6554782676974236, 0.6601105643657148]",0.6636346911580968,"[0.5467936987832864, 0.5736105383198008, 0.5229488077497465, 0.21929902537889945, 0.3595891045841759, 0.5411875807029115, -0.0786191010671875, 0.2549429028898802, 0.5641240084447972, 0.5165151580078186]",TRAIN,0.6587129696242131,0.6685564126919805
topo,14,C,SYMMETRY,MLR,"[0.1744903289669263, 0.20607187444484343, 0.25269274236946215, 0.20844027158945366, 0.21138220072267955, 0.2267230182735659, 0.22370574861593062, 0.22955464578221918, 0.23489590830575036, 0.26347760427314215]",0.22314343433439732,"[0.21411141464416117, 0.12357068606490862, 0.05194195370755095, 0.17996519476014128, 0.16194310386681932, 0.14121797290207017, 0.15251508856084706, 0.10140703908917692, 0.14576674265551415, 0.07525047051905931]",TRAIN,0.21559000253491833,0.2306968661338763
topo,14,C,SYMMETRY,RF,"[0.2958326124955295, 0.3080914286564813, 0.3005658441114115, 0.3292096765692999, 0.3073782365679262, 0.3366870855941929, 0.29976927340399606, 0.271475307443502, 0.2947891965299583, 0.2952618732679534]",0.3039060534640251,"[0.14667965868880406, 0.07102646198933416, 0.10828538123159259, 0.08691947464487726, 0.1430939399798895, 0.06119347977106915, 0.11737118305855054, 0.17470471959531975, 0.13739452251545714, 0.13776313593866574]",TRAIN,0.2983856499944373,0.3094264569336129
topo,14,C,SYMMETRY,SVR,"[0.467314290119612, 0.41190794967185174, 0.43202426033119135, 0.43693530228844824, 0.4258347946522021, 0.4248308927384392, 0.4920577839055261, 0.4546151895529412, 0.46373309462287415, 0.4269205582032395]",0.44361741160863255,"[-0.026414222841106616, 0.17588118802660146, 0.13447167837221763, 0.18369570950466485, 0.1847197256615266, 0.12129516964172637, 0.07248923068434454, 0.0794078465973258, 0.04268235351527172, 0.1288307547367904]",TRAIN,0.4361567917075676,0.4510780315096975
topo,14,C,SYMMETRY,MLP,"[0.2862940629380907, 0.21013950825997052, 0.23629214771188944, 0.24666158214135325, 0.3066284245112887, 0.22027900903829623, 0.25389673777259614, 0.21458047256104495, 0.26648074021704904, 0.171860245648224]",0.2413112930799803,"[0.0016039981573273687, 0.09139260084797929, 0.12279184240823915, 0.1345491055115723, -0.03552931083372313, 0.17235493297690418, 0.07456833639397997, 0.19040808085046657, 0.07490626085337992, 0.25367361282030576]",TRAIN,0.22944221095921627,0.2531803752007444
topo,15,C,ACTIVITY,MLR,"[0.7715654065788558, 0.7213124037059145, 0.76300844111718, 0.7641868119756661, 0.7154712039249531, 0.7094707795693271, 0.7131653479593598, 0.7412787035606447, 0.7520786267843674, 0.7550567876531368]",0.7406594512829405,"[0.5605467135365779, 0.6953600066032104, 0.5619921109130701, 0.5746805809155018, 0.6963421884660377, 0.7094901839835202, 0.7098530431815728, 0.6440478603698068, 0.5563220165596023, 0.5725133716236244]",TRAIN,0.7335294642749971,0.747789438290884
topo,15,C,ACTIVITY,RF,"[0.6365900129719888, 0.6580543668958935, 0.689285492554131, 0.6732887759086279, 0.6528767534321834, 0.6599270812057623, 0.6447627757794006, 0.6509383687428489, 0.6597041327335015, 0.6459191129230699]",0.6571346873147407,"[0.5857414998345949, 0.596839414073352, 0.40751758701194674, 0.5481650030138548, 0.5244117759230937, 0.5358987383862628, 0.5829718807789739, 0.609502095019182, 0.5718997224080313, 0.6007535744877016]",TRAIN,0.652587891198363,0.6616814834311183
topo,15,C,ACTIVITY,SVR,"[0.74368581334739, 0.6899871944450708, 0.7274042728906462, 0.7024836950625525, 0.7416210178403173, 0.717297576165363, 0.7302471191194764, 0.7149968430908138, 0.7237162342632957, 0.7121401670633264]",0.7203579933288252,"[0.540370787749066, 0.7179615744934363, 0.6201793531256417, 0.6669614936033696, 0.5597822852134375, 0.6387749328010384, 0.570890540553171, 0.6426300428729597, 0.6003598884512704, 0.676233243231755]",TRAIN,0.7153554512131569,0.7253605354444935
topo,15,C,ACTIVITY,MLP,"[0.7381972490630397, 0.76001807132355, 0.7273343435471347, 0.7666897695325822, 0.7000989024466058, 0.7487292008047648, 0.7425380070780982, 0.7464867231579047, 0.7327265199759845, 0.7339052449659281]",0.7396724031895594,"[0.6263811360998404, 0.5650359375625731, 0.6436120348661678, 0.5624545780465531, 0.7335220943767304, 0.5940477245220234, 0.6192912001778657, 0.5955653462626312, 0.6580148171439952, 0.6391200143546365]",TRAIN,0.734120351599981,0.7452244547791378
topo,15,C,GROWTH,MLR,"[0.6130517916215151, 0.6236789443832043, 0.6009078146001366, 0.6004803317173102, 0.5958058377627744, 0.582942606601811, 0.6186108557015486, 0.6122530581411206, 0.612248058279596, 0.5766827872183596]",0.6036662086027377,"[0.5199175686934988, 0.3632642313444384, 0.4961530857621461, 0.5364323404930431, 0.18406090945986286, 0.5465691747780441, 0.3517252536605977, 0.4914793538455273, 0.3904858102318175, 0.5737164213388962]",TRAIN,0.5990875187726178,0.6082448984328576
topo,15,C,GROWTH,RF,"[0.6786068762297663, 0.7086216705679764, 0.6986485610966182, 0.6818539968873869, 0.6721610101389814, 0.6921514850964409, 0.6812565201539524, 0.6693785723579331, 0.7174488151059613, 0.6916746655549342]",0.6891802173189951,"[0.5110326047570051, 0.357724689939241, 0.38386421906766455, 0.46984737798566967, 0.4477219669174447, 0.3845757262488494, 0.4498080331443922, 0.49807397969481215, 0.39271273295741704, 0.4098727317350479]",TRAIN,0.684498554640056,0.6938618799979342
topo,15,C,GROWTH,SVR,"[0.5592289304084603, 0.571314129128188, 0.623390218360232, 0.5625468226592909, 0.5935648533420734, 0.5653934528384403, 0.599064590727567, 0.5999319342733131, 0.6000871145325698, 0.6083284437885113]",0.5882850490058645,"[0.44308948379187074, 0.3289044044728795, 0.2141776744887206, 0.5984270208981473, 0.1291730190517163, 0.5242546490012663, 0.43956711239345836, 0.09722287990307976, 0.10809951924784744, 0.35508146486425274]",TRAIN,0.5816730328606173,0.5948970651511117
topo,15,C,GROWTH,MLP,"[0.654183119724042, 0.658010632502847, 0.6319066930904143, 0.6205383678883901, 0.6375197139870861, 0.6527639884968425, 0.6183207256852837, 0.605127899076007, 0.6553203359245731, 0.613789206250727]",0.6347480682626212,"[0.22764606878233162, 0.4495835748148388, 0.5259622120473395, 0.5786152952251578, 0.5261521035862327, 0.4236374744659748, 0.5826062861306598, 0.5398405130918611, 0.44195186336753245, 0.5673095867246928]",TRAIN,0.6288567045663056,0.6406394319589368
topo,15,C,SYMMETRY,MLR,"[0.22689495586368214, 0.19992317367772205, 0.1650806833570425, 0.2057905893361861, 0.27113686194938935, 0.1940087382686987, 0.20273036872147254, 0.25125882286530277, 0.23444957866878913, 0.2238748551291596]",0.21751486278374446,"[0.16571903666439491, 0.21559379550904534, 0.2883684676731505, 0.17265984730063644, 0.036355623651290414, 0.21274442477993583, 0.18241493519018237, 0.014565680480877141, 0.05502479482614886, 0.13550275251569455]",TRAIN,0.20835157607675048,0.22667814949073845
topo,15,C,SYMMETRY,RF,"[0.2952793603544397, 0.3270321292148063, 0.30392289876494905, 0.3101187772114672, 0.28917827868256774, 0.3183067567586608, 0.3097188981077007, 0.31039997689747645, 0.3059176558863792, 0.3295665035256792]",0.3099441235404127,"[0.16387644894334763, 0.08219228409194412, 0.13372629053243001, 0.15675880570063583, 0.19616945944521225, 0.11061409858860316, 0.14144828010791466, 0.12281878068245233, 0.08632771021943053, 0.09977296853903317]",TRAIN,0.3061414881611433,0.31374675891968207
topo,15,C,SYMMETRY,SVR,"[0.4571576908003274, 0.4283854933258662, 0.41856506907036195, 0.4257614972940539, 0.41050052903725587, 0.4295275111092346, 0.44245251638356287, 0.422572368536016, 0.4574972177401182, 0.4214659260231297]",0.43138858193199264,"[0.08954315992283657, 0.0488297351813336, 0.14313018351967322, 0.2549367067080728, 0.1322435445545993, 0.06921203781173468, 0.07825696063872378, 0.1326651430056145, 0.03753737066603102, 0.07433034496184587]",TRAIN,0.4266040206738845,0.4361731431901008
topo,15,C,SYMMETRY,MLP,"[0.25029299800395266, 0.18769209783433638, 0.19880245275044361, 0.2258884197297666, 0.21722144469164972, 0.26536569059222725, 0.2215559826404795, 0.290368932869693, 0.2486743853745833, 0.2208872969947897]",0.2326749701481922,"[0.1079087587167401, 0.23419155211369846, 0.14658508548101046, 0.15884156364109236, 0.1553627245625646, 0.09865056082264789, 0.1967315454123305, 0.007978866403604234, 0.1414748244554589, 0.1463825625252141]",TRAIN,0.22335729404069404,0.24199264625569034
topo,0,CH,ACTIVITY,MLR,"[0.19376701846702582, 0.16826715918164525, 0.20831332617215537, 0.17501266815442473, 0.1638978914403496, 0.1929547046849891, 0.18485767690095123, 0.18169697700440968, 0.15187662084846298, 0.22759320114347736]",0.1848237243997891,"[0.041638385528487865, 0.11821798275963147, 0.03309462205099556, 0.08948918420098795, 0.10276193225504027, 0.02935136786573156, 0.03682558770838351, 0.10473094942960004, 0.14514103967459646, -0.019741299254009137]",TRAIN,0.1781674180835864,0.19148003071599182
topo,0,CH,ACTIVITY,RF,"[0.18546753705720032, 0.1796036531497225, 0.15280358244485304, 0.15953892019531213, 0.1778575783099532, 0.14333151360429486, 0.18067894078342084, 0.14590772993539047, 0.17448667855918176, 0.1946345336791535]",0.16943106677184824,"[0.04398590084555454, 0.036127402707455514, 0.10820466922008565, 0.08073249944037098, 0.043227496129507936, 0.12321638543507918, 0.04933674099119867, 0.09852458421788146, 0.017223780199386862, -0.0159346563329692]",TRAIN,0.16411335442121688,0.1747487791224796
topo,0,CH,ACTIVITY,SVR,"[0.1632073782647807, 0.21477119019180757, 0.15564888547217814, 0.07911631859713442, 0.14031092309334992, 0.12050838182939128, 0.1863641735981858, 0.11657390650248489, 0.2041235144154372, 0.21010460110321372]",0.15907292730679634,"[0.031412967136547065, -0.07370669929263518, -0.02288594234918695, 0.07934089124241483, 0.127999284548016, 0.12261227967232813, -0.0671373045818573, 0.14080723870813405, -0.05540834369269598, -0.022809841894757987]",TRAIN,0.14545375827755266,0.17269209633604002
topo,0,CH,ACTIVITY,MLP,"[0.37828757778686595, 0.508835601469408, 0.1513766366527265, 0.4737655999989453, 0.5985553395994607, 0.35629160090931233, 0.2125794580359941, 0.174522785739331, 0.19987470246123984, 0.16338726248520008]",0.32174765651384835,"[0.03719304504935994, -0.2608317125915056, 0.09429212889517402, -0.0890178439437661, -0.4170080696349825, -0.061235922648810615, -0.010959970150989706, 0.10802938561085451, 0.060877581644852796, 0.12359496183510998]",TRAIN,0.2725872996839062,0.3709080133437905
topo,0,CH,GROWTH,MLR,"[0.3076829476939874, 0.34141512074760927, 0.34582385289775697, 0.3721157974410043, 0.31801802059604944, 0.2822267356804471, 0.3461844426398678, 0.37090150585433823, 0.38268586697122153, 0.3293268237216186]",0.33963811142439004,"[0.3163384112177594, 0.19419917849924662, -0.12621714196114486, 0.10072489055019207, 0.2417347018566317, 0.30989368652279714, 0.18443258628600046, 0.10765142659108284, 0.032658916215311695, 0.2190273358103937]",TRAIN,0.330225070297659,0.34905115255112107
topo,0,CH,GROWTH,RF,"[0.29547511799396353, 0.253577164150238, 0.2930130798776316, 0.25486181225324256, 0.2552987836216736, 0.27919551691986655, 0.21757346888483975, 0.28939283993096754, 0.32466136303734694, 0.23370206118963854]",0.2696751207859409,"[0.1466667816938826, 0.21087076353940082, 0.07740971652513917, 0.16755138791456126, 0.2299369170649137, 0.14329763186869804, 0.18647432241871797, 0.05103465790446404, 0.047854783951885804, 0.17928149106491176]",TRAIN,0.2599760930235351,0.27937414854834675
topo,0,CH,GROWTH,SVR,"[0.3427915963641278, 0.2987030805494728, 0.3124037561612357, 0.41632031299649175, 0.3923944369936101, 0.38564228274838996, 0.4214171014480004, 0.38695247298519686, 0.41254089987173925, 0.35567386014874236]",0.3724839800267007,"[0.253969158296542, 0.25371552704307376, -0.06389265459270344, 0.08385309372758376, -0.2293839117558485, 0.038204426355955556, 0.1298438153289594, 0.12962825846871617, 0.03984460944564794, 0.2288139563158904]",TRAIN,0.35947744012992233,0.38549051992347905
