feature,timepoint,context,response,model,train_r2s,R^2,test_r2s,num_observations,set,se_lower,se_upper
topo,0,C,GROWTH,RF,"[0.6115916338847301, 0.5965972931026908, 0.6252367191064891, 0.586052362222146, 0.682104057541731, 0.5954118454723909, 0.5447921290959066, 0.6863553175615715, 0.6782884784617199, 0.6785469575808121]",0.6284976794030188,"[0.33143327805169664, 0.141009559918143, 0.21408402443222962, 0.17060606650139676, 0.13186782205053482, 0.10057839114281852, 0.4050474679438919, 0.346626356442846, 0.02236895477291978, 0.35682229522519004]",200,TRAIN,0.6135236407425981,0.6434717180634395
topo,0,C,GROWTH,SVR,"[0.5249344923161625, 0.5686876979461013, 0.4933843891744588, 0.6143683250764441, 0.490817724104612, 0.49423700257408565, 0.4602650807276313, 0.6063155373127471, 0.5224903015336676, 0.5498337593165806]",0.5325334310082492,"[0.2593799871701663, 0.3584227686258683, 0.05207182161637813, -0.017310589115255626, 0.05251044019167628, 0.06426260913495152, 0.28798104011749814, 0.29423716752601603, 0.17878977637378268, 0.18427322244652466]",200,TRAIN,0.5170841694219375,0.547982692594561
topo,0,C,GROWTH,MLP,"[1.0817587804412554e-06, 0.22383325739360882, 0.286136171007881, -2.866028125936282e-08, 0.3941772984895462, 3.2300452801337087e-07, -6.081943282332247e-08, 0.3368879574169601, -1.110036618179322e-08, 0.2457565088598198]",0.14867924973510446,"[-0.06570892476173928, 0.16210996113172382, 0.23984151933445563, -0.01890521129245215, 0.13400281444598727, -0.041779529121621195, -0.03542605166888868, 0.33614325201545625, -0.07029720942336715, 0.35833214603118113]",200,TRAIN,0.09967052167551455,0.19768797779469438
topo,0,C,GROWTH,MLR,"[0.4755820206156064, 0.5168290537857338, 0.39355924887213245, 0.37098063622469246, 0.2754309450367374, 0.3171684545390574, 0.3531308120864832, 0.29882012749855313, 0.4311253823215798, 0.33504851615970876]",0.3767675197140285,"[0.20120958010655632, 0.1947391329738356, 0.3256478762954247, 0.2730983481717054, 0.16470126356918413, 0.10625991740073104, 0.254733555863322, 0.31380268522285704, 0.09016384779181497, 0.06769223486530795]",250,TRAIN,0.3533478951597936,0.4001871442682634
topo,0,C,GROWTH,RF,"[0.5533642808412014, 0.6096315898657574, 0.5490434229158306, 0.5520072841955476, 0.5840096733880493, 0.5603302100244987, 0.5908914666708054, 0.5702095326758012, 0.533731853182299, 0.5745943398037583]",0.5677813653563548,"[0.21381200162037872, 0.1458398111515805, 0.14701763044559768, 0.13086074412168258, 0.24078005619401022, 0.157714343799646, 0.2507963526698551, 0.3271019274397914, 0.2572678571364354, 0.06485763611022866]",250,TRAIN,0.5609814667412759,0.5745812639714337
topo,0,C,GROWTH,SVR,"[0.4870780597849228, 0.49568818993858377, 0.5533789260195516, 0.4532933477421126, 0.5218694124089116, 0.45638754794276637, 0.4970372134652722, 0.5393080271629604, 0.559725718918747, 0.6476366474775693]",0.5211403090861398,"[0.28526008286477744, 0.4270237557534765, 0.1942263738993696, 0.3098907071071376, 0.2465031675945908, 0.30239033404724336, 0.25504602661468423, 0.16285640638333487, 0.19146905198464115, 0.13107345377017698]",250,TRAIN,0.5038067519998636,0.5384738661724161
topo,0,C,GROWTH,MLP,"[0.33286415087454535, 0.23810838970011128, 0.2045418027271234, 0.29976307067158414, 1.7513610117703138e-07, 0.3544941127933413, 0.31487494816436934, 0.33332845941904043, 0.3407767404818465, -2.1450490206298412e-07]",0.24187516354631605,"[0.222279516963247, 0.12059379679809124, 0.09841697002109018, 0.15275254481469036, -0.08335822083391875, -0.01938446546997885, -0.01932273916682159, 0.15173587342689432, 0.22158761196109678, -0.0004614019161099936]",250,TRAIN,0.2011072342295613,0.28264309286307077
topo,0,C,GROWTH,MLR,"[0.3428961851465224, 0.35071108096693626, 0.3338494795971009, 0.44200399526658285, 0.33759304439024607, 0.3385574438035165, 0.31823042966075077, 0.43553808814923345, 0.34331955201494957, 0.3577490171333232]",0.3600448316129162,"[0.16086888960926626, 0.101064148413188, 0.24193460476238837, 0.18903786902342212, 0.22727413481641767, 0.29618217870541097, 0.41851374706930144, 0.3122939985476677, 0.1954302511130237, 0.17803971520971307]",300,TRAIN,0.34720615244799213,0.3728835107778403
topo,0,C,GROWTH,RF,"[0.5220447171414184, 0.5955579306166416, 0.4958756528544912, 0.5409807178497299, 0.5342427003905501, 0.5404396718394437, 0.5332118816643373, 0.5349120980894955, 0.5304021314910288, 0.5116550001917215]",0.5339322502128857,"[0.24645052083341346, 0.215242604047167, 0.16900148752587418, 0.2219242079335565, 0.19233654440956371, 0.2778183218009441, 0.2425065829927351, 0.3068002994837006, 0.23302352963470285, 0.08229448425275498]",300,TRAIN,0.5261929459927254,0.541671554433046
topo,0,C,GROWTH,SVR,"[0.5720310198486225, 0.5151848965280508, 0.4959648042531335, 0.5183051723275747, 0.5472120114099646, 0.5325422797870099, 0.5226492568736989, 0.5443843015728558, 0.568810422319401, 0.5516587264508181]",0.5368742891371129,"[0.05131023236609544, -0.011568045552103001, 0.12602584879551715, 0.3024548084236527, 0.04040538171761898, 0.23768518157818452, 0.16319803375024244, 0.23604930631827337, 0.1549873451263727, 0.24512176301846644]",300,TRAIN,0.5295614877967028,0.544187090477523
topo,0,C,GROWTH,MLP,"[0.32367802166748505, 0.3126110477813937, 0.30907781252777644, 0.23500922904144828, 0.24836842296335138, 0.36818812071295326, 0.38359973922428514, 0.2698269262261821, 0.29529445156734757, 0.32893314525517725]",0.30745869169674,"[0.26399342929562775, 0.19638969606638867, 0.3685682665169243, 0.2709213008846545, 0.14448388424738057, 0.2908871175795875, 0.22514607524143904, 0.2166568590457093, 0.11218337811718171, 0.264251157600899]",300,TRAIN,0.2931256484673939,0.3217917349260861
topo,0,C,GROWTH,MLR,"[0.33421309758438444, 0.3231867055585801, 0.32668397702671026, 0.3440823512588089, 0.39935384539701646, 0.3617371574351561, 0.43760507828066986, 0.3396972482793207, 0.3672603746699483, 0.3811931764637613]",0.3615013011954356,"[0.2330171554546805, 0.2748529872734502, 0.25043109513899575, 0.374680586018456, 0.14605017613287385, 0.10805502093787234, 0.033566966477218796, 0.14894828477529498, 0.34541491641916766, 0.18406908187443904]",350,TRAIN,0.3506158386907585,0.3723867637001127
topo,0,C,GROWTH,RF,"[0.49655821613415907, 0.5024101899322103, 0.5714763495501413, 0.4776394339392932, 0.5110848066512163, 0.5258681695708132, 0.49105248318750816, 0.500080350616475, 0.4933965568235331, 0.49181986865112826]",0.5061386425056478,"[0.2980603758507382, 0.051939823065263346, 0.07254083287968205, 0.20803670717597755, 0.23257574333233066, 0.2325665278800907, 0.3700964703165339, 0.22303654450500443, 0.12366558916794657, 0.35121162326164346]",350,TRAIN,0.4982441452495988,0.5140331397616967
topo,0,C,GROWTH,SVR,"[0.5281301109181882, 0.4488232638865738, 0.514111873544782, 0.5933009662517408, 0.5047289353715547, 0.5094765066856191, 0.47241102818241354, 0.5850156879260868, 0.5203427395629368, 0.4906640045538978]",0.5167005116883793,"[0.3139203810713924, 0.1771466398171222, 0.12543198286780877, 0.16741706732066974, 0.26390764367054753, 0.24301637506717177, 0.1664140642865628, 0.17121162530727518, 0.12790857272043188, 0.3046161181982985]",350,TRAIN,0.5032366789266759,0.5301643444500826
topo,0,C,GROWTH,MLP,"[0.2962838577561536, 0.35912206585931494, 0.3231961143321611, 0.2715210133398033, 0.2647356334094766, 0.280786164004041, 0.3453538228067967, 0.2578151951817742, 0.28269459634227756, 0.3364811031740932]",0.30179895662058925,"[0.2958364372675224, 0.28953594359186363, 0.2809434982678005, 0.27798807811028314, 0.2677822206840411, 0.31763369363706795, 0.21996701964631704, 0.26108089755475805, 0.2648324904336843, 0.15420183877766824]",350,TRAIN,0.2908876779298342,0.3127102353113443
topo,0,C,GROWTH,MLR,"[0.3415763079132579, 0.38236692476338596, 0.40576018331100927, 0.36598361534817925, 0.3104525500091623, 0.3045853397365156, 0.4179683426638453, 0.37235864322747136, 0.33685245516485396, 0.3317318315114578]",0.3569636193649139,"[0.254758810112258, 0.2577607119672656, 0.10899736175690955, 0.28755981479317894, 0.26557498628006204, 0.31387988668042144, 0.22008497782849823, 0.32202142839136927, 0.2792148626065617, 0.21956966081973028]",400,TRAIN,0.34545231575625185,0.3684749229735759
topo,0,C,GROWTH,RF,"[0.5280795062297458, 0.48977345114410953, 0.5097550796499999, 0.5376948113759548, 0.4784809627892407, 0.5099264629175659, 0.512822355517629, 0.4708644873929989, 0.5427401900223221, 0.4871927810142118]",0.5067330088053777,"[0.22454493729418523, 0.22407063157076224, 0.3149265231770122, 0.17608935619370092, 0.28113424843373014, 0.20801687345633946, 0.1529809878225018, 0.3671035147952486, 0.11307334916473077, 0.35265513685433336]",400,TRAIN,0.4993023893794879,0.5141636282312676
topo,0,C,GROWTH,SVR,"[0.4715739851783003, 0.5332299204091878, 0.5175309272640732, 0.5801628201170799, 0.44323345401766445, 0.4704335675710021, 0.5127911979817122, 0.5947887167250296, 0.42897437625332246, 0.49472493614189783]",0.5047443901659271,"[0.28570964913607, 0.1871455268512141, 0.31421847741777464, 0.07747715211715722, 0.2637761581038728, 0.2821556079792985, 0.2704868843070205, 0.10292433627687625, 0.3748922240732028, 0.3311382020233943]",400,TRAIN,0.4883925766734485,0.5210962036584057
topo,0,C,GROWTH,MLP,"[0.23668716167925408, 0.24078441358703118, 0.3273063175201073, 0.2740615042884734, 0.34497161834483114, 0.3242473233898292, 0.30703203689766345, 0.32547357737748994, 0.3593406871634559, 0.30293236552618685]",0.30428370057743226,"[0.2775760540216937, 0.30686664538261765, 0.2447749648756764, 0.23103749435566712, 0.26401502838043034, 0.15520958515521888, 0.1903982349951604, 0.1584643582142684, 0.29346744801580793, 0.25109997572211284]",400,TRAIN,0.291798273649831,0.3167691275050335
topo,0,C,GROWTH,MLR,"[0.3811654848401721, 0.3441268883220997, 0.3081803056327763, 0.3293502572719923, 0.3432246748506166, 0.358918709829542, 0.3530546955575664, 0.35172453288242134, 0.3552237034418604, 0.3509722126090593]",0.34759414652381065,"[0.07415086070137822, 0.06837588214307122, 0.3664797523601875, 0.30559485233108186, 0.29168439833600557, 0.26732634363502705, 0.24384665140486061, 0.24739487799732873, 0.2764625914853508, 0.29889394928411195]",450,TRAIN,0.3418590055858413,0.35332928746178
topo,0,C,GROWTH,RF,"[0.5299564709098947, 0.5310868952626562, 0.5052814458542316, 0.5144947237862478, 0.4691260903686786, 0.4910945981819991, 0.5343887513931511, 0.4710333030241194, 0.4556910145536024, 0.46651740660243135]",0.4968670699937013,"[0.13302170237251865, 0.16846995233441697, 0.2569068970809557, 0.17268896065718653, 0.35362331930026447, 0.23832370991172014, 0.2115264041668492, 0.3292251967682148, 0.3234537884124359, 0.3665637471609302]",450,TRAIN,0.4878436815638456,0.505890458423557
topo,0,C,GROWTH,SVR,"[0.5292424564203286, 0.5240669018830475, 0.47075823703928255, 0.5527461725084521, 0.5081759265754864, 0.5007162336612674, 0.5853689938453093, 0.4372622069962985, 0.5058716596231176, 0.5239436865173397]",0.5138152475069929,"[0.1479295113245941, 0.28259085795363204, 0.335340525623383, 0.10662973302607204, 0.11973701370505885, 0.1490184016490428, 0.08139976204948329, 0.2994317246129138, 0.2243989097743072, 0.2420363305549973]",450,TRAIN,0.501542514779429,0.5260879802345568
topo,0,C,GROWTH,MLP,"[0.30672023352460465, 0.33046148119857843, 0.3121527244545357, 0.38558877568131467, 0.3166642065037323, 0.3022578094541285, 0.2588839522886367, 0.3012732641077749, 0.38647134059341093, 0.32081248267534257]",0.32212862704820594,"[0.27968937136156347, 0.24702211126290574, 0.2678535637059021, 0.14153766251469058, 0.2650861032831263, 0.30990471071667813, 0.2655581756232839, 0.30614152969080266, 0.1827288806709937, 0.23831771048867878]",450,TRAIN,0.3105377575806899,0.33371949651572197
topo,0,C,GROWTH,MLR,"[0.30226308349507114, 0.30717963462868725, 0.3472421685235023, 0.28768299458708224, 0.34850764896422426, 0.32588049722294243, 0.3745135129157212, 0.3147213089140347, 0.33691459276811553, 0.3150956821280637]",0.3260001124147445,"[0.3299493192109132, 0.1749389086102513, 0.20143013584686964, 0.34040045193129853, 0.2371188321487283, 0.2662241326784668, 0.15406488493339043, 0.23807125930225403, 0.2296991314538659, 0.2855731415672461]",500,TRAIN,0.3182139189805093,0.3337863058489797
topo,0,C,GROWTH,RF,"[0.4829458652948314, 0.5020416247149995, 0.45233005027057893, 0.46853619286786263, 0.4556762935160896, 0.44225134084354256, 0.4648953408313299, 0.49109992804731095, 0.4689724126946059, 0.4791187946340332]",0.4707867843715184,"[0.2529336533621056, 0.1932801420565896, 0.2648047099560594, 0.3375721253833972, 0.24039509041582785, 0.3382965936943335, 0.3335309463514142, 0.1895700567868418, 0.24575382595851825, 0.19315145696534763]",500,TRAIN,0.4652794527005612,0.47629411604247557
topo,0,C,GROWTH,SVR,"[0.46671954928409476, 0.5196600971474437, 0.4945594663531685, 0.504871873257384, 0.4902084051082809, 0.505634143412987, 0.5830388338506138, 0.514875608645011, 0.5124792719101104, 0.49848106746447784]",0.5090528316433571,"[0.3440513365109392, 0.12908146930398035, 0.2623391309864941, 0.25010166689808555, 0.2391217545803872, 0.1609485874831511, 0.11353489756864987, 0.2086641717828931, 0.2153980302929751, 0.21424303680252843]",500,TRAIN,0.5000360169545248,0.5180696463321894
topo,0,C,GROWTH,MLP,"[0.3370625692701562, 0.3715901318722459, 0.38052726434955175, 0.32296096085272474, 0.3086941640284234, 0.3761036678482673, 0.3747030974885315, 0.3369097888238617, 0.36685892410203935, 0.3454192305070741]",0.3520829799142876,"[0.2729056851475524, 0.24208700708028963, 0.15013156503398395, 0.3057292761024746, 0.30731617600176175, 0.22398280336744059, 0.19750793911599396, 0.16404428896689816, 0.2300780831157443, 0.23162132885639808]",500,TRAIN,0.3445149396479932,0.35965102018058204
topo,0,C,SYMMETRY,MLR,"[0.2287291520705509, 0.4619682086029301, 0.6111573355465181, 0.40762180483317667, 0.4647628319698117, 0.4379039439073915, 0.2814061683989315, 0.302877305441979, 0.6090956303871583, 0.40819566261485474]",0.42137180437733024,"[-0.15124237873260893, -0.0882734406131569, -0.837132194065896, 0.007973050562808948, -1.7472988007448351, -0.04117102976654241, -0.4536047439992219, 0.05715394249966932, -2.050831811856429, -0.043384928971029524]",50,TRAIN,0.3831398630374326,0.4596037457172279
topo,0,C,SYMMETRY,RF,"[0.46687970233196574, 0.5726752669728861, 0.44345184855141373, 0.4636545701889023, 0.664665915659665, 0.49605306144619643, 0.5396646684264821, 0.6566612737766242, 0.43533046303133227, 0.5319314205094414]",0.5270968190894909,"[-0.26036590357380396, -0.042608604228491886, -0.08154538159962343, -0.3008921488011551, -0.15613647908698058, -0.3932624832887288, -0.4717560349224308, -0.3728317434788877, 0.018551193259557452, 0.005338970593574688]",50,TRAIN,0.5021963766126809,0.5519972615663009
topo,0,C,SYMMETRY,SVR,"[0.2691804098982703, 0.3407218873888135, 0.5236646692097752, 0.5047223163235555, 0.4089680026276715, 0.4525155191778162, 0.5585594583497073, 0.43406014725940256, 0.43621317520204894, 0.5758389473137981]",0.4504444532750858,"[-0.07020151889241544, 0.04864865611983693, -0.5068116727414769, -0.08520503561039816, -0.16437873092709787, -0.4979136928703225, -0.024249695220637246, -0.11361813607437443, -0.3522935573554822, -0.5698321382947096]",50,TRAIN,0.4216675224426275,0.4792213841075441
topo,0,C,SYMMETRY,MLP,"[2.6388696429346936e-05, -5.682229866343924e-05, 5.285350854866699e-06, 2.2138557478346144e-06, -1.2655892966950688e-06, 0.13590137195743346, 4.922467443657652e-07, -5.686242461333535e-07, 0.0001435938882927701, 0.2496268083538843]",0.03856474978371807,"[-0.040291406515481354, -0.02268056353082648, -0.013712441492445437, -0.04718344093984883, -0.14830717162105733, 0.04842957632414091, -0.048917490812508735, -0.007495012189486339, -0.633749584670882, 0.039153454902405294]",50,TRAIN,0.012891738337961103,0.06423776122947504
topo,0,C,SYMMETRY,MLR,"[0.22357194441456107, 0.1865601021515917, 0.16179661438459525, 0.16798091941251658, 0.2699245823819417, 0.193843924508602, 0.1302379878893607, 0.13349361049461994, 0.259829670005742, 0.28148235307490144]",0.20087217087184325,"[-0.19956563517104065, -0.10928874912258846, -0.25150695213035434, 0.0020960073419752367, -0.04285834314517789, -0.07761295310416516, 0.02121825085180229, -0.21643994424093038, -0.030558386321445807, -0.20374515779507707]",100,TRAIN,0.18424402403203008,0.21750031771165643
topo,0,C,SYMMETRY,RF,"[0.28395035401222657, 0.37118299862243487, 0.29035977706931493, 0.33008253151295874, 0.3226673286031839, 0.31396279204621713, 0.35763167179380073, 0.3001033750531876, 0.33128470406423216, 0.32630938790987496]",0.32275349206874315,"[-0.023052407396199293, -0.07322832995518458, 0.0369662729729372, -0.02143792983382964, -0.10794385677618146, 0.052331095605831046, -0.22107936426456898, -0.1265937007002753, -0.34394088995984484, -0.10315379439768746]",100,TRAIN,0.31447919859749635,0.33102778553998996
topo,0,C,SYMMETRY,SVR,"[0.547348761925875, 0.34813604843824575, 0.4500079980284504, 0.3707407893860366, 0.37130509463349337, 0.3647639717729585, 0.41125602035257003, 0.4698201325532373, 0.5010315448814844, 0.35563054500820457]",0.4190040906980556,"[0.17181349020979741, -0.07765711968936118, -0.05314485697130378, -0.2897848665305953, -0.13540183931669736, 0.021351261281984724, -0.24381635858135375, -0.07729205819369134, -0.14491292590582572, -0.39748441844907845]",100,TRAIN,0.3981739635901377,0.43983421780597354
topo,0,C,SYMMETRY,MLP,"[0.13342445987998197, 0.0765086540408072, -1.759866756989581e-06, 0.19390987538537896, 0.02347066865712666, 0.04998232299878125, 0.2111689120746607, 0.0294926393742575, 0.2353932881412525, 0.15586108968213086]",0.11092101503676206,"[0.04096226000237213, -0.17492946847800495, -0.10503720302571606, -0.037655253900488184, -0.007170578064430444, -0.07962346731000425, -0.018170795065716616, 0.027803015497044115, 0.03744370765822658, -0.05507361236932251]",100,TRAIN,0.08514585371290415,0.13669617636061998
topo,0,C,SYMMETRY,MLR,"[0.17069569504999504, 0.15275196939767466, 0.11722599026385672, 0.11951444406306222, 0.10745208009852181, 0.11066896598913667, 0.13121279199198854, 0.09021325652837875, 0.15360100872315885, 0.07162014231421299]",0.12249563444199865,"[-0.057282906657462274, -0.01364044779632434, -0.10481662232038924, -0.05874699645683301, -0.17609791504647276, -0.14280162897814153, 0.004502078362195627, -0.09816167520756536, -0.1258002182361575, -0.07132246707394296]",150,TRAIN,0.11337668292589335,0.13161458595810394
