feature,timepoint,context,response,model,num_observations,train_r2s,test_r2s,train_rmses,test_rmses,set,r2_mean,r2_se_lower,r2_se_upper,rmse_mean,rmse_se_lower,rmse_se_upper
topo,8,C,SYMMETRY,RF,300,"[0.07747368111652209, 0.07833538895067782, 0.09219012253182379, 0.06758578006057758, 0.07187710026341887, 0.10260620986115188, 0.08813715734698668, 0.11658532474676264, 0.06751611285947146, 0.07540872177914426]","[0.011820432359513688, -0.005394219737069772, -0.05315228247909354, -0.05864718972682881, -0.0018359425126612816, -0.08713322615105445, 0.0459805215324941, -0.0001383031262145451, 0.03016804846757626, -0.004896334790436496]","[0.06996037288367588, 0.07566957353960033, 0.06773623991380438, 0.07033001995922229, 0.07153419927169834, 0.07114263527142838, 0.070681434914282, 0.06725927383456837, 0.07110171343656761, 0.06952970039488132]","[0.07056243499825554, 0.06428998023360226, 0.0712200624770042, 0.0787245061967367, 0.07482718564996887, 0.07913145374666336, 0.06843602725435302, 0.07279400785258308, 0.06198177842340786, 0.0746127969427846]",TEST,-0.012322849616377484,-0.024796355343288678,0.00015065611053370967,0.07165802337753595,0.0699682209132731,0.0733478258417988
topo,8,C,SYMMETRY,SVR,300,"[-15.805590676041227, -16.054565676191338, -15.68299754728421, -18.117347043476652, -17.60160552294778, -18.267720023985962, -15.601197226770037, -20.724760494444574, -16.684348878040648, -15.05896548112074]","[-16.577751157401277, -17.011741673503142, -28.21509176341217, -26.949463922524096, -18.85404717601867, -18.372953284248208, -18.039640623999386, -17.00417406216361, -18.44746928755147, -18.335926809432593]","[0.3071575399402759, 0.3143019938808341, 0.3178008205384959, 0.32520829554416636, 0.32120761262137554, 0.314304781225623, 0.3032446556474069, 0.3228171587179755, 0.31026706082233024, 0.31156150532725735]","[0.28078319610034325, 0.3139980916843104, 0.3297124752690983, 0.32402829558257606, 0.3327106139457043, 0.32511493208941716, 0.28452491824885445, 0.3189042865790953, 0.32211009082612346, 0.3172852106803738]",TEST,-19.78082597602546,-21.037415988519665,-18.524235963531257,0.3149172111005897,0.30954560115814267,0.3202888210430367
topo,8,C,SYMMETRY,MLP,300,"[-4.788265488109289e-06, 7.26476774193241e-06, 0.008068986962386226, 0.0003785956463812079, 0.0011393031574992163, 6.953352490879361e-05, 6.7332061487457295e-06, 4.666541130182722e-07, -3.272118768538057e-05, 0.0076534678268933565]","[-0.0043087020948655574, -0.0004721509983600658, -0.0034005371410628094, -0.009358976543209385, -0.004066363296057363, -0.0025595114184315815, -0.011059316179209633, -0.0044514224091458665, -0.011365456883054348, 0.0031284606522744562]","[0.07321936899584623, 0.06957668382327188, 0.07721168726897702, 0.0713490710853783, 0.0722771805613692, 0.07372561347572329, 0.06534858125293229, 0.07665017787029005, 0.07151396319933623, 0.07234368299144103]","[0.07742041339579436, 0.07472021237742062, 0.07552303942547131, 0.06433987669583884, 0.07347328719146491, 0.07347555861224253, 0.07991056209565149, 0.07094717945821405, 0.07330362744312025, 0.07367448860562345]",TEST,-0.004791397631112216,-0.006178978056470472,-0.003403817205753959,0.07367882453008417,0.07244504236418245,0.0749126066959859
topo,8,C,SYMMETRY,MLR,350,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.016288041644741957, -7.18627216786949e-05, -0.010105787019709433, -0.0011008960333369622, -0.000962958835871941, -0.003065641733400959, -0.0008605685596911883, -0.00015473050301784141, -0.006288580822486622, -0.01673677582183286]","[0.07027135075322784, 0.07678320061822169, 0.07264803870740888, 0.07888524038683173, 0.07762036630522968, 0.0723800565218481, 0.06978153507789435, 0.07139346345512534, 0.07667512260252489, 0.07279194424523093]","[0.07328151573729495, 0.07467570979265883, 0.06969294413687899, 0.073557773396233, 0.0693596493164176, 0.07451822737079897, 0.07648324161051769, 0.07970813131902225, 0.07569957353806582, 0.0684612344653566]",TEST,-0.0055635843695768464,-0.0075380856743736905,-0.003589083064780002,0.07354380006832446,0.07248665743771546,0.07460094269893347
topo,8,C,SYMMETRY,RF,350,"[0.07431322198938639, 0.0662476988558457, 0.061821559190415876, 0.07022129555459822, 0.06775411713408863, 0.07660987602849156, 0.07523474569095401, 0.09383635680636127, 0.05946817887842448, 0.0697369362003275]","[0.005737412096217254, 0.04210858207516133, -0.012732879516252016, 0.008363649399554363, -0.13104102040997145, -0.012990177621066135, 0.03234559979139762, 0.025704066141172266, -0.001826626289151534, -3.05829869922114e-05]","[0.07174889779865486, 0.07271931203080327, 0.0667581696177867, 0.06958146435170906, 0.07719298750674751, 0.06963676983204621, 0.0712798418546898, 0.06934685622786002, 0.07122852332779753, 0.07033322219532921]","[0.06765521023837803, 0.07221393633176482, 0.07994946481065442, 0.07136958606714565, 0.06916285753667789, 0.07376197876143628, 0.06830066088430777, 0.07066058115964298, 0.07560817068935993, 0.07103051525819465]",TEST,-0.004436197731993052,-0.01889029646436333,0.010017901000377225,0.07197129617375624,0.07086180063137319,0.07308079171613928
topo,8,C,SYMMETRY,SVR,350,"[-17.318201406818485, -17.539729759134982, -17.098663763998882, -18.26113277669761, -18.132109215854772, -16.078511693447584, -15.626014600711088, -16.803237879521234, -17.07249294743265, -15.253967799649391]","[-15.826664906223446, -16.25131816776037, -17.13745289411245, -15.29160056836054, -17.50234443109779, -16.06485918098461, -14.521347047331092, -19.73962340664622, -20.610393619440625, -20.895921281731365]","[0.31096629221122707, 0.3138466078245714, 0.3153920227836303, 0.3161482956898265, 0.31756925948794945, 0.3058374077061125, 0.30964255529215395, 0.30854603647735734, 0.31802780789299545, 0.30601906906764903]","[0.3225921562697736, 0.31952095596559343, 0.3115024135477621, 0.3093497079272032, 0.3179408283570471, 0.3043721239105428, 0.3047852472158086, 0.3146204068010856, 0.3317003437859524, 0.3213299386666154]",TEST,-17.384152550368853,-18.065241896155417,-16.70306320458229,0.3157714122447384,0.313199753022014,0.3183430714674628
topo,8,C,SYMMETRY,MLP,350,"[7.103229604843442e-06, 0.005419474807471847, 0.0001594579539979657, -2.996754364659182e-07, 0.010235534698532778, 0.004387874972122674, 0.0004167580074567745, 0.00043769883509647833, 0.012189892367939992, 6.801422195557016e-05]","[-0.01875860067083024, -0.02730386502728077, -0.004836721197148286, -0.050157829439188895, -0.002730475027857393, -0.00024867049900789695, -0.00839576358768146, -0.0097870337117405, -0.011183810299107755, -0.004862991802408345]","[0.07480630381086219, 0.06703863694992546, 0.0746454280919636, 0.07783294612144405, 0.07341445603944081, 0.06948562096453897, 0.07600490781632437, 0.07163921305918211, 0.07134424503859718, 0.07816746616346888]","[0.07382545768807774, 0.078134566527176, 0.06940810694581419, 0.07237021819792201, 0.07666970551148834, 0.07337128684655272, 0.07115922337811378, 0.07447944803804543, 0.08084991641576986, 0.07062057251920553]",TEST,-0.013826576126225155,-0.018351357120780454,-0.009301795131669857,0.07408885020681656,0.07301669253500584,0.07516100787862728
topo,8,C,SYMMETRY,MLR,400,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.012266376672213974, -0.0042181149175153365, -0.004056995963235499, -0.040550903632831314, -0.0070051860325608395, -0.0006138386211647084, -0.03291766539319907, -0.004604849298857516, -0.018915800948336337, -0.00029723714147222857]","[0.07375026005955308, 0.07325960855988817, 0.0762511299386182, 0.07239459530990396, 0.07553357612074627, 0.0726770715691515, 0.07310638292691614, 0.07233700288517209, 0.07536192827423047, 0.07535935233253964]","[0.07433381155562639, 0.06810763122902057, 0.06707268202637365, 0.07586875729185873, 0.07339789380652767, 0.07688508156406872, 0.07239992595191307, 0.0756180079406368, 0.06944175424714916, 0.07159545297539222]",TEST,-0.012544696862138684,-0.016748885172407548,-0.00834050855186982,0.07247209985885669,0.07145528864486349,0.0734889110728499
topo,8,C,SYMMETRY,RF,400,"[0.08691644469896365, 0.09625653305442672, 0.0781638963541077, 0.05535327175048166, 0.06290531325169313, 0.061482804593912865, 0.06701205127415233, 0.09166199747363646, 0.05726526871918469, 0.05487549451647589]","[-0.03056569099551587, -0.04715499863260075, 0.000320611220580469, -0.00889866697563746, -0.019226425563134253, -0.001991334290474711, -0.020322128664610473, -0.0031174311704882385, 0.05458100660303944, 0.029077244897271814]","[0.06897246064202026, 0.0702638350935587, 0.06788875869774467, 0.07345166919310919, 0.07266292333072423, 0.07176276815450118, 0.06885794444353707, 0.06963303047638264, 0.07655753099420541, 0.07369458753272133]","[0.07679429113976055, 0.06690813983634297, 0.0791060574476129, 0.06989310823030943, 0.06945904433997008, 0.07161932609706644, 0.07280625339924401, 0.07832349098205243, 0.06310481573955054, 0.07102398778645606]",TEST,-0.004729781357157003,-0.013467250502211956,0.0040076877878979485,0.07190385149983654,0.07038375373523391,0.07342394926443917
topo,8,C,SYMMETRY,SVR,400,"[-14.68055777764199, -16.75588490851157, -16.88300719917566, -14.975344113884578, -15.940809226517452, -15.667318399124582, -15.518893377694685, -17.107893683728314, -17.832411013225432, -14.170810451806485]","[-20.265794933878514, -18.668411300418505, -18.039369038883372, -17.50531709988673, -27.391717475455994, -17.112029917256354, -17.94050420760289, -13.28834977324451, -15.643106273134116, -14.434277823993538]","[0.3037947779515506, 0.30690797047293245, 0.3094763533098319, 0.2999845481369827, 0.3057177896552777, 0.30441049413524707, 0.3038305085951994, 0.309009750846535, 0.3162449748071247, 0.29879084575670545]","[0.2965434949821754, 0.33064072400417205, 0.3167053347515701, 0.29663565144539117, 0.3671694059198106, 0.31266915108060456, 0.2982644786925759, 0.3033546224894002, 0.31445293531875823, 0.28456160921679025]",TEST,-18.028887784375453,-19.19200374889652,-16.865771819854384,0.3120997407901249,0.305091970510502,0.31910751106974783
topo,8,C,SYMMETRY,MLP,400,"[0.009188628524253728, 0.0003679321839752392, -0.00046251643986927604, 0.024961942317138774, 0.008624382744541692, 0.0027050808074277066, 0.0005291800342795971, -6.116024731106506e-08, 1.5538596042086184e-06, 0.0013554803380481095]","[0.0029067492901149183, 0.00033322920313050286, -0.012829120542724892, -0.0035511777133490074, -0.03132495498170318, -0.0014195127728844348, -0.03013102198709605, -0.015015596893112049, -0.0013913003980843275, -0.019060325560145808]","[0.07186865383496274, 0.0742768648987903, 0.07253482175996799, 0.07144969699504458, 0.07281735508573016, 0.07000724793615426, 0.07316777043560616, 0.07403565380045907, 0.06991379990614864, 0.07153777290393615]","[0.07863975274424974, 0.07509159824050642, 0.07572682238280676, 0.0747264468387985, 0.07949451854311701, 0.07748077604487667, 0.07444109596215974, 0.07323950110052196, 0.08294042861841805, 0.07730961198635583]",TEST,-0.011148303235585431,-0.014922898530820645,-0.007373707940350218,0.07690905524618108,0.07603976953914961,0.07777834095321255
topo,8,C,SYMMETRY,MLR,450,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.010574944599361036, -5.4397312587717295e-06, -0.0017232514433389579, -0.014210118972252106, -0.011502280587912361, -1.7896726869359725e-06, -0.004568190983105902, -0.0050341677539909035, -0.0012987397754291585, -0.0007440825759337244]","[0.07015799451107607, 0.0721984304761126, 0.07300536056486803, 0.07617550336048315, 0.07414941785617861, 0.07443105957862921, 0.07116901158135151, 0.07183638257967788, 0.07235239488873485, 0.07216571640432516]","[0.08066496145116829, 0.07516029755004243, 0.07510885093251601, 0.06791923296174888, 0.0708827389957284, 0.0706325102371497, 0.07247099296481813, 0.07516250481026304, 0.07378000879611182, 0.07730704450477072]",TEST,-0.004966300609526986,-0.006550091005426693,-0.0033825102136272795,0.07390891432043174,0.07281519663926585,0.07500263200159764
topo,8,C,SYMMETRY,RF,450,"[0.09938243744531994, 0.07751715240911583, 0.09614265959325197, 0.05765123454767318, 0.058444293040925466, 0.06590241154685683, 0.07442325274626738, 0.06462110158995993, 0.046425522090645654, 0.053210070572725754]","[-0.05413181682256285, 0.018270949491693056, -0.017194696531090736, 0.01619648843895316, 0.009353653961793773, 0.006148414305848338, -0.04108811511826427, -0.00823512128228665, -0.0016210373558309676, 0.010237248646875252]","[0.0671254696022221, 0.0696095851570247, 0.07029922046599153, 0.07219150052368405, 0.07149067815168975, 0.07309940704881697, 0.06934018672478978, 0.07176024419132263, 0.07192854290638247, 0.06972063623030536]","[0.08059439509413037, 0.07103043731965572, 0.076424642751874, 0.07134055352793059, 0.0741403627797019, 0.0711453036462728, 0.07229751691170187, 0.0749556843366617, 0.06939199520158709, 0.07590330436830729]",TEST,-0.006206403226487189,-0.0135723002483559,0.0011594937953815212,0.07372241959378233,0.07271582911944509,0.07472901006811956
topo,8,C,SYMMETRY,SVR,450,"[-16.39526844569838, -14.60249203091445, -18.638666460909594, -15.492868889424695, -18.66244826218929, -15.32383830807468, -18.88951652542307, -19.57975751447841, -14.688676614978105, -17.97379677764863]","[-15.585188011462801, -17.577601400000194, -16.192679628210847, -19.40079410950094, -13.552152392910852, -12.924602769759789, -13.901410887573057, -14.765994901367884, -18.253109141381156, -14.873614320247523]","[0.3012551395372854, 0.30051386251751444, 0.31348878845988565, 0.30452604176692477, 0.3052787458840112, 0.29312782428014644, 0.31112909990322, 0.3129144609498218, 0.3049829510667109, 0.3052803149024021]","[0.30642226606741785, 0.29428117926826103, 0.3226199851108474, 0.32124958024456196, 0.30738620277370843, 0.2923541356700249, 0.3249729987078857, 0.3280247645482629, 0.2917557763653948, 0.3063659961757612]",TEST,-15.702714756241505,-16.34382124034512,-15.061608272137889,0.30954328849321266,0.30535167579378036,0.31373490119264497
topo,8,C,SYMMETRY,MLP,450,"[0.007338034537237692, -0.0006361063565527569, 0.009290672255889532, 1.957119187379064e-05, 0.008100497077436986, 2.1038147642649108e-05, 0.0002549996008501809, 0.0010847844529419115, 0.003968830253964772, 0.021839007313135816]","[-0.0030849423314514013, -0.02120348452607379, 0.0027068372719528666, -0.023422221853255598, -0.023403742869480215, -0.0008897484402705658, -0.013381172870010172, -0.0013830689191491885, -0.0313979834866811, 0.00416231561285052]","[0.07265430148789893, 0.07540132615829538, 0.07227638935246176, 0.07012786208454527, 0.07387067056251095, 0.07448191576716401, 0.07162347454584948, 0.07350300575382616, 0.07424301220866895, 0.0738947944144264]","[0.0758111772489266, 0.07122483880262365, 0.07309002431503966, 0.08005933966316432, 0.07384659722438115, 0.07336656678701102, 0.0764589289351896, 0.07449656526617683, 0.07174217071769443, 0.07045588281103653]",TEST,-0.011129721241156864,-0.01501427894909223,-0.007245163533221497,0.07405520917712438,0.07320156233326684,0.07490885602098192
topo,8,C,SYMMETRY,MLR,500,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.002114784845698825, -0.005311895936937372, -0.019361340558096574, -0.015498452232944215, -7.472624733440014e-06, -0.003295213321738988, -0.0009123248636724313, -0.018001203770088736, -0.004734834324199744, -0.0021676020437995103]","[0.07220514537068733, 0.07411920183017398, 0.07403631224884856, 0.07204590878481767, 0.07518577366863456, 0.07358602338055018, 0.07278035269687452, 0.0703404673243332, 0.07212469220998285, 0.07733931101984645]","[0.07637801696505504, 0.07200432507095407, 0.07235252485293163, 0.07688021194158401, 0.06931698741281148, 0.07324922297706109, 0.07507900692821143, 0.08052646535334632, 0.07658521084638922, 0.0635690936655758]",TEST,-0.0071405124521909825,-0.009378221587927518,-0.004902803316454447,0.07359410660139201,0.07217727780138072,0.0750109354014033
topo,8,C,SYMMETRY,RF,500,"[0.048075285177048954, 0.06404096302364937, 0.054965286140985614, 0.06467317147315221, 0.0680518609451769, 0.07383313714535789, 0.07211589455388256, 0.06256906292151454, 0.06339309240608748, 0.06609174080939284]","[0.014105520280135675, 0.0005890809072101044, 0.004423779010550688, 0.013773595165410768, 0.0015803001156112773, 0.029845978001716622, 0.015214009760516678, -0.02166517160150838, 0.042985269180775165, -0.008176043372703168]","[0.07188980480074454, 0.06949293114380597, 0.06867297944571311, 0.06891684460337834, 0.07161948079720834, 0.07034368481444389, 0.07334584340533194, 0.0749274486842204, 0.07361257471511053, 0.0710065563843304]","[0.07246180497673885, 0.0769967711758869, 0.07950667537805717, 0.07767754733293288, 0.07163161269735771, 0.07323123445948396, 0.06596001922254528, 0.0632324557982587, 0.06558681410585941, 0.07371522158283728]",TEST,0.009267631744771543,0.003737341482712344,0.014797922006830742,0.07200001567299581,0.07034823030564631,0.07365180104034531
topo,8,C,SYMMETRY,SVR,500,"[-14.791942910591594, -15.007830936633383, -13.704780972026972, -14.459930005330685, -17.638205893610532, -15.436469640605754, -16.710060329140507, -15.545285154650085, -14.17527705226754, -13.87111481122586]","[-15.696801115987402, -14.37733339932317, -18.541527771227024, -17.673373041680723, -13.231588728559453, -16.1525464643154, -15.999956607832004, -13.601701314081296, -19.674013847102938, -18.672457129498035]","[0.2932096851061017, 0.2928212186953076, 0.2934417840439488, 0.2935836100428812, 0.30609576694589263, 0.3022773113504786, 0.30294250523322486, 0.29464604972540215, 0.29827185102921266, 0.29402306619024726]","[0.29693533673494926, 0.28980228839168515, 0.29083915510070485, 0.3045769811142029, 0.29750613272551096, 0.2932521128046996, 0.313930403147144, 0.28765192571306003, 0.2985580380398477, 0.2949477940696089]",TEST,-16.362129941960745,-17.031104897382853,-15.693154986538637,0.2968000167841413,0.294472475468452,0.2991275580998306
topo,8,C,SYMMETRY,MLP,500,"[0.0004042509403313632, 0.00043635979371825506, 0.0011302840132129122, 0.006289836150113692, 0.020075588229451435, 0.0038145514622827115, 0.0034747272831562315, 0.009642703708122147, 0.012176177019167955, 0.001040675628260268]","[0.00494440949102426, 0.00025643491738636115, -0.01712755404556865, -0.011744839953030661, -0.04845767852334304, -0.027488206633672796, -0.0007560642288730879, -0.001102699819058639, -0.014002466107237543, -0.005846619846353374]","[0.07541399218372932, 0.07456504876716079, 0.07458461368293588, 0.07174864804688279, 0.07221001286353858, 0.07210733754246637, 0.07323943708209316, 0.07424073016815474, 0.07374523791518896, 0.07256323221450768]","[0.0685153946262415, 0.07080737570198127, 0.07085948336508657, 0.07687467126519372, 0.07547441320139263, 0.07652290804731138, 0.07371020220838545, 0.0708117849174701, 0.0718474136437781, 0.0755297698021942]",TEST,-0.01213252847487272,-0.0169487640980336,-0.007316292851711837,0.07309534167790349,0.07222368956852328,0.0739669937872837
topo,8,CH,ACTIVITY,MLR,50,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1046744933298327, -0.00012460908558709072, -0.0009870560369908965, -0.22109952018697165, -0.0004779943216564053, -0.05333211194288601, -0.0186192198398345, 0.0, -0.15820730166511554, -0.11692982846754685]","[0.05183068350973601, 0.3338698900651333, 0.20101639032537938, 0.20021210541059986, 0.18115004524604805, 0.12693047133347585, 0.18405855323893036, 0.35769367015866815, 0.058455658093687225, 0.1243632260942255]","[0.21230773425162558, 0.1968683024189976, 0.15300138798575677, 0.11025753539819229, 0.20454751359840379, 0.4255930182299834, 0.2519680615422411, 0.0995256166982923, 0.27245382177395394, 0.20108598795173405]",TEST,-0.06744521348764218,-0.09116177353326964,-0.04372865344201472,0.2127608979849181,0.18487633797471786,0.24064545799511833
topo,8,CH,ACTIVITY,RF,50,"[-0.00077100221464943, -9.567495173889995e-08, -0.0005285747958978515, -5.184902528698743e-05, -4.846630172572475e-05, -0.0003346352965867272, -0.000166647956718613, -0.0002462094994728492, -0.00012610115772004882, -2.492668822773325e-05]","[-0.03964493985482176, -0.019478982604654416, -0.0027341408417951296, 0.0, -0.05276147828355926, -0.011610368230471568, -2.262788135639039, -0.0033349929974983983, -0.1074171576717673, -0.4319599547247075]","[0.13343953208846152, 0.22064574798852282, 0.17149203224403597, 0.11734633455746553, 0.2110823516630514, 0.1808878183667898, 0.3607345599787405, 0.12893356272663156, 0.0781286657736972, 0.2064549309914348]","[0.19072081619283035, 0.2144217435675326, 0.2638168680052731, 0.05412831788382732, 0.15266581930714426, 0.1780074864715903, 0.08983582573425211, 0.19248155669324807, 0.3215241898786738, 0.07023430111277697]",TEST,-0.2931730150848314,-0.5044482420108128,-0.08189778815884993,0.1727836924847149,0.14733529583476404,0.19823208913466575
topo,8,CH,ACTIVITY,SVR,50,"[0.9819664354361096, 0.6314433261187893, 0.6637759066972548, 0.8863336208535082, 0.9756810909578761, 0.82823081026925, 0.9144548594437042, 0.9641452792332135, 0.8811841695904573, 0.9614600250011547]","[-141.8825834112438, -35.37262514547152, -134.80631703756956, -1.1050577582014673, -9.587667797420512, -0.2726554846382925, -78.44012231254298, -0.6010600174407856, -6.24483472115541, -11.76921045619917]","[0.047495848126692865, 0.15253581310416953, 0.19493436507613182, 0.03334963228057237, 0.054703712353786606, 0.0299622995991255, 0.0652472597870418, 0.050339155437923555, 0.16007248142019828, 0.06545060919321515]","[1.0842507018014664, 0.28655024148092284, 0.6857943107030331, 0.36970072951137867, 0.7322173800744165, 0.17983250469044212, 2.646053278944679, 0.636180985033401, 0.49023805562994116, 0.7104032855155901]",TEST,-42.008213414188354,-58.84023006707592,-25.176196761300783,0.7821221473385271,0.5707607279856386,0.9934835666914157
topo,8,CH,ACTIVITY,MLP,50,"[-4.437001610568814e-08, 1.389003914664677e-06, -2.4359515915506336e-07, 0.5393077927718266, -2.1847642828198843e-07, -4.780647389068804e-08, -4.606669936624286e-07, 0.46466701666039867, -3.0879392443061704e-07, 0.6044067303928393]","[-0.10551173978889894, -0.018675247452341726, -0.0005494305247479847, -10.459382009054044, -0.14522467249711335, -0.06589134911997974, -0.10539305780957697, 0.12106419544509417, 0.0, -51.276410642355074]","[0.18105857631529312, 0.38123511986309744, 0.38575765218731267, 0.2584271428661997, 0.12047511188833111, 0.15236294149087581, 0.07347025511922235, 0.3000046253262893, 0.11785204926104063, 0.21394485067312094]","[0.5681188865189228, 0.2517622640890744, 0.3001027821022562, 0.1490135258377443, 0.04517010293569423, 0.1787352411670768, 0.15507113366352432, 0.23332662672133564, 0.03353835657353644, 0.0751474758388185]",TEST,-6.205597395315667,-11.05702733704695,-1.3541674535843846,0.1989986395447984,0.15191866583051264,0.24607861325908417
topo,8,CH,ACTIVITY,MLR,100,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.12280586036105356, -0.003289011170008127, -0.01568788258527909, -3.0650525140174523e-07, -0.0035672129032289224, -0.00027126666327359494, -0.21805458840529557, -8.63648700044628e-06, -11.977586669049929, -6.625940779282796]","[0.17956583109717322, 0.3185083670724423, 0.23268915428972262, 0.2514909608158284, 0.23957174094453987, 0.21567466884100095, 0.2738714384845476, 0.1853038477192301, 0.31847273664394254, 0.31090474838161586]","[0.24601155606537675, 0.3948385222632153, 0.2705006072204094, 0.15846070059511275, 0.14493781979153464, 0.2392093305348159, 0.09884217907744677, 0.20076165638981858, 0.07084488044467177, 0.0632472856436254]",TEST,-1.896721221341312,-3.1273838823458897,-0.6660585603367344,0.18876545380260276,0.157830382812561,0.2197005247926445
topo,8,CH,ACTIVITY,RF,100,"[-0.0007075842929689102, -8.468588225341023e-06, -2.235989512255898e-05, -2.227372527974225e-06, -1.5086820065235429e-05, -9.980498370687485e-05, -0.00042042685761667364, -0.00011297390959752462, -5.276032024070787e-05, -3.3080661181239535e-05]","[-0.0001407940510769201, -0.038965177532068074, -0.0002704553915560126, -0.0005442382038056692, -0.03605937938078063, -0.0003974909670909632, -0.0017520886940809444, -0.016369409566855175, -0.19574561118074274, -6.747827080369274]","[0.25356503058611146, 0.07173075380819402, 0.3040636311726302, 0.1996383980677286, 0.2710372157733238, 0.18968342622563508, 0.2510771967478731, 0.2388048388103067, 0.18347695455698382, 0.35269681217962884]","[0.22759627694008233, 0.16610034048588757, 0.35881281389389025, 0.21654119555378937, 0.270514255380354, 0.19004906966260887, 0.35885181764934104, 0.39272008741824055, 0.11653931212270462, 0.1010186187528568]",TEST,-0.7038071725337331,-1.3411542634364164,-0.06646008163104988,0.23987437878597556,0.20893647078726646,0.27081228678468466
topo,8,CH,ACTIVITY,SVR,100,"[0.358112506012515, 0.6626648029286134, 0.3155471290801607, 0.39169849477446106, 0.34429533093095355, 0.45901321112702564, 0.5496594470169226, 0.19017911547750044, 0.43591502498072854, 0.26263264635931216]","[-3.3603930399942117, -0.08730636609127007, -0.09732886982897138, -0.5474452817369277, 0.0, -0.022446012732787013, -0.4457563105779776, -0.09619185005333941, -7.633831937436385, -0.08883565196472265]","[0.16570014271024494, 0.0810425126181985, 0.22484958796388305, 0.1122748983289864, 0.18057572710808625, 0.2221626493737493, 0.05479443762895872, 0.2464936717053868, 0.11490801776620245, 0.1726552274144746]","[0.13231612970566337, 0.46041058493334525, 0.3490254713949687, 0.28275878565538654, 0.14871325172940675, 0.4781458806270502, 0.26996149691021304, 0.4212248395769427, 0.1493976859647075, 0.38779355318622794]",TEST,-1.2379535320416593,-1.9780581243883337,-0.4978489396949848,0.3079747679683912,0.26841160371798267,0.3475379322187997
topo,8,CH,ACTIVITY,MLP,100,"[-9.398103850699613e-09, -9.893240282554672e-07, 1.8064486975166716e-06, 0.041890210184428844, -2.5924687285794334e-08, 0.5184006599258881, 6.019600907736233e-07, -1.6638692779125108e-07, -2.975649033842842e-07, -6.639495087057412e-08]","[-0.022977698334152974, -0.0042745121804181885, -0.05042972974675597, -0.000415563078420611, -0.9834371580727768, 0.23824575065820075, -0.0132603324747127, -0.004256332385963235, -0.004331891626170092, -0.0016247289054764913]","[0.2952418822018806, 0.281695302170237, 0.2953454178119062, 0.273747541827142, 0.29193845361131715, 0.1900063356429418, 0.17175984507054537, 0.1695691962535491, 0.21409312622064067, 0.13912794816771967]","[0.16815685302985375, 0.3761271957979219, 0.346570137768938, 0.16678169743289747, 0.09440723214086855, 0.14955448499747442, 0.31528125372455656, 0.21791070878840885, 0.36288988599702326, 0.12027893485606178]",TEST,-0.08467621961466462,-0.18242661573276514,0.013074176503435883,0.2317958384534005,0.19943768811449236,0.2641539887923086
topo,8,CH,ACTIVITY,MLR,150,"[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]","[-0.41379958808072903, -0.18291400602479557, -0.05719324171872753, -0.05030506994346795, -0.001220939202851934, -0.0014981198381789351, -0.0015151470955117041, -0.035448082436893014, -0.032210204945542165, -0.24767902500672823]","[0.2568188664065704, 0.2532461287414977, 0.19772492789423707, 0.22020850833040864, 0.23488305692278036, 0.23208092675896033, 0.2645724313439763, 0.31273881326912545, 0.15179523814604093, 0.32390042151260456]","[0.12167446888703197, 0.12907681919592595, 0.38136502062131084, 0.3973076977719386, 0.14815294476299337, 0.17569722676812302, 0.29908654718622696, 0.16216208804648377, 0.3501346401502791, 0.1427337954856936]",TEST,-0.1023783424293426,-0.143526980763559,-0.061229704095126215,0.2307391248876007,0.19699181856453252,0.2644864312106689
topo,8,CH,ACTIVITY,RF,150,"[-8.561354717540048e-05, -1.1913853392719886e-07, -5.50489515049879e-05, -4.384902204890295e-06, -1.4346265768239164e-05, -0.0004813632766265119, -6.395280372384349e-06, -0.0003642095010509827, -0.0002183082318114593, -0.00012594433910395608]","[-0.024913701741696492, -0.07878871058903836, -0.02499424364722813, -0.054310532588415894, -5.548012581141483, -0.039320788067060075, -18.358362751022494, -2.5647878076018316e-05, -0.01168884293933381, -2.0242604659159724e-06]","[0.23268187024515685, 0.319964750558241, 0.15524252687268714, 0.2904996370063285, 0.24133312456250905, 0.2387956436083635, 0.30096735570036887, 0.23785324834952665, 0.24506272112721733, 0.22035815021102798]","[0.31776451279361734, 0.19345532248722785, 0.22461802006821324, 0.20630813201128365, 0.052528145287773616, 0.3776388939025491, 0.08647426372202323, 0.1767861621115573, 0.22758922182663643, 0.32981461770204457]",TEST,-2.414041982387529,-4.173433993921743,-0.6546499708533151,0.21929772919129265,0.18844701948216433,0.25014843890042093
