,set,model,context,response,feature,r2
1401,TRAIN,RF,C,SYMMETRY,topo,0.07349405787000252
1402,TRAIN,RF,C,SYMMETRY,topo,-7.1578693843221686e-06
1403,TRAIN,RF,C,SYMMETRY,topo,2.220446049250313e-16
1404,TRAIN,RF,C,SYMMETRY,topo,0.029415576672130572
1405,TRAIN,RF,C,SYMMETRY,topo,0.06212092183421192
1406,TRAIN,RF,C,SYMMETRY,topo,0.43473534120380897
1407,TRAIN,RF,C,SYMMETRY,topo,0.6840247985222437
1408,TRAIN,RF,C,SYMMETRY,topo,0.05639697246607156
1409,TRAIN,RF,C,SYMMETRY,topo,0.09430384406169445
1410,TRAIN,RF,C,SYMMETRY,topo,-4.95021487272318e-05
1411,TRAIN,RF,C,SYMMETRY,topo,0.05095559447354203
1412,TRAIN,RF,C,SYMMETRY,topo,0.1564833398997436
1413,TRAIN,RF,C,SYMMETRY,topo,0.24945759794567268
1414,TRAIN,RF,C,SYMMETRY,topo,-3.626368500997401e-05
1415,TRAIN,RF,C,SYMMETRY,topo,0.04741803382411458
1416,TRAIN,RF,C,SYMMETRY,topo,-0.00013186765716222126
1417,TRAIN,RF,C,SYMMETRY,topo,0.0
1418,TRAIN,RF,C,SYMMETRY,topo,0.1787031051037845
1419,TRAIN,RF,C,SYMMETRY,topo,0.2492181143676263
1420,TRAIN,RF,C,SYMMETRY,topo,0.05409599127158893
1421,TRAIN,RF,C,SYMMETRY,topo,0.15308968473363116
1422,TRAIN,RF,C,SYMMETRY,topo,0.06354624987723523
1423,TRAIN,RF,C,SYMMETRY,topo,0.060367863146503
1424,TRAIN,SVR,C,SYMMETRY,topo,0.04447421997844736
1425,TRAIN,SVR,C,SYMMETRY,topo,0.30861954949804427
1426,TRAIN,SVR,C,SYMMETRY,topo,0.2968902371339279
1427,TRAIN,SVR,C,SYMMETRY,topo,-65.40287934008569
1428,TRAIN,SVR,C,SYMMETRY,topo,0.15455502855677616
1429,TRAIN,SVR,C,SYMMETRY,topo,0.7009683098005999
1430,TRAIN,SVR,C,SYMMETRY,topo,0.8364457624855668
1431,TRAIN,SVR,C,SYMMETRY,topo,-78491.9367173846
1432,TRAIN,SVR,C,SYMMETRY,topo,0.10952337616622365
1433,TRAIN,SVR,C,SYMMETRY,topo,0.954036704767375
1434,TRAIN,SVR,C,SYMMETRY,topo,0.9944756835819827
1435,TRAIN,SVR,C,SYMMETRY,topo,-2859787.220631051
1436,TRAIN,SVR,C,SYMMETRY,topo,-0.20334717568552585
1437,TRAIN,SVR,C,SYMMETRY,topo,-0.11142655460089324
1438,TRAIN,SVR,C,SYMMETRY,topo,-0.12466924378679867
1439,TRAIN,SVR,C,SYMMETRY,topo,-3434.894103265209
1440,TRAIN,SVR,C,SYMMETRY,topo,0.11762840247730211
1441,TRAIN,SVR,C,SYMMETRY,topo,0.6349620686716275
1442,TRAIN,SVR,C,SYMMETRY,topo,0.7620115534319308
1443,TRAIN,SVR,C,SYMMETRY,topo,-16131.82185919818
1444,TRAIN,SVR,C,SYMMETRY,topo,-0.3618275408264524
1445,TRAIN,SVR,C,SYMMETRY,topo,-0.32853824805264864
1446,TRAIN,SVR,C,SYMMETRY,topo,-0.10396945165702154
1447,TRAIN,SVR,C,SYMMETRY,topo,-0.3780513452467287
1448,TRAIN,SVR,C,SYMMETRY,topo,0.13540442821101284
1449,TRAIN,SVR,C,SYMMETRY,topo,0.9088701640651354
1450,TRAIN,SVR,C,SYMMETRY,topo,0.9904281678274789
1451,TRAIN,SVR,C,SYMMETRY,topo,-408517.5239054515
1452,TRAIN,SVR,C,SYMMETRY,topo,0.16452912333773007
1453,TRAIN,SVR,C,SYMMETRY,topo,0.2924067371072364
1454,TRAIN,SVR,C,SYMMETRY,topo,0.34606309338922325
1455,TRAIN,SVR,C,SYMMETRY,topo,-395.17488680420263
1456,TRAIN,SVR,C,SYMMETRY,topo,0.09748781048550659
1457,TRAIN,SVR,C,SYMMETRY,topo,0.39948594975339313
1458,TRAIN,SVR,C,SYMMETRY,topo,0.538654751735462
1459,TRAIN,SVR,C,SYMMETRY,topo,-1380.475927105021
1460,TRAIN,SVR,C,SYMMETRY,topo,-0.03375756211927605
1461,TRAIN,SVR,C,SYMMETRY,topo,-0.36034250630734355
1462,TRAIN,SVR,C,SYMMETRY,topo,-0.3424137985247091
1463,TRAIN,SVR,C,SYMMETRY,topo,-0.35215757894090616
1464,TRAIN,SVR,C,SYMMETRY,topo,0.13371922545518355
1465,TRAIN,SVR,C,SYMMETRY,topo,0.9980860487968468
1466,TRAIN,SVR,C,SYMMETRY,topo,0.9995624178350015
1467,TRAIN,SVR,C,SYMMETRY,topo,-39314074.61040032
1468,TRAIN,SVR,C,SYMMETRY,topo,0.1513692546707489
1469,TRAIN,SVR,C,SYMMETRY,topo,0.5413402085482506
1470,TRAIN,SVR,C,SYMMETRY,topo,0.6910433634147937
1471,TRAIN,SVR,C,SYMMETRY,topo,-41333.93556394721
1472,TRAIN,SVR,C,SYMMETRY,topo,0.1147702591721581
1473,TRAIN,SVR,C,SYMMETRY,topo,0.5323562406517718
1474,TRAIN,SVR,C,SYMMETRY,topo,0.672360536309696
1475,TRAIN,SVR,C,SYMMETRY,topo,-7356.5224017823975
1476,TRAIN,SVR,C,SYMMETRY,topo,0.026928801033424876
1477,TRAIN,SVR,C,SYMMETRY,topo,0.09695125003893457
1478,TRAIN,SVR,C,SYMMETRY,topo,0.18107262760769327
1479,TRAIN,SVR,C,SYMMETRY,topo,-5545118.457152305
1480,TRAIN,SVR,C,SYMMETRY,topo,0.09749144129460363
1481,TRAIN,SVR,C,SYMMETRY,topo,0.7743743540475011
1482,TRAIN,SVR,C,SYMMETRY,topo,0.9204644737761155
1483,TRAIN,SVR,C,SYMMETRY,topo,-199335.4689693333
1484,TRAIN,SVR,C,SYMMETRY,topo,-0.3311886311103456
1485,TRAIN,SVR,C,SYMMETRY,topo,-0.518775163079741
1486,TRAIN,SVR,C,SYMMETRY,topo,-0.432756983123999
1487,TRAIN,SVR,C,SYMMETRY,topo,-0.30445653155038466
1488,TRAIN,MLP,C,SYMMETRY,topo,0.17573570538475147
1489,TRAIN,MLP,C,SYMMETRY,topo,0.07223824085398878
1490,TRAIN,MLP,C,SYMMETRY,topo,0.05715455548169046
1491,TRAIN,MLP,C,SYMMETRY,topo,0.149789044001031
1492,TRAIN,MLP,C,SYMMETRY,topo,0.19999473029279569
1493,TRAIN,MLP,C,SYMMETRY,topo,0.1560129365770433
1494,TRAIN,MLP,C,SYMMETRY,topo,0.18892443481607524
1495,TRAIN,MLP,C,SYMMETRY,topo,0.17804484957689704
1496,TRAIN,MLP,C,SYMMETRY,topo,0.18093801461015746
1497,TRAIN,MLP,C,SYMMETRY,topo,0.48540395684467996
1498,TRAIN,MLP,C,SYMMETRY,topo,0.04223608112185884
1499,TRAIN,MLP,C,SYMMETRY,topo,0.15741493405361284
1500,TRAIN,MLP,C,SYMMETRY,topo,0.9723588440881631
1501,TRAIN,MLP,C,SYMMETRY,topo,0.1283931182171114
1502,TRAIN,MLP,C,SYMMETRY,topo,0.08597504218238305
1503,TRAIN,MLP,C,SYMMETRY,topo,0.9865092390645271
1504,TRAIN,MLP,C,SYMMETRY,topo,0.09439988628829155
1505,TRAIN,MLP,C,SYMMETRY,topo,0.6590362607510495
1506,TRAIN,MLP,C,SYMMETRY,topo,0.46177876009822716
1507,TRAIN,MLP,C,SYMMETRY,topo,0.6813029891735255
1508,TRAIN,MLP,C,SYMMETRY,topo,0.8103649836093731
1509,TRAIN,MLP,C,SYMMETRY,topo,0.9953215180599995
1510,TRAIN,MLP,C,SYMMETRY,topo,0.992249318895125
1511,TRAIN,MLP,C,SYMMETRY,topo,0.9918561869045484
1512,TRAIN,MLP,C,SYMMETRY,topo,0.9955174640552971
1513,TRAIN,MLP,C,SYMMETRY,topo,0.9970021921891568
1514,TRAIN,MLP,C,SYMMETRY,topo,0.9957261298402309
1515,TRAIN,MLP,C,SYMMETRY,topo,0.7338176555637286
1516,TRAIN,MLP,C,SYMMETRY,topo,0.6111830249332474
1517,TRAIN,MLP,C,SYMMETRY,topo,0.7200071686166818
1518,TRAIN,MLP,C,SYMMETRY,topo,0.9964040010410357
1519,TRAIN,MLP,C,SYMMETRY,topo,0.9901406815364779
1520,TRAIN,MLP,C,SYMMETRY,topo,0.9955142866192244
1521,TRAIN,MLP,C,SYMMETRY,topo,0.9968687542586836
1522,TRAIN,MLP,C,SYMMETRY,topo,0.9937322968747857
1523,TRAIN,MLP,C,SYMMETRY,topo,0.9976082259827576
1524,TRAIN,MLP,C,SYMMETRY,topo,0.18921854343773303
1525,TRAIN,MLP,C,SYMMETRY,topo,0.14240175908308217
1526,TRAIN,MLP,C,SYMMETRY,topo,0.07910078455571734
1527,TRAIN,MLP,C,SYMMETRY,topo,0.17270419795107383
1528,TRAIN,MLP,C,SYMMETRY,topo,0.1889190099726018
1529,TRAIN,MLP,C,SYMMETRY,topo,0.20980861140530171
1530,TRAIN,MLP,C,SYMMETRY,topo,0.17978682153466807
1531,TRAIN,MLP,C,SYMMETRY,topo,0.18172972102484786
1532,TRAIN,MLP,C,SYMMETRY,topo,0.22753351135345667
1533,TRAIN,MLP,C,SYMMETRY,topo,0.5845851148473613
1534,TRAIN,MLP,C,SYMMETRY,topo,0.09810760171458344
1535,TRAIN,MLP,C,SYMMETRY,topo,0.031734712767112705
1536,TRAIN,MLP,C,SYMMETRY,topo,0.9326587246954735
1537,TRAIN,MLP,C,SYMMETRY,topo,0.11898659806414325
1538,TRAIN,MLP,C,SYMMETRY,topo,0.10704582717089994
1539,TRAIN,MLP,C,SYMMETRY,topo,0.9602110768346142
1540,TRAIN,MLP,C,SYMMETRY,topo,0.10668025413886228
1541,TRAIN,MLP,C,SYMMETRY,topo,0.05529064240260273
1542,TRAIN,MLP,C,SYMMETRY,topo,0.5843179570518396
1543,TRAIN,MLP,C,SYMMETRY,topo,0.7261101526001108
1544,TRAIN,MLP,C,SYMMETRY,topo,0.7302555131883816
1545,TRAIN,MLP,C,SYMMETRY,topo,0.9952225527980715
1546,TRAIN,MLP,C,SYMMETRY,topo,0.9937124312059428
1547,TRAIN,MLP,C,SYMMETRY,topo,0.9877105195252323
1548,TRAIN,MLP,C,SYMMETRY,topo,0.9973583205701897
1549,TRAIN,MLP,C,SYMMETRY,topo,0.986959550996077
1550,TRAIN,MLP,C,SYMMETRY,topo,0.9932401317597278
1551,TRAIN,MLP,C,SYMMETRY,topo,0.7152086539982132
1552,TRAIN,MLP,C,SYMMETRY,topo,0.5499725011574443
1553,TRAIN,MLP,C,SYMMETRY,topo,0.736252779679274
1554,TRAIN,MLP,C,SYMMETRY,topo,0.9950495747177626
1555,TRAIN,MLP,C,SYMMETRY,topo,0.9969634400750689
1556,TRAIN,MLP,C,SYMMETRY,topo,0.9938144022075021
1557,TRAIN,MLP,C,SYMMETRY,topo,0.996616417978113
1558,TRAIN,MLP,C,SYMMETRY,topo,0.9949336620669184
1559,TRAIN,MLP,C,SYMMETRY,topo,0.9964279243042653
1560,TRAIN,MLP,C,SYMMETRY,topo,0.14588837080919903
1561,TRAIN,MLP,C,SYMMETRY,topo,0.13227988069016205
1562,TRAIN,MLP,C,SYMMETRY,topo,0.15080871982685706
1563,TRAIN,MLP,C,SYMMETRY,topo,0.17742562364530368
1564,TRAIN,MLP,C,SYMMETRY,topo,0.15687757654576961
1565,TRAIN,MLP,C,SYMMETRY,topo,0.16196488783288399
1566,TRAIN,MLP,C,SYMMETRY,topo,0.18110524490031843
1567,TRAIN,MLP,C,SYMMETRY,topo,0.11988864521926257
1568,TRAIN,MLP,C,SYMMETRY,topo,0.11966112874302615
1569,TRAIN,MLP,C,SYMMETRY,topo,0.19256398125536867
1570,TRAIN,MLP,C,SYMMETRY,topo,0.047967640424069424
1571,TRAIN,MLP,C,SYMMETRY,topo,0.058500311207650646
1572,TRAIN,MLP,C,SYMMETRY,topo,0.2789875164783099
1573,TRAIN,MLP,C,SYMMETRY,topo,0.018154361920427298
1574,TRAIN,MLP,C,SYMMETRY,topo,0.06850722496707562
1575,TRAIN,MLP,C,SYMMETRY,topo,0.2489978249257877
1576,TRAIN,MLP,C,SYMMETRY,topo,0.07999971090004898
1577,TRAIN,MLP,C,SYMMETRY,topo,0.05767406142780229
1578,TRAIN,MLP,C,SYMMETRY,topo,0.5864807174919253
1579,TRAIN,MLP,C,SYMMETRY,topo,0.572738068447351
1580,TRAIN,MLP,C,SYMMETRY,topo,0.5247024650242982
1581,TRAIN,MLP,C,SYMMETRY,topo,0.9160585744802514
1582,TRAIN,MLP,C,SYMMETRY,topo,0.9470193470736751
1583,TRAIN,MLP,C,SYMMETRY,topo,0.9377644910400383
1584,TRAIN,MLP,C,SYMMETRY,topo,0.937356553650253
1585,TRAIN,MLP,C,SYMMETRY,topo,0.9106361855187731
1586,TRAIN,MLP,C,SYMMETRY,topo,0.9440859689401295
1587,TRAIN,MLP,C,SYMMETRY,topo,0.5764895600817271
1588,TRAIN,MLP,C,SYMMETRY,topo,0.5530199883317712
1589,TRAIN,MLP,C,SYMMETRY,topo,0.587955168299755
1590,TRAIN,MLP,C,SYMMETRY,topo,0.9722611971533541
1591,TRAIN,MLP,C,SYMMETRY,topo,0.9595246102340305
1592,TRAIN,MLP,C,SYMMETRY,topo,0.9637452569080739
1593,TRAIN,MLP,C,SYMMETRY,topo,0.97990496520559
1594,TRAIN,MLP,C,SYMMETRY,topo,0.9807511774319218
1595,TRAIN,MLP,C,SYMMETRY,topo,0.9786043151257924
1596,TRAIN,MLP,C,SYMMETRY,topo,0.15160158031047832
1597,TRAIN,MLP,C,SYMMETRY,topo,0.08354331219867528
1598,TRAIN,MLP,C,SYMMETRY,topo,0.06282152393719487
1599,TRAIN,MLP,C,SYMMETRY,topo,0.19181899302321936
1600,TRAIN,MLP,C,SYMMETRY,topo,0.17781634269515
1601,TRAIN,MLP,C,SYMMETRY,topo,0.21273351795415218
1602,TRAIN,MLP,C,SYMMETRY,topo,0.1836300927003116
1603,TRAIN,MLP,C,SYMMETRY,topo,0.23186138643799026
1604,TRAIN,MLP,C,SYMMETRY,topo,0.1629275637260641
1605,TRAIN,MLP,C,SYMMETRY,topo,0.6696019124284328
1606,TRAIN,MLP,C,SYMMETRY,topo,0.12729976173746416
1607,TRAIN,MLP,C,SYMMETRY,topo,0.12459702473011569
1608,TRAIN,MLP,C,SYMMETRY,topo,0.966873946470708
1609,TRAIN,MLP,C,SYMMETRY,topo,0.09853729319178095
1610,TRAIN,MLP,C,SYMMETRY,topo,0.06114179781775442
1611,TRAIN,MLP,C,SYMMETRY,topo,0.9882633621148358
1612,TRAIN,MLP,C,SYMMETRY,topo,0.08832992543919194
1613,TRAIN,MLP,C,SYMMETRY,topo,0.11913288716913706
1614,TRAIN,MLP,C,SYMMETRY,topo,0.6442549817717074
1615,TRAIN,MLP,C,SYMMETRY,topo,0.7431664434011434
1616,TRAIN,MLP,C,SYMMETRY,topo,0.7621352623053028
1617,TRAIN,MLP,C,SYMMETRY,topo,0.9909044731320912
1618,TRAIN,MLP,C,SYMMETRY,topo,0.9965093713117301
1619,TRAIN,MLP,C,SYMMETRY,topo,0.9935251901575088
1620,TRAIN,MLP,C,SYMMETRY,topo,0.9966748814928756
1621,TRAIN,MLP,C,SYMMETRY,topo,0.9971312786789844
1622,TRAIN,MLP,C,SYMMETRY,topo,0.9939408152869983
1623,TRAIN,MLP,C,SYMMETRY,topo,0.5829770311528873
1624,TRAIN,MLP,C,SYMMETRY,topo,0.5723694119329044
1625,TRAIN,MLP,C,SYMMETRY,topo,0.6871071569202205
1626,TRAIN,MLP,C,SYMMETRY,topo,0.9953064321377341
1627,TRAIN,MLP,C,SYMMETRY,topo,0.9947520790841763
1628,TRAIN,MLP,C,SYMMETRY,topo,0.9957786375919783
1629,TRAIN,MLP,C,SYMMETRY,topo,0.9978233722778851
1630,TRAIN,MLP,C,SYMMETRY,topo,0.9972828702329385
1631,TRAIN,MLP,C,SYMMETRY,topo,0.996915933595659
1632,TRAIN,MLP,C,SYMMETRY,topo,0.1409391743419779
1633,TRAIN,MLP,C,SYMMETRY,topo,0.15924323097714022
1634,TRAIN,MLP,C,SYMMETRY,topo,0.10251194743622338
1635,TRAIN,MLP,C,SYMMETRY,topo,0.2076655589716745
1636,TRAIN,MLP,C,SYMMETRY,topo,0.17618175628522725
1637,TRAIN,MLP,C,SYMMETRY,topo,0.20445210250506052
1638,TRAIN,MLP,C,SYMMETRY,topo,0.1976037186011923
1639,TRAIN,MLP,C,SYMMETRY,topo,0.20706930622878605
1640,TRAIN,MLP,C,SYMMETRY,topo,0.1922584433032758
1641,TRAIN,MLP,C,SYMMETRY,topo,0.623846951635147
1642,TRAIN,MLP,C,SYMMETRY,topo,0.026351286263270435
1643,TRAIN,MLP,C,SYMMETRY,topo,0.03771088256339716
1644,TRAIN,MLP,C,SYMMETRY,topo,0.9676041995573708
1645,TRAIN,MLP,C,SYMMETRY,topo,0.13763217065308342
1646,TRAIN,MLP,C,SYMMETRY,topo,0.03032685440787064
1647,TRAIN,MLP,C,SYMMETRY,topo,0.9679412131161077
1648,TRAIN,MLP,C,SYMMETRY,topo,0.12883231360190683
1649,TRAIN,MLP,C,SYMMETRY,topo,0.08055601287018599
1650,TRAIN,MLP,C,SYMMETRY,topo,0.6380119568518058
1651,TRAIN,MLP,C,SYMMETRY,topo,0.5871531713610667
1652,TRAIN,MLP,C,SYMMETRY,topo,0.8261059470154464
1653,TRAIN,MLP,C,SYMMETRY,topo,0.9853076519514452
1654,TRAIN,MLP,C,SYMMETRY,topo,0.9924949245583589
1655,TRAIN,MLP,C,SYMMETRY,topo,0.9949991981743903
1656,TRAIN,MLP,C,SYMMETRY,topo,0.9940001070890717
1657,TRAIN,MLP,C,SYMMETRY,topo,0.9966986141370675
1658,TRAIN,MLP,C,SYMMETRY,topo,0.996925662310063
1659,TRAIN,MLP,C,SYMMETRY,topo,0.6931973316556412
1660,TRAIN,MLP,C,SYMMETRY,topo,0.6905189176773776
1661,TRAIN,MLP,C,SYMMETRY,topo,0.8356699518905644
1662,TRAIN,MLP,C,SYMMETRY,topo,0.9878247579646743
1663,TRAIN,MLP,C,SYMMETRY,topo,0.9952511298425767
1664,TRAIN,MLP,C,SYMMETRY,topo,0.9944919725826213
1665,TRAIN,MLP,C,SYMMETRY,topo,0.9973829176845228
1666,TRAIN,MLP,C,SYMMETRY,topo,0.9935524080478989
1667,TRAIN,MLP,C,SYMMETRY,topo,0.9985920184894193
1668,TRAIN,MLP,C,SYMMETRY,topo,0.13494527714944793
1669,TRAIN,MLP,C,SYMMETRY,topo,0.07362821264184471
1670,TRAIN,MLP,C,SYMMETRY,topo,0.08201003529332307
1671,TRAIN,MLP,C,SYMMETRY,topo,0.1219113222157775
1672,TRAIN,MLP,C,SYMMETRY,topo,0.07718651601506199
1673,TRAIN,MLP,C,SYMMETRY,topo,0.09060084702562798
1674,TRAIN,MLP,C,SYMMETRY,topo,0.15436386917554956
1675,TRAIN,MLP,C,SYMMETRY,topo,0.10146503293037712
1676,TRAIN,MLP,C,SYMMETRY,topo,0.09617616456196554
1677,TRAIN,MLP,C,SYMMETRY,topo,0.14090561485832476
1678,TRAIN,MLP,C,SYMMETRY,topo,0.00018369902589199238
1679,TRAIN,MLP,C,SYMMETRY,topo,0.0016650039568162356
1680,TRAIN,MLP,C,SYMMETRY,topo,0.07098154065929774
1681,TRAIN,MLP,C,SYMMETRY,topo,0.009811831777529756
1682,TRAIN,MLP,C,SYMMETRY,topo,0.012833005823893129
1683,TRAIN,MLP,C,SYMMETRY,topo,0.10580492672910335
1684,TRAIN,MLP,C,SYMMETRY,topo,-4.148144924887021e-06
1685,TRAIN,MLP,C,SYMMETRY,topo,0.028841127522543086
1686,TRAIN,MLP,C,SYMMETRY,topo,0.3124715295114645
1687,TRAIN,MLP,C,SYMMETRY,topo,0.14827618056861325
1688,TRAIN,MLP,C,SYMMETRY,topo,0.1300413604643611
1689,TRAIN,MLP,C,SYMMETRY,topo,0.49347860011717193
1690,TRAIN,MLP,C,SYMMETRY,topo,0.3950926496044054
1691,TRAIN,MLP,C,SYMMETRY,topo,0.38878524046268714
1692,TRAIN,MLP,C,SYMMETRY,topo,0.5173780307353189
1693,TRAIN,MLP,C,SYMMETRY,topo,0.27617431031701345
1694,TRAIN,MLP,C,SYMMETRY,topo,0.39731696285308415
1695,TRAIN,MLP,C,SYMMETRY,topo,0.37369000976710154
1696,TRAIN,MLP,C,SYMMETRY,topo,0.4315827116917085
1697,TRAIN,MLP,C,SYMMETRY,topo,-1.250569632960108e-06
1698,TRAIN,MLP,C,SYMMETRY,topo,0.797651735013133
1699,TRAIN,MLP,C,SYMMETRY,topo,0.8239900132192868
1700,TRAIN,MLP,C,SYMMETRY,topo,0.7945781037706343
1701,TRAIN,MLP,C,SYMMETRY,topo,0.8742056471204458
1702,TRAIN,MLP,C,SYMMETRY,topo,0.838705803063036
1703,TRAIN,MLP,C,SYMMETRY,topo,0.8697497267900659
1704,TRAIN,MLP,C,SYMMETRY,topo,0.17315448974853287
1705,TRAIN,MLP,C,SYMMETRY,topo,0.148580680110465
1706,TRAIN,MLP,C,SYMMETRY,topo,0.11061942381223133
1707,TRAIN,MLP,C,SYMMETRY,topo,0.17942632401311798
1708,TRAIN,MLP,C,SYMMETRY,topo,0.14894692871163984
1709,TRAIN,MLP,C,SYMMETRY,topo,0.16893757239307194
1710,TRAIN,MLP,C,SYMMETRY,topo,0.1877930685179221
1711,TRAIN,MLP,C,SYMMETRY,topo,0.1968062640597551
1712,TRAIN,MLP,C,SYMMETRY,topo,0.16426440637903938
1713,TRAIN,MLP,C,SYMMETRY,topo,0.4972082808414736
1714,TRAIN,MLP,C,SYMMETRY,topo,0.08029776447726988
1715,TRAIN,MLP,C,SYMMETRY,topo,0.07665288235210377
1716,TRAIN,MLP,C,SYMMETRY,topo,0.778513838138833
1717,TRAIN,MLP,C,SYMMETRY,topo,0.11173743192109198
1718,TRAIN,MLP,C,SYMMETRY,topo,0.029928211495820478
1719,TRAIN,MLP,C,SYMMETRY,topo,0.7917827962029405
1720,TRAIN,MLP,C,SYMMETRY,topo,0.051002649166272285
1721,TRAIN,MLP,C,SYMMETRY,topo,0.06799131350999965
1722,TRAIN,MLP,C,SYMMETRY,topo,0.6787996293037122
1723,TRAIN,MLP,C,SYMMETRY,topo,0.6949331778126098
1724,TRAIN,MLP,C,SYMMETRY,topo,0.7064035073913352
1725,TRAIN,MLP,C,SYMMETRY,topo,0.9786628814261273
1726,TRAIN,MLP,C,SYMMETRY,topo,0.9890012983764246
1727,TRAIN,MLP,C,SYMMETRY,topo,0.9878053747340085
1728,TRAIN,MLP,C,SYMMETRY,topo,0.9875494911554572
1729,TRAIN,MLP,C,SYMMETRY,topo,0.9884572366524843
1730,TRAIN,MLP,C,SYMMETRY,topo,0.9886028115587466
1731,TRAIN,MLP,C,SYMMETRY,topo,0.6557349201489764
1732,TRAIN,MLP,C,SYMMETRY,topo,0.21782356710502915
1733,TRAIN,MLP,C,SYMMETRY,topo,0.7697069433808029
1734,TRAIN,MLP,C,SYMMETRY,topo,0.9932587972512991
1735,TRAIN,MLP,C,SYMMETRY,topo,0.989616850965397
1736,TRAIN,MLP,C,SYMMETRY,topo,0.9916797871302204
1737,TRAIN,MLP,C,SYMMETRY,topo,0.9943684944583938
1738,TRAIN,MLP,C,SYMMETRY,topo,0.9923675323431941
1739,TRAIN,MLP,C,SYMMETRY,topo,0.9933045681834908
1740,TRAIN,MLP,C,SYMMETRY,topo,0.16771499146388047
1741,TRAIN,MLP,C,SYMMETRY,topo,0.0771979813673741
1742,TRAIN,MLP,C,SYMMETRY,topo,0.015810344925269337
1743,TRAIN,MLP,C,SYMMETRY,topo,0.18446945134274662
1744,TRAIN,MLP,C,SYMMETRY,topo,0.1444560295554731
1745,TRAIN,MLP,C,SYMMETRY,topo,0.19969364107970533
1746,TRAIN,MLP,C,SYMMETRY,topo,0.17296458697538164
1747,TRAIN,MLP,C,SYMMETRY,topo,0.17386760000332635
1748,TRAIN,MLP,C,SYMMETRY,topo,0.1762863223687977
1749,TRAIN,MLP,C,SYMMETRY,topo,0.570889965816392
1750,TRAIN,MLP,C,SYMMETRY,topo,0.15880104711635856
1751,TRAIN,MLP,C,SYMMETRY,topo,0.050458591362606775
1752,TRAIN,MLP,C,SYMMETRY,topo,0.9769793873156145
1753,TRAIN,MLP,C,SYMMETRY,topo,0.0641317401335808
1754,TRAIN,MLP,C,SYMMETRY,topo,0.060333418565689856
1755,TRAIN,MLP,C,SYMMETRY,topo,0.9784459105154437
1756,TRAIN,MLP,C,SYMMETRY,topo,0.08688288841250791
1757,TRAIN,MLP,C,SYMMETRY,topo,0.07452193924871275
1758,TRAIN,MLP,C,SYMMETRY,topo,0.7406487057967206
1759,TRAIN,MLP,C,SYMMETRY,topo,0.7676521198005406
1760,TRAIN,MLP,C,SYMMETRY,topo,0.7549500652703138
1761,TRAIN,MLP,C,SYMMETRY,topo,0.9948477963281643
1762,TRAIN,MLP,C,SYMMETRY,topo,0.9880509250097714
1763,TRAIN,MLP,C,SYMMETRY,topo,0.9938159844905854
1764,TRAIN,MLP,C,SYMMETRY,topo,0.9954123154520615
1765,TRAIN,MLP,C,SYMMETRY,topo,0.9959420617460572
1766,TRAIN,MLP,C,SYMMETRY,topo,0.996478160796028
1767,TRAIN,MLP,C,SYMMETRY,topo,0.6528260917234715
1768,TRAIN,MLP,C,SYMMETRY,topo,0.6429168871668689
1769,TRAIN,MLP,C,SYMMETRY,topo,0.7989303143103559
1770,TRAIN,MLP,C,SYMMETRY,topo,0.9947594812387651
1771,TRAIN,MLP,C,SYMMETRY,topo,0.9958116374309193
1772,TRAIN,MLP,C,SYMMETRY,topo,0.9961633253382728
1773,TRAIN,MLP,C,SYMMETRY,topo,0.9980196160384408
1774,TRAIN,MLP,C,SYMMETRY,topo,0.9948457231495822
1775,TRAIN,MLP,C,SYMMETRY,topo,0.9980842871795508
1776,TRAIN,MLP,C,SYMMETRY,topo,0.12893017720665034
1777,TRAIN,MLP,C,SYMMETRY,topo,0.1007489026563192
1778,TRAIN,MLP,C,SYMMETRY,topo,0.07004646388163471
1779,TRAIN,MLP,C,SYMMETRY,topo,0.19079984763035585
1780,TRAIN,MLP,C,SYMMETRY,topo,0.14496419769893543
1781,TRAIN,MLP,C,SYMMETRY,topo,0.15105058964081708
1782,TRAIN,MLP,C,SYMMETRY,topo,0.18975575699541025
1783,TRAIN,MLP,C,SYMMETRY,topo,0.17339553128454455
1784,TRAIN,MLP,C,SYMMETRY,topo,0.19878368498071142
1785,TRAIN,MLP,C,SYMMETRY,topo,0.31480674484419346
1786,TRAIN,MLP,C,SYMMETRY,topo,0.097649393271939
1787,TRAIN,MLP,C,SYMMETRY,topo,0.059263878418202576
1788,TRAIN,MLP,C,SYMMETRY,topo,0.9817565702025014
1789,TRAIN,MLP,C,SYMMETRY,topo,0.06710024340510956
1790,TRAIN,MLP,C,SYMMETRY,topo,0.07264169780477059
1791,TRAIN,MLP,C,SYMMETRY,topo,0.9825868111040678
1792,TRAIN,MLP,C,SYMMETRY,topo,0.08546899779048533
1793,TRAIN,MLP,C,SYMMETRY,topo,0.0809949166038072
1794,TRAIN,MLP,C,SYMMETRY,topo,0.6854670640558782
1795,TRAIN,MLP,C,SYMMETRY,topo,0.809525801074262
1796,TRAIN,MLP,C,SYMMETRY,topo,0.7198025907103984
1797,TRAIN,MLP,C,SYMMETRY,topo,0.9863854586690382
1798,TRAIN,MLP,C,SYMMETRY,topo,0.9892994515974856
1799,TRAIN,MLP,C,SYMMETRY,topo,0.994955487751246
1800,TRAIN,MLP,C,SYMMETRY,topo,0.9967226948921051
