timepoint,set,model,context,response,feature,r2,r2_se,rmse,rmse_se,r2s
15,TRAIN,RF,C,ACTIVITY,topo,0.6785281959003342,0.002376982564547936,0.20758285184797454,0.0014678180210344908,"[0.6674204888852997, 0.6753124302695362, 0.687386899526579, 0.6691895577095186, 0.6806662963983585, 0.6819472854257491, 0.6926689135731405, 0.6717570299390186, 0.6785272880027035, 0.6804057692734382]"
15,TEST,RF,C,ACTIVITY,topo,0.5039906828207761,0.010837783638145165,0.25537069307252896,0.004828031150576963,"[0.5002155258104724, 0.5051198536308348, 0.4640919630766944, 0.5627878483365851, 0.4918189440547386, 0.5317604296757306, 0.4702339945399415, 0.5447348454525558, 0.5177990375017604, 0.45134438612844796]"
15,TRAIN,SVR,C,ACTIVITY,topo,0.7158820353793552,0.007355485389294187,0.19296515407519735,0.002280248158853382,"[0.732493328850977, 0.7164387680202027, 0.7186962685535913, 0.6994249011562377, 0.6978084400854945, 0.7447228169289669, 0.6617730689250795, 0.7391077528413501, 0.7173942528591803, 0.7309607555724715]"
15,TEST,SVR,C,ACTIVITY,topo,0.6340548869536107,0.018555811346905083,0.22412421670460173,0.005596254962149485,"[0.6267729591205631, 0.6445477358386922, 0.6194458889209835, 0.658155249050173, 0.7186277742186566, 0.5891041136870203, 0.7478369436493177, 0.5408947831018537, 0.594793785079051, 0.6003696368697957]"
15,TRAIN,MLP,C,ACTIVITY,topo,0.7396418121404367,0.005016816054924486,0.18649621419072981,0.002026472372421684,"[0.7336231717742921, 0.7498369558014835, 0.7403685757711231, 0.7123007552405587, 0.7626057786836927, 0.7355682287167167, 0.7557153310360775, 0.7168362582709094, 0.756037535199008, 0.7335255309105063]"
15,TEST,MLP,C,ACTIVITY,topo,0.6313220001765395,0.014514945624745788,0.22014022716445006,0.004679573290591443,"[0.6557849211979202, 0.6114118334530136, 0.6010955275750187, 0.7091432974967053, 0.5601231158301763, 0.649774107656131, 0.5995323737397723, 0.7008410160044785, 0.5886616707763854, 0.6368521380357934]"
15,TRAIN,MLR,C,GROWTH,topo,0.5973502833496169,0.0047768489781028324,0.13771831644583193,0.001249348845477152,"[0.6060297772726515, 0.5993263376586987, 0.6188694036277855, 0.6074643440811744, 0.5922396194564848, 0.5926698046102332, 0.5896349070583474, 0.5593723301439282, 0.6035727179186844, 0.6043235916681822]"
15,TEST,MLR,C,GROWTH,topo,0.5095272512617797,0.015366134174042452,0.1513033018970245,0.003775212454274634,"[0.5187419775723883, 0.5057777554809089, 0.46637170851163123, 0.43316625176621437, 0.5313476895693481, 0.47937132620678824, 0.5570326986420551, 0.6170458157536485, 0.48671555217924, 0.4997017369355743]"
15,TRAIN,RF,C,GROWTH,topo,0.687096839460467,0.0025671243946643386,0.12119552918826895,0.0005813614881736835,"[0.6921173242299168, 0.6796307364438079, 0.6892674335176612, 0.6968476360814664, 0.6891214718488797, 0.6831941643073893, 0.6951910780988817, 0.6818578236505235, 0.6943473257341932, 0.6693934006919504]"
15,TEST,RF,C,GROWTH,topo,0.4215961499555057,0.010904127407125503,0.1646639426384396,0.002335646850870467,"[0.4037434929643281, 0.49779873901710114, 0.4083663380620901, 0.44541772654713296, 0.3682159185984596, 0.4455682096572543, 0.39964699212839583, 0.4416047356271342, 0.4049350005805332, 0.40066434637262693]"
15,TRAIN,SVR,C,GROWTH,topo,0.5929913302239854,0.010817677928792967,0.1381796098290823,0.0017864217892234607,"[0.6010439331447316, 0.5427183367661067, 0.5678365383660801, 0.6081000697403818, 0.6188239823517632, 0.5992878146214783, 0.6076034693632746, 0.6352166224129142, 0.6239973646240379, 0.5252851708490864]"
15,TEST,SVR,C,GROWTH,topo,0.42476403728950807,0.030146979674825727,0.16357564963475332,0.0045511024217232314,"[0.3526757257249902, 0.5191672849311937, 0.5796991039310527, 0.5169513844559939, 0.3874525357360301, 0.33492702625187887, 0.3867382625699276, 0.415350464829893, 0.25738860613200876, 0.4972899783321122]"
15,TRAIN,MLP,C,GROWTH,topo,0.6386182195233562,0.0052324666278561315,0.13060565435243177,0.0010116794431957448,"[0.6349821533737412, 0.623200471274316, 0.6330981410681661, 0.6572448586929809, 0.6572276054193037, 0.6628025696010451, 0.6254576610167919, 0.6447354260263984, 0.6075365126163246, 0.6398967961444939]"
15,TEST,MLP,C,GROWTH,topo,0.481103117075701,0.014891292542071447,0.15479288770401395,0.002825696766841611,"[0.43321218202130773, 0.485475340992346, 0.5156896618884055, 0.47087425111779135, 0.41187875777460736, 0.42432542895276504, 0.5473726229960101, 0.4836968913845904, 0.5594812407663978, 0.47902479286278876]"
15,TRAIN,MLR,C,SYMMETRY,topo,0.21750533808937628,0.00546040968339805,0.07270675180670198,0.0006161124070038481,"[0.20717880912362796, 0.23234145203476564, 0.1922056528576782, 0.22656211801902637, 0.23840813069318068, 0.1941763551743605, 0.23697045475919976, 0.19695636659122961, 0.2292659399827125, 0.22098810165798166]"
15,TEST,MLR,C,SYMMETRY,topo,0.15855398504599086,0.011412580284860798,0.07435924038222427,0.0014947120693335838,"[0.20618142284036234, 0.10634099297870558, 0.22154532702563956, 0.14814471219739955, 0.11563864412947711, 0.1781838625851312, 0.1181939683964166, 0.16692774046736525, 0.16299587168098273, 0.1613873081584286]"
15,TRAIN,RF,C,SYMMETRY,topo,0.29826360854403333,0.007834881957521144,0.06871322888435175,0.0005186255097668376,"[0.28778346907385277, 0.35155932458039885, 0.26733539341746027, 0.3046916751312094, 0.25988572663124265, 0.29300358778105606, 0.31686099394089395, 0.3020443251509194, 0.31249070492873854, 0.2869808848045615]"
15,TEST,RF,C,SYMMETRY,topo,0.14411278414221435,0.015915157742484146,0.07525619139229137,0.00112027645624801,"[0.16027489886907642, 0.07613038194161337, 0.23061811664358867, 0.11505480230821197, 0.2420223053558258, 0.12455029432858356, 0.12390698369610054, 0.13713507534798208, 0.12205591950069128, 0.10937906343046999]"
15,TRAIN,SVR,C,SYMMETRY,topo,0.4246116556223491,0.007621218431886947,0.06239871162962657,0.0005170322120623657,"[0.4283785866414265, 0.43971126277206896, 0.40584355831693375, 0.44269406432771674, 0.3918379930487572, 0.39853126682497764, 0.40120044584311276, 0.4249000395536522, 0.43993468779851364, 0.4730846510963318]"
15,TEST,SVR,C,SYMMETRY,topo,0.037605474365631254,0.034876288584834006,0.07897850419189244,0.001258320235349405,"[0.07241376672066047, 0.14910686743196966, -0.0018927423888612793, -0.029459145743742088, 0.11707187482132164, 0.13844824512116272, 0.07486764259415701, 0.03746385784332029, 0.068690360085496, -0.2506559828291719]"
15,TRAIN,MLP,C,SYMMETRY,topo,0.22181392123140334,0.009620060730634664,0.07293918636502059,0.0006752924415554461,"[0.20919405253721535, 0.1821340199359618, 0.22807129290005734, 0.23691749057406508, 0.16330239460228335, 0.2551419474467922, 0.2638488179317642, 0.23658956330374148, 0.2406229318376486, 0.20231670124450385]"
15,TEST,MLP,C,SYMMETRY,topo,0.13741295053191466,0.01846219283707162,0.07391661356660667,0.0014830387708021123,"[0.1931364125352849, 0.16055928654772844, 0.15600144877264277, 0.12640899501405822, 0.23037548199617286, 0.08987352592242681, 0.01762169898211907, 0.1288192478028075, 0.0874699380834083, 0.18386346966249745]"
15,TRAIN,MLR,C,ACTIVITY,spatial,0.7461499871911877,0.004763358202436316,0.1824384900266874,0.0017819464182493615,"[0.7711265998916522, 0.7310607480781627, 0.7376610565265418, 0.7264676457176065, 0.7491519892211819, 0.7256536228770056, 0.761902363196298, 0.7519232533229139, 0.7618154949792711, 0.7447370981012439]"
15,TEST,MLR,C,ACTIVITY,spatial,0.661276358470393,0.014505603988922245,0.21565229787492077,0.004691082693121298,"[0.5634123303186629, 0.6934477355925446, 0.6802294330485896, 0.7083997624915319, 0.6688988684156603, 0.729729339005607, 0.6126810119731085, 0.6586756036280752, 0.634192154058071, 0.6630973461720792]"
15,TRAIN,RF,C,ACTIVITY,spatial,0.8759556442069385,0.0031924028409496628,0.1289904481477696,0.0017255569858431337,"[0.8654441982761074, 0.8730564476481557, 0.8773379199578336, 0.8708379047968691, 0.8661253720990614, 0.895546804979504, 0.8779116587316589, 0.8710469338153409, 0.8686678692918541, 0.8935813324729998]"
15,TEST,RF,C,ACTIVITY,spatial,0.545273311155875,0.010158622193836661,0.2442433878395386,0.002622350683762057,"[0.605474393216336, 0.5338820599617257, 0.5355032296844211, 0.5390297319419813, 0.5977511072955793, 0.5256443933296062, 0.4992465535949252, 0.5314974663269086, 0.5643393108256439, 0.5203648653816224]"
15,TRAIN,SVR,C,ACTIVITY,spatial,0.7207638193894644,0.005377613356772645,0.19417619167519604,0.0020441113095080697,"[0.731570416075235, 0.7358206848168871, 0.738837938703389, 0.7404428645180519, 0.7073780088718238, 0.7184599075125154, 0.7182323300705677, 0.7212287651757441, 0.7150345594361125, 0.6806327187143185]"
15,TEST,SVR,C,ACTIVITY,spatial,0.6498210028814955,0.016615354684745984,0.21171872495018723,0.005581807289521573,"[0.6420751809653145, 0.6466894919040149, 0.6062926045770074, 0.6046244108577689, 0.6506223740515396, 0.6295737201454283, 0.6214265704708466, 0.6458972082953152, 0.651640825594028, 0.7993676419536909]"
15,TRAIN,MLP,C,ACTIVITY,spatial,0.7450429436937498,0.004036980849131708,0.18449831543505069,0.0011712656802447714,"[0.7406178416109113, 0.7580901839680134, 0.736447484127906, 0.752185035338161, 0.7600741589826618, 0.7540588500906198, 0.7456001367670307, 0.7549831370541965, 0.719788729836772, 0.7285838791612258]"
15,TEST,MLP,C,ACTIVITY,spatial,0.6501635718385523,0.020930434232929493,0.21428152697623362,0.004852163997467619,"[0.6530660557364512, 0.6350939221875138, 0.6893819763875924, 0.6481701464509013, 0.4828799213714251, 0.6475544592143756, 0.6791911715720935, 0.613508563484225, 0.7371541247766948, 0.7156353772042507]"
15,TRAIN,MLR,C,GROWTH,spatial,0.60071378971104,0.004826176028963924,0.13546322892901086,0.0009542571457941665,"[0.604561509578921, 0.5710794093341598, 0.6110965640127368, 0.6120707561518783, 0.5841164813610327, 0.5985900931088968, 0.6007425984433538, 0.6018035862345905, 0.5930465913139851, 0.630030307570844]"
15,TEST,MLR,C,GROWTH,spatial,0.473953092657691,0.02175178971087729,0.16020649197818176,0.0038823611551248327,"[0.4707402182449745, 0.5863929257258333, 0.36692692302571206, 0.36923830796413804, 0.5277945590237463, 0.48258276491723306, 0.43478639547981834, 0.5110318077166032, 0.5473227663418522, 0.4427142581369986]"
15,TRAIN,RF,C,GROWTH,spatial,0.7054518068246152,0.0024160128547184934,0.11775561469520138,0.00047000913928870076,"[0.7143647790228572, 0.6973782473640409, 0.7102647676750172, 0.713580302679151, 0.7030104238159307, 0.6971661679385165, 0.7046957088571483, 0.7178499927612887, 0.6955575459880431, 0.700650132144158]"
15,TEST,RF,C,GROWTH,spatial,0.38083264412515927,0.018976099582150633,0.16899221613109408,0.0019144398100144485,"[0.3183364982318784, 0.3944105239808181, 0.26576492482346104, 0.367374761401677, 0.4381277342622478, 0.4712406423140981, 0.41998061065766046, 0.3408667462191588, 0.437610955376891, 0.3546130439837023]"
15,TRAIN,SVR,C,GROWTH,spatial,0.5972946577367344,0.006938313489913839,0.13619021158051847,0.0010905875315266396,"[0.6312683262000174, 0.5959023083952874, 0.60201224644808, 0.6049091671394085, 0.6051720307791704, 0.594310025784038, 0.5694729072096424, 0.5847122073622317, 0.628161269122566, 0.5570260889269015]"
15,TEST,SVR,C,GROWTH,spatial,0.4355938118915577,0.03396751872761718,0.16570224175912643,0.004654405284628832,"[0.3662159377706834, 0.5265459657012299, 0.17461314256027405, 0.5143229205004147, 0.4876583646477012, 0.4537183451422244, 0.5166140168181843, 0.33861267595620104, 0.4481371265618461, 0.5294996232568181]"
15,TRAIN,MLP,C,GROWTH,spatial,0.6521851686778788,0.005617851395181808,0.1283500688366877,0.0011185108216446773,"[0.6427405831709212, 0.670186079670889, 0.6497821902068437, 0.6703606645396847, 0.6485341845071532, 0.6703949613401439, 0.6595101414308566, 0.6390448576049017, 0.6610314007546043, 0.6102666235527913]"
15,TEST,MLP,C,GROWTH,spatial,0.42044013337116465,0.03934495767732028,0.16130002814480623,0.0031185574903340556,"[0.3796238888844711, 0.07669955886105861, 0.5091203525461778, 0.3945130894998662, 0.5153949577059949, 0.45946792591915486, 0.41682058871133654, 0.44650159758970087, 0.4754203440455331, 0.5308390299483527]"
15,TRAIN,MLR,C,SYMMETRY,spatial,0.23482731547105784,0.010209447169550353,0.07192239968514277,0.0006251056590729321,"[0.2011470929853928, 0.2453183561902591, 0.21686048328187835, 0.25433447778067697, 0.21970418973218708, 0.2755458384381869, 0.23696527349480223, 0.22578128344292148, 0.1793079417066945, 0.29330821765757875]"
15,TEST,MLR,C,SYMMETRY,spatial,0.14663811693621104,0.02280385003634477,0.0744208902931908,0.0013142225787403949,"[0.23005120921827926, 0.1485025389537754, 0.2103949784439232, 0.10748999995595598, 0.1222103757573969, 0.002898183859732284, 0.15118444222595973, 0.18732981293020734, 0.24377822825256268, 0.06254139976431727]"
15,TRAIN,RF,C,SYMMETRY,spatial,0.22833965272705078,0.005454607235733307,0.07193763699481234,0.00035623128039735403,"[0.23290268455888985, 0.2179341495274396, 0.20611231913554273, 0.2426163163707179, 0.2311547697489824, 0.2539631202416942, 0.20354950853719456, 0.22961085212423848, 0.21242600933196276, 0.25312679769384505]"
15,TEST,RF,C,SYMMETRY,spatial,0.13549405368936845,0.012411500108250813,0.07605569105594938,0.0008371910705186934,"[0.1400973955491337, 0.14883197426957095, 0.16904438521800724, 0.07965835298403101, 0.13716544204211678, 0.07283702849089613, 0.19713268564450293, 0.13182020423676633, 0.1791362427016695, 0.09921682575699009]"
15,TRAIN,SVR,C,SYMMETRY,spatial,0.434268615080169,0.0076143488686515265,0.06112036690763036,0.00044346308960046263,"[0.4410507742647506, 0.39268236199011297, 0.4403215334701924, 0.4611837950622103, 0.4282389360986222, 0.41642811105908684, 0.412558981313605, 0.483597660682906, 0.43298167734089443, 0.433642319519309]"
15,TEST,SVR,C,SYMMETRY,spatial,0.10742842524617227,0.02665944476272068,0.07811949909674695,0.0011968752879096703,"[0.11090374258318636, 0.23406174007965463, 0.15308946190030703, -0.06902818288405599, 0.13904067989908342, 0.14257163452381105, 0.1395683733498746, -0.019638141873076664, 0.1532660467175455, 0.0904488981653927]"
15,TRAIN,MLP,C,SYMMETRY,spatial,0.24165196600416858,0.012713050625043168,0.07027012899410714,0.0007560535110158367,"[0.23281253936554314, 0.17489232939298294, 0.18861910780540125, 0.2985584808515712, 0.22675303020248783, 0.25107379888315273, 0.2260723312068298, 0.29051751643154267, 0.23470787789814807, 0.2925126480040263]"
15,TEST,MLP,C,SYMMETRY,spatial,0.12731325059624782,0.02203611054897946,0.07870312174436106,0.0015809858797033731,"[0.13227923910756034, 0.2077566728385083, 0.17361059289322855, 0.0045950782276570346, 0.18667157804292345, 0.14623968121729158, 0.16849186164225083, 0.061410462116177844, 0.17660957881503814, 0.015467761061842111]"
0,TRAIN,MLR,CH,ACTIVITY,naive,0.12706352341297783,0.008327835371744027,0.31300798929936785,0.004314896905582781,"[0.09217330940797253, 0.1572966310830649, 0.1476714034697988, 0.1472650517437747, 0.1554702208880694, 0.07567708568345066, 0.12807605156123003, 0.1053984064850535, 0.13435639119986165, 0.12725068260750205]"
0,TEST,MLR,CH,ACTIVITY,naive,0.04050836385414641,0.01942372577706054,0.3285663990556046,0.01030209217093106,"[0.09113853053581777, -0.0947260818669835, 0.02913012078949362, 0.0013908620614839773, 0.005966069137690044, 0.11794059915867738, 0.07298772763552519, 0.12197651715326852, 0.02258445096978534, 0.036694842966705776]"
0,TRAIN,RF,CH,ACTIVITY,naive,0.1282359034994534,0.004901937512261403,0.3181415960458539,0.0033996381755362222,"[0.1335615193668347, 0.10954506044618861, 0.1308825616759014, 0.14391800996688675, 0.12352175336634685, 0.1441228701248718, 0.12870063298895307, 0.13935526790712505, 0.09213192423350614, 0.13661943491791995]"
0,TEST,RF,CH,ACTIVITY,naive,0.03529561806497474,0.00892765108476656,0.3145533267024999,0.009287749417604527,"[0.010013161154976857, 0.034385980901130764, 0.015988042071577113, 0.06427734514982941, 0.0736793044759988, 0.040690037967485826, 0.0562676454122919, 0.036715080820074464, 0.048814615170306164, -0.027875032473923866]"
0,TRAIN,SVR,CH,ACTIVITY,naive,0.07470557887718296,0.009686490416406965,0.320454042307621,0.005405658510460527,"[0.058909330792250914, 0.06710160364059303, 0.07241395023215091, 0.08812703512258513, 0.0803900147728408, 0.06420920845910871, 0.12736579184362395, 0.03937126037089589, 0.1231942501560851, 0.025973343381695213]"
0,TEST,SVR,CH,ACTIVITY,naive,0.036540982435665635,0.006538421441261705,0.3305191540956766,0.01326222716491243,"[0.05504700973883492, 0.022013084934325744, -0.014115750554035689, 0.05038084494646633, 0.0397898951360105, 0.05748121036889231, 0.025659887323511432, 0.047599279956302976, 0.029861762453954888, 0.051692600052392956]"
0,TRAIN,MLP,CH,ACTIVITY,naive,0.14059446732245123,0.015817329511975016,0.3207724619343719,0.003173347624316735,"[0.05753058537255529, 0.12720447989761274, 0.2534032193146527, 0.11654530634555271, 0.1645855300154303, 0.12338092199261996, 0.12138738917190672, 0.1545611707417236, 0.10379258055079521, 0.18355348982166286]"
0,TEST,MLP,CH,ACTIVITY,naive,0.010497153092571255,0.02366246693361208,0.3044820871759278,0.008738456948000692,"[0.06814041616378952, -0.019582799372249493, 0.011491432672307456, 0.04100290472212509, -0.13091755106125502, 0.05789901294953692, 0.07898711723325114, -0.12409397155031332, 0.07940421752958438, 0.04264075163893588]"
0,TRAIN,MLR,CH,GROWTH,naive,0.19327108209792115,0.009958965174792295,0.3324466707777878,0.002953157440896457,"[0.22594392326955293, 0.24439887266281735, 0.14241133405872586, 0.21195659794327404, 0.20780101747967972, 0.14659679350237642, 0.19653858300992177, 0.16407297864364478, 0.20017399852111217, 0.1928167218881065]"
0,TEST,MLR,CH,GROWTH,naive,0.13014429298870595,0.019596280568476693,0.3224907049281149,0.00850034910588104,"[0.06744170424785634, 0.011501850491048127, 0.19650230969021476, 0.11366367755136175, 0.13268128036800675, 0.20722812504886778, 0.09945261749789502, 0.21047198583817694, 0.16569868007909372, 0.09680069907453825]"
0,TRAIN,RF,CH,GROWTH,naive,0.4386573638759167,0.011735147190837774,0.2741124549652839,0.0033848967462272034,"[0.4563386948455873, 0.3900590096288433, 0.5228294171135104, 0.4661858515157308, 0.4252501337570338, 0.4644318129631442, 0.41504715656139535, 0.42585852454700435, 0.40399969260237034, 0.41657334522454703]"
0,TEST,RF,CH,GROWTH,naive,0.14431128897729356,0.02707560453260579,0.33018284167506257,0.00928315673997237,"[0.14212434842591615, 0.1667533421243197, 0.0028553572964813423, -0.006508298794651868, 0.11872666540759436, 0.14358046424029292, 0.25345704268366465, 0.26397313692889124, 0.15983834909205052, 0.19831248236837662]"
0,TRAIN,SVR,CH,GROWTH,naive,0.41516731147091923,0.006347435690240901,0.2785939527117855,0.002871820806317192,"[0.40841079823349347, 0.4236820519133858, 0.41234198829541946, 0.37384605176655616, 0.4186309130639384, 0.3921409776890883, 0.4220243247789006, 0.4310797571489099, 0.4518663197141992, 0.4176499321053003]"
0,TEST,SVR,CH,GROWTH,naive,0.192998302261769,0.014023169895728379,0.3261898402135965,0.00753425979533846,"[0.16176857289833846, 0.17541921175728492, 0.19937627844075623, 0.27736673892836106, 0.22247787802518604, 0.25637102628030395, 0.15093618937134523, 0.1827368966831071, 0.1287229741420426, 0.17480725609096437]"
0,TRAIN,MLP,CH,GROWTH,naive,0.3886502244904008,0.005847991919786954,0.2869046947696179,0.0013984424833682705,"[0.3969774988431791, 0.40299008637268785, 0.3513935076381316, 0.36481900730340666, 0.4121259191356458, 0.39592937189983957, 0.3699315015507758, 0.3965734900779897, 0.39708685603970884, 0.3986750060426433]"
0,TEST,MLP,CH,GROWTH,naive,0.1784780839214572,0.01267298653925724,0.32447657033161315,0.0036115865718640517,"[0.20196021812072584, 0.154095520036722, 0.24217281920313527, 0.24276631597806875, 0.16327903607381644, 0.10636696904141951, 0.16829939573994468, 0.1471789814838479, 0.16911254881409798, 0.18954903472279405]"
0,TRAIN,MLR,CH,SYMMETRY,naive,0.15139671430391358,0.007348809398346155,0.14735606222590253,0.0009479936507099552,"[0.11898201033162281, 0.1921850401180294, 0.1653738032790163, 0.12484846866834642, 0.17346432511575127, 0.1337073370268368, 0.16796409736467344, 0.14869613384264047, 0.12697181339477903, 0.1617741138974399]"
0,TEST,MLR,CH,SYMMETRY,naive,0.05678065914224154,0.015244838978046323,0.15424499718252116,0.0021347711516609765,"[0.15048061611681218, -0.01727843373445559, 0.02573319245676453, 0.0827040361221475, 0.01468016445803011, 0.10379807381700867, 0.01670846808746107, 0.04328789225049312, 0.09605797641128944, 0.05163460543686438]"
0,TRAIN,RF,CH,SYMMETRY,naive,0.3173492869482092,0.009488287170445137,0.1325899630001381,0.0008924164519382516,"[0.2828234375197113, 0.3017385842870167, 0.33204444220911233, 0.3480294323574834, 0.3026700794730248, 0.2532824518375525, 0.32525907206305815, 0.3443463330739951, 0.34930999913541205, 0.3339890375257254]"
0,TEST,RF,CH,SYMMETRY,naive,0.07297591966203505,0.021986943282123438,0.15139346862801767,0.0022865105591813218,"[0.1851972332452836, 0.11409030624309757, 0.04453439770984369, 0.016799208528679554, 0.12236675251063, 0.17697340542673745, 0.07380172536534424, 0.010512770772533986, -0.0017135031775998844, -0.012803100004199708]"
0,TRAIN,SVR,CH,SYMMETRY,naive,0.1464367070419193,0.004821738006700857,0.14725938505480046,0.0007361752105716188,"[0.16025285598630445, 0.15628988287077938, 0.1390210296590022, 0.14059516368376934, 0.12665613773729456, 0.151469852211353, 0.16934759867503424, 0.16219683147172348, 0.1200910369673358, 0.13844668115659664]"
0,TEST,SVR,CH,SYMMETRY,naive,0.0597046308704002,0.013605685440735498,0.15536728114562373,0.0017840295150600596,"[0.033698031685803764, 0.002373714343000155, 0.08292574792667684, 0.0841898986659777, 0.12408292514827579, 0.051109353938754154, 0.009382392426960373, 0.010314826436366942, 0.12244672724481598, 0.07652269088737029]"
0,TRAIN,MLP,CH,SYMMETRY,naive,0.313799404120554,0.015777633508129028,0.1315948794390455,0.0012446674310646058,"[0.30115588257630777, 0.3355611202430029, 0.3179381870272784, 0.2507371511379243, 0.3405597678316653, 0.2884254031830429, 0.41287589100797306, 0.3104222044946645, 0.353249366962068, 0.2270690667416132]"
0,TEST,MLP,CH,SYMMETRY,naive,0.0826869080107241,0.030971446321200868,0.1532575615490676,0.001678054984412227,"[0.10177365243131986, -0.018752346862651592, -0.021512331249091243, 0.2289601836185603, 0.08578106690566334, 0.1422114576105048, -0.0973552695901383, 0.15242779970880238, 0.062188084144789935, 0.19114678338948154]"
0,TRAIN,MLR,CH,ACTIVITY,topo,0.1720323599027629,0.010859234072894138,0.30808940439468835,0.004489331836122794,"[0.13380385418134955, 0.1446300761722943, 0.17375185244154523, 0.2182686449491007, 0.1991045102122282, 0.16816699804879864, 0.1086827770147355, 0.22339556344539246, 0.17215963475588403, 0.1783596878063003]"
0,TEST,MLR,CH,ACTIVITY,topo,0.08247895854431662,0.026098704495056482,0.3124397805268106,0.010640102609690383,"[0.16838268079034846, 0.1772984251430888, 0.11518707821571328, -0.00010597189195848955, 0.0419071861157827, 0.08511280491346518, 0.19063994097109505, -0.028471004222478946, 0.12147725995353464, -0.0466388145454244]"
0,TRAIN,RF,CH,ACTIVITY,topo,0.145172615884805,0.004794549105811418,0.30718877132818345,0.004517525892749354,"[0.1304970070850212, 0.15260869356190931, 0.12580172647718535, 0.13894856618904727, 0.1372968496263235, 0.1680432770308229, 0.12484141870494825, 0.16183535256024395, 0.14862135467827386, 0.16323191293427441]"
0,TEST,RF,CH,ACTIVITY,topo,0.07524471804065755,0.009835683072343802,0.32886371928137353,0.011200467045921224,"[0.1138570204215178, 0.061630155771030815, 0.04435554416485299, 0.08084494292160893, 0.10007707842242086, 0.03669190817643175, 0.13319075576264316, 0.04180064395978256, 0.08374835563763672, 0.05625077516864985]"
0,TRAIN,SVR,CH,ACTIVITY,topo,0.14496257010340935,0.006559262547133127,0.3138906140044767,0.004018389691183246,"[0.11955042675167094, 0.15584469075461915, 0.14440776219744167, 0.15258119528520098, 0.11418065821344892, 0.166279856254947, 0.15996871576867966, 0.1710946947063824, 0.11192062607170805, 0.15379707502999496]"
0,TEST,SVR,CH,ACTIVITY,topo,0.022525829080730485,0.01841316694652419,0.32034012769374354,0.010364253952080913,"[0.08079613637649663, -0.028770012930890543, 0.05410783648884776, -0.07184778431010064, 0.10374712862594715, 0.0036477523839080206, 0.01300529105421766, 0.0020506456666535833, 0.10579878694519784, -0.037277489492972604]"
0,TRAIN,MLP,CH,ACTIVITY,topo,0.19099991286582543,0.022912858551665773,0.3034998608667537,0.0039317024650201,"[0.209760219523493, 0.11706924369215621, 0.19458225660396877, 0.23412886171372305, 0.12986653141176896, 0.17023731379660734, 0.18627330222406513, 0.3756829403835428, 0.181530069959578, 0.11086838934935106]"
0,TEST,MLP,CH,ACTIVITY,topo,0.047933512227906414,0.021299730305922894,0.3189525827317574,0.009602609978554394,"[-0.015207118334840564, 0.13859362090739935, 0.011883220157677732, -0.03643542623437401, 0.17407180258026378, 0.08298962159263645, 0.05380656997980393, -0.0350206785847218, 0.03430143406022346, 0.07035207615499584]"
0,TRAIN,MLR,CH,GROWTH,topo,0.30789524323399486,0.00940422181955343,0.2986353721879615,0.0037311958350956785,"[0.3362671154083323, 0.33751779387342185, 0.3007534030717659, 0.30410247450312655, 0.3196896348969501, 0.2697824056609087, 0.24237461449587938, 0.3354217794792115, 0.3288687081520082, 0.30417450279834446]"
0,TEST,MLR,CH,GROWTH,topo,0.24236333841904806,0.01809905005817638,0.3243211166539227,0.008786608327597503,"[0.20368634648177708, 0.16285819573229232, 0.27416968142690235, 0.2532921437221495, 0.23367136167846592, 0.33109227575143874, 0.349616134879575, 0.21591959487663714, 0.20213323942487016, 0.19719441021637263]"
0,TRAIN,RF,CH,GROWTH,topo,0.3425352619518699,0.009843767446114702,0.29266022134174047,0.0037203924892302708,"[0.40467506287096155, 0.34679192113068114, 0.2783022185964116, 0.34288464700075605, 0.3427475674318867, 0.3117428901078749, 0.3622306554336582, 0.3409900496469923, 0.3353116424156023, 0.3596759648838742]"
0,TEST,RF,CH,GROWTH,topo,0.15105023194995504,0.020914919413831064,0.33943035028768953,0.008137480393603543,"[0.1270774002601257, 0.12844401183931786, 0.23015414175400573, 0.022141246345397825, 0.2541286590174452, 0.1430541372642744, 0.192319129633437, 0.19916079713607315, 0.13147572543067299, 0.08254707081880075]"
0,TRAIN,SVR,CH,GROWTH,topo,0.33791739951160904,0.007524351620171169,0.297204887668564,0.00476008870813233,"[0.38079658395325733, 0.3118371144723484, 0.3558524117106807, 0.33660504452703843, 0.35080749544202505, 0.34229925709952014, 0.32103265899576705, 0.3579125817249884, 0.2951771088704792, 0.3268537383199859]"
0,TEST,SVR,CH,GROWTH,topo,0.19318708094312362,0.04237639606167906,0.3214520698453538,0.013461660427791759,"[-0.15965975501089336, 0.25234015927396625, 0.1672560450372358, 0.21270481641054695, 0.1713499449636413, 0.22789676067705333, 0.30231477308141086, 0.12020290643818854, 0.3251375686625233, 0.31232758989756326]"
0,TRAIN,MLP,CH,GROWTH,topo,0.4482344182529049,0.012145258328873329,0.26903714878084467,0.002695522070632518,"[0.4929746285227068, 0.4272735777545419, 0.4619804493311295, 0.40212414533535557, 0.4170213241636589, 0.4544699019525401, 0.4927250086532142, 0.40834660472619266, 0.4127560133503908, 0.5126725287393186]"
