RADIUS,LENGTH,WALL,SHEAR,CIRCUM,FLOW,NODES,EDGES,GRADIUS,GDIAMETER,AVG_ECCENTRICITY,AVG_SHORTEST_PATH,AVG_CLOSENESS,AVG_BETWEENNESS,AVG_IN_DEGREES,AVG_OUT_DEGREES,AVG_DEGREE,AVG_CLUSTERING,AVG_CORENESS,GRADIUS:WALL,GDIAMETER:WALL,AVG_ECCENTRICITY:WALL,AVG_SHORTEST_PATH:WALL,AVG_CLOSENESS:WALL,AVG_BETWEENNESS:WALL,GRADIUS:SHEAR,GDIAMETER:SHEAR,AVG_ECCENTRICITY:SHEAR,AVG_SHORTEST_PATH:SHEAR,AVG_CLOSENESS:SHEAR,GRADIUS:RADIUS,GDIAMETER:RADIUS,AVG_ECCENTRICITY:RADIUS,AVG_SHORTEST_PATH:RADIUS,AVG_CLOSENESS:RADIUS,AVG_BETWEENNESS:RADIUS,GRADIUS:PRESSURE_AVG,GDIAMETER:PRESSURE_AVG,AVG_ECCENTRICITY:PRESSURE_AVG,AVG_SHORTEST_PATH:PRESSURE_AVG,AVG_CLOSENESS:PRESSURE_AVG,AVG_BETWEENNESS:PRESSURE_AVG,GRADIUS:PRESSURE_DELTA,GDIAMETER:PRESSURE_DELTA,AVG_ECCENTRICITY:PRESSURE_DELTA,AVG_SHORTEST_PATH:PRESSURE_DELTA,AVG_CLOSENESS:PRESSURE_DELTA,GRADIUS:OXYGEN_AVG,GDIAMETER:OXYGEN_AVG,AVG_ECCENTRICITY:OXYGEN_AVG,AVG_SHORTEST_PATH:OXYGEN_AVG,AVG_CLOSENESS:OXYGEN_AVG,AVG_BETWEENNESS:OXYGEN_AVG,GRADIUS:OXYGEN_DELTA,GDIAMETER:OXYGEN_DELTA,AVG_ECCENTRICITY:OXYGEN_DELTA,AVG_SHORTEST_PATH:OXYGEN_DELTA,AVG_CLOSENESS:OXYGEN_DELTA,LAYOUT,SEED
-0.0063925297,1.0,-0.59203166,1.0458769,0.24427418,0.33864096,1.4478518,1.4926592,1.1191089,2.1908627,1.6758143,1.3858138,-1.3737868,-1.3727344,1.7533576,1.7533576,1.7533576,0.5030598,0.23847397,0.13617198,-0.23309214,0.34943515,0.846729,-0.941483,-1.3719504,1.0771269,0.60991335,0.77772045,0.6372,-0.68690413,0.5308817,-0.49755582,-0.09649611,-0.16822752,0.010393964,-1.3939328,1.2704674,1.4654704,1.2764518,1.1289698,-1.1130531,-1.3727634,0.7803766,0.7938984,0.6032433,0.88993293,-0.7849819,1.1557341,1.6671908,1.3093436,1.1051356,-1.121042,-1.3727387,0.38523242,0.6583354,0.63330567,2.9662821,-0.6822306,Savav,45
-0.6113694,1.0,0.95338565,-1.4836129,-0.94599235,-1.0901141,-1.1516886,-1.1307657,-0.7534017,-0.5591339,-0.5989409,-0.71289295,0.645514,1.8653041,-0.6643317,-0.6643317,-0.6643317,-0.35823816,0.7619119,-0.20787078,0.24880156,0.109239295,0.030667348,-0.16329429,1.8488389,-1.1951212,-1.2280847,-1.3095261,-1.5991441,2.1967149,-0.9128857,-0.21523835,-0.5901759,-0.5289727,0.4858089,1.8607104,-1.0358795,-0.75336003,-0.84820163,-0.8731602,0.8287142,1.8652395,-1.3663169,-1.3930994,-1.0566598,-1.795576,2.391084,-1.1408901,-1.0481575,-1.0573877,-1.1095239,1.0961608,1.8653011,-0.23892234,-0.24758817,-0.2695045,-0.6048935,0.4630614,Lav,66
-1.5213153,1.0,-0.5197179,-0.97931963,-1.234709,-1.0230619,-0.53373677,-0.53909963,-0.96145844,-0.100801125,-0.21834706,-0.30435845,0.26771492,0.17917301,-0.47506568,-0.47506568,-0.47506568,1.9305198,-0.7691712,-0.33339012,-0.02730417,-0.23307042,-0.50001734,0.41280362,0.17106323,-1.3514152,-1.3654037,-1.1884043,-0.97319907,0.7102798,-1.5163596,-1.1132876,-1.3721266,-1.3211029,1.517139,0.14303897,-1.4559158,-1.2759259,-1.3257855,-1.2798486,1.4339881,0.17915373,-0.91659474,-0.9081975,-0.68345803,-0.50050116,0.24395931,-1.6259738,-1.1919305,-1.2329208,-1.2590562,1.3030081,0.17916939,-0.10984038,-0.04803872,-0.0894445,0.071718484,-0.5294327,Lava,97
2.4383223,1.0,-2.1131344,1.5726844,2.588024,1.30106,-0.72706246,-0.75120634,-0.54534495,-0.5591339,-0.08742949,-0.16784216,0.06356869,-0.11716331,-1.0669786,-1.0669786,-1.0669786,0.7998425,-0.9118849,-1.4872044,-1.9896249,-1.7401426,-1.3990898,1.3122711,-0.1362383,0.7218371,0.66961783,0.5834934,1.1626878,-0.9372159,2.0231543,2.3217814,2.6109974,2.6979306,-2.2653265,-0.14131698,0.65086925,0.8199767,1.0707303,0.98197085,-0.9891409,-0.11720643,0.22078103,0.23261295,0.29545918,0.6096295,-0.6000146,0.4896238,0.7520671,1.0904603,1.0194799,-1.0200691,-0.11716704,-0.20432465,-0.30440074,-0.30716047,-0.6543072,0.6324399,Lvav,13
-0.29884905,1.0,1.8434738,-1.1407522,-0.6117614,-0.7949134,-0.9618151,-0.9828492,-0.3372882,-0.71191144,-0.44508734,-0.5337871,0.50005156,0.7443864,-1.3101113,-1.3101113,-1.3101113,1.2409571,-0.1275774,1.1401149,1.2903129,0.91721594,0.43452975,-0.41537303,0.7251213,-0.4868984,-0.4318156,-0.7841595,-1.319871,1.3796837,-0.45935175,0.13339713,-0.33539012,-0.37056074,0.31034708,0.74959683,-0.065286644,-0.48922193,-0.32914633,-0.3188009,0.176394,0.7443335,-0.8999249,-0.8926174,-1.2826823,-1.6506233,1.7749794,-0.56432307,-0.82376164,-0.6570325,-0.70622236,0.6627005,0.744383,-0.22495912,-0.2241193,-0.18653171,-0.14474854,-0.44260147,Lav,95
0.11333876,1.0,0.3599734,0.18067102,0.3697095,0.5549818,0.29825422,0.30932716,0.286882,-0.100801125,0.44053683,0.46874785,-0.48338023,-0.45773196,0.56821525,0.56821525,0.56821525,-1.0251417,1.2648078,0.16684185,0.57684577,0.07398211,-0.12621039,0.13072291,-0.47044525,0.56859535,0.6588881,0.541914,0.7067421,-0.7646193,0.099711865,-0.0023534629,0.17647415,0.03286469,-0.17241271,-0.44265777,0.4015562,0.22126308,0.29212037,0.20907232,-0.3544967,-0.4577524,0.3056489,0.31735656,-0.09905215,0.43584442,-0.6614858,0.6416212,0.40984076,0.77975035,0.785625,-0.79273325,-0.4577358,-0.15529832,-0.08869248,-0.08725487,-0.40092385,-0.2641568,Sav,67
-1.2956808,1.0,-0.6065257,-1.1186335,-1.1861323,-0.9510111,-0.45088288,-0.38560137,-0.7534017,0.3575316,0.06426834,-0.4445875,0.5560622,-0.12628202,0.9443089,0.9443089,0.9443089,-1.112364,0.16464588,-0.7954271,-0.73016435,-0.5391977,-0.6697315,0.6587949,-0.111992314,-0.87989545,-0.8431654,-1.0051296,-1.0630486,0.91963136,-1.2560081,-0.7753625,-0.8581812,-1.069289,1.3340214,-0.13606355,-1.2905821,-1.0285596,-1.0766329,-1.3242486,1.5940385,-0.12632446,-0.39678136,-0.38681436,-0.5458069,-1.0019901,0.83387715,-1.3238868,-0.7825981,-0.9727508,-1.2626342,1.4117771,-0.12506133,2.1115487,2.424271,2.8324356,0.12335977,-0.5329692,Lava,87
-0.57564044,1.0,1.3715521,-1.5582266,-0.6385917,-1.0354183,-1.227638,-1.2172829,0.078825265,-1.7813545,-1.1687114,-1.1771019,1.2055329,1.0174187,-0.9979624,-0.9979624,-0.9979624,0.2745624,-2.37331,-0.041457918,-0.09844515,-0.25328174,-0.09507392,0.043165177,1.0174317,-1.0236714,-0.9937839,-1.3350701,-1.7141751,2.313905,-0.47708857,-0.32623556,-0.8144478,-1.1094463,1.30514,1.0833526,-0.38966727,-0.8307943,-0.6574381,-0.5385478,0.41062906,1.0173628,-1.3867763,-1.3828388,-1.8551321,-1.8528905,2.2174888,-0.5623387,-1.8804113,-1.4411752,-1.4220853,1.5214685,1.0174154,-0.1504888,-0.112161286,-0.20006207,-0.4944123,0.005376126,Lav,23
1.2468381,1.0,-0.10965815,0.3744107,1.1867962,0.46356425,-0.89277023,-0.89075017,-0.12923147,0.051976454,-0.15819745,-0.7604128,0.75764704,0.91430724,-0.741655,-0.741655,-0.741655,2.4108338,-2.0024707,-0.06424731,0.070903085,-0.02903171,-0.3746574,0.2672217,0.9082108,0.7523698,0.7786869,0.8438971,0.50119066,-0.530338,0.84940886,1.1506402,1.4271843,1.2284765,-1.2008437,0.9041017,1.0838132,1.463412,1.2494175,0.8034389,-0.82790273,0.91428274,0.30148143,0.31355703,0.22026502,0.153957,-0.20101075,0.46956578,0.7260191,0.5719786,0.15178779,-0.19925441,0.9143039,-0.23923261,-0.23502015,-0.31729054,-0.6095805,0.573287,Lvav,10
-0.15690131,1.0,-0.48223853,0.13725601,0.57919055,-0.39922336,0.280993,0.23676433,-0.96145844,0.051976454,-0.107213624,0.43639112,-0.41350344,-0.18462244,-0.3561509,-0.3561509,-0.3561509,1.138275,0.4940921,-0.65095156,-0.5094721,-0.36412284,-0.06186057,-0.09145136,-0.18585946,-0.16585612,-0.10501723,0.012583753,-0.051716525,-0.21876578,-0.36426508,0.3300249,-0.06601131,-0.312781,0.2644258,-0.21436162,0.5505749,1.1123626,0.96951604,1.1998357,-1.1285471,-0.1846159,-0.030790355,-0.019718133,0.19019482,0.33648908,-0.35719672,-0.51159537,0.31315494,0.19491322,0.5394409,-0.55246276,-0.1846262,-0.3597815,-0.4939471,-0.40764636,-0.29024562,-0.40727654,Lvav,66
1.3769224,1.0,0.169405,0.3315202,0.1010524,1.3584243,-0.1816078,-0.22093959,0.49493873,-0.5591339,-0.43194777,-0.39239118,0.28963098,-0.23956887,-0.7265705,-0.7265705,-0.7265705,-0.6216442,0.29623902,0.7955755,-0.16748275,0.25192142,0.2877589,-0.47125143,-0.25092852,0.9852471,0.97596127,0.8302198,0.85169053,-0.8633084,2.14285,0.64281446,1.164739,1.0371472,-1.1088544,-0.20500436,-0.41664365,-0.47871155,-0.4833736,-0.37643418,0.19098961,-0.23961063,-0.16642675,-0.15614393,-0.30674908,0.1920468,-0.5698821,0.9845067,0.2912761,0.38702896,0.40698105,-0.4906928,-0.23957266,-0.43456218,-0.5989799,-0.5135233,-0.58542323,0.1009016,Sav,91
0.83574593,1.0,1.3829433,-1.0765294,0.006441008,-0.67951417,-1.2587082,-1.2256554,-1.1695151,-1.0174665,-1.7716848,-2.049518,2.1197047,1.1939023,-0.53303033,-0.53303033,-0.53303033,-0.7031205,0.7112517,-0.19161314,0.25122446,-0.20493685,-0.8993695,0.83844435,1.161319,-0.63477165,-0.6047395,-0.87287855,-1.3886932,1.6358703,-0.42242825,0.5251413,-0.14313504,-0.12120903,0.021450972,1.1641723,-0.9126685,-0.5840886,-0.8453241,-0.896399,0.83554435,1.1938457,-0.6032671,-0.59981424,-0.8488204,-1.895752,2.5697653,-1.0436163,-0.87431026,-1.3349608,-1.4867055,1.5395758,1.193899,-0.4319247,-0.5502467,-0.5103852,-0.56817627,0.022373289,Lav,5
-1.7794777,1.0,-0.61285526,-1.6309414,-1.2205299,-1.0903766,0.7194281,0.66655946,1.5352224,2.34364,2.2733688,1.4273486,-1.2427574,-0.5984556,-0.11677307,-0.11677307,-0.11677307,0.82802737,-0.058073968,0.6909281,0.7665853,0.7829861,0.27094162,-0.24313329,-0.6062337,-1.2309915,-1.3057908,-1.2930156,-1.2337453,1.2001108,-1.1807097,-1.5730226,-1.2636378,-1.466261,1.7777725,-0.6011118,-0.095784776,-0.33327875,-0.33198503,-0.71227556,0.68919706,-0.5984933,-1.0609455,-1.095356,-0.816571,-0.73827076,0.5539223,0.15856595,0.41316158,0.3163168,-0.17754085,0.14415742,-0.5984595,0.30610764,0.5185483,0.6317075,0.47051126,-0.59459573,Lava,18
-0.23824829,1.0,-0.06613134,-2.139155,-0.53260165,-1.0757898,-1.7558315,-1.7335953,-0.54534495,-0.100801125,-0.39617443,-0.666011,0.58399856,1.3614618,-1.5260603,-1.5260603,-1.5260603,1.2445155,-4.2679734,0.6004806,1.2842776,0.7217923,-0.49576515,0.390718,1.3442926,-0.9613359,-0.9301808,-1.2809346,-1.9040943,3.1709049,-0.48753628,0.5000058,-0.4360795,-0.49745712,0.457452,1.3827423,-0.4598327,-0.33168885,-0.4724521,-0.5536829,0.4112133,1.361402,-1.9619051,-1.9581845,-2.3689294,-2.4626248,4.077998,-0.9298042,-0.6989708,-0.8875693,-1.0383891,1.0030435,1.3614587,-0.05740082,0.0174945,-0.02384123,-0.47662362,-0.014256361,Lav,45
0.004629695,1.0,1.6458842,-1.0119408,-0.43258587,-0.85684323,-1.3484665,-1.3205453,-0.54534495,-0.100801125,-1.2358557,-1.4835355,1.5949496,1.7240125,-0.76763344,-0.76763344,-0.76763344,0.9751376,0.66692394,0.29001856,0.75661814,0.24827278,-0.12612881,0.059308887,1.6970645,-0.7436575,-0.7022752,-0.995097,-1.0650933,1.0815494,-0.77853966,0.3426709,-0.33386597,-0.5115819,0.5744312,1.6389394,-0.6522194,-0.21103173,-0.64287114,-0.568892,0.4564699,1.7240465,-1.0226794,-1.0151722,-1.3908933,-1.2169102,1.3687963,-0.79266804,-0.52165216,-1.2297063,-1.3663908,1.4835286,1.7240094,-0.41532403,-0.5281885,-0.49025458,-0.5116826,-0.14085399,Lav,16
-0.7238822,1.0,0.10032998,0.81290084,-0.18497111,-0.07416356,1.8137897,1.8136101,3.407733,2.34364,2.3737977,2.4596348,-2.22073,-1.406784,1.3256873,1.3256873,1.3256873,-0.32002616,0.36527908,3.2331948,2.55366,2.8685842,2.8672392,-2.2093022,-1.4056206,0.6457393,0.6884454,0.5297384,1.2125771,-0.9473577,1.8865122,-0.009273765,0.08028195,-0.037963185,-0.09319621,-1.430891,2.6269684,1.6443108,1.762385,1.6789412,-1.4561698,-1.4068124,1.4869744,1.50263,1.4156777,2.0193353,-1.2665812,2.6904273,1.7520819,1.6542542,1.6386648,-1.5279438,-1.4067882,-0.08408602,-0.16089445,-0.11162757,1.5009242,-0.65692633,Savav,62
-0.25945917,1.0,-0.48794717,1.3239728,0.2791798,0.5836496,1.9553317,1.975481,0.49493873,1.2741971,0.9846065,1.0269134,-1.0690987,-1.4212681,1.6546266,1.6546266,1.6546266,0.58098096,-0.77982837,-0.16761641,0.14990854,0.22214441,0.6083481,-0.7368465,-1.4233773,1.8696804,1.687862,1.2880487,1.0896239,-0.9164979,-0.029452559,-0.66941696,-0.3424474,-0.27563608,0.117345184,-1.4447209,1.2812582,1.6321653,1.3897525,1.312007,-1.232106,-1.4212683,2.071196,2.088616,1.5625222,1.2602876,-0.9849973,0.6970014,1.4001191,1.1349543,1.1594776,-1.160365,-1.4212722,0.14770298,0.24782282,0.28405964,2.2760034,-0.6733018,Savav,97
-0.66046596,1.0,1.2040323,-1.2728655,-0.8535121,-0.9794924,-1.1620454,-1.1168113,-0.54534495,-0.2535787,-0.17284358,0.058659595,-0.1749145,1.7634524,-0.1454031,-0.1454031,-0.1454031,1.775116,0.75712395,1.2204102,1.5124228,1.3354189,0.5706209,-0.5580034,1.8046594,-1.2195517,-1.2033318,-1.2376512,-1.2827433,1.3268752,-0.6711168,-0.13141257,-0.4210828,-0.26112103,0.171202,1.8663766,-0.61847794,-0.53817075,-0.56050956,-0.56360394,0.42131522,1.763388,-1.2473512,-1.2409022,-0.9999914,-1.2173148,1.1536725,-0.91956943,-0.7922517,-0.7307751,-0.5826679,0.46596488,1.7634494,-0.3053251,-0.39135098,-0.39984924,-0.6393404,0.5360154,Lav,3
0.69281346,1.0,-0.32875288,0.69685197,1.3664418,0.22330797,-0.35767227,-0.37164697,-0.12923147,-1.1702442,-0.96712,-1.0925967,1.0971745,0.041858885,-0.45015347,-0.45015347,-0.45015347,0.23164046,-0.64854413,0.11785499,-0.80898637,-0.6517736,-0.8046556,0.7144842,0.047292754,0.6633507,0.7685374,0.70078474,0.0015955528,-0.26680094,0.05458121,-0.007900133,-0.101450056,-0.0033380603,-0.13571335,0.0054197595,1.1166663,0.84167105,0.9522001,0.87804157,-0.90003407,0.041817658,0.70270777,0.71599495,0.56469804,-0.24426605,-0.04046818,0.4407021,-0.21229868,-0.045471452,-0.12552047,0.060868282,0.041855216,0.053529017,0.19254908,0.105433024,-0.27993232,-0.38568145,Lvav,6
-1.1890806,1.0,-0.42593342,-0.84565395,-1.1881642,-0.8336368,0.79192525,0.75586754,0.286882,0.3575316,-0.26911965,-0.1242023,0.06533701,-0.6875148,0.19601558,0.19601558,0.19601558,-0.5779524,-0.73009485,-0.54211617,-0.32146966,-0.5549364,-0.75041974,0.66771924,-0.6835318,-0.76118815,-0.7208452,-0.58057815,-0.87532055,0.59500617,-0.77734655,-1.2929018,-1.1681836,-1.280525,1.4515134,-0.69798726,-1.4641141,-1.2312093,-1.408308,-1.3964913,1.6208398,-0.68754953,0.47083703,0.48342407,0.52149475,-0.63155574,0.36599973,-0.46216154,-0.5341384,-0.9129257,-0.81714004,0.7681696,-0.6875188,-0.22247681,-0.19128855,-0.24936122,-0.122122735,-0.48707306,Lava,74
-0.76784146,1.0,1.2578751,-1.651542,-0.98434705,-1.115153,-0.97217184,-0.9270316,0.7029955,-0.40635628,-0.16078651,-0.15674134,0.031777,1.6566424,0.064334124,0.064334124,0.064334124,0.9376482,-1.1098924,1.7449943,1.1824126,1.2282408,1.1657858,-1.1882273,1.6798209,-1.547001,-1.5527154,-1.668643,-1.538052,1.8443311,-0.25894505,-0.41201866,-0.48048624,-0.4667018,0.37499645,1.6463057,0.27850458,-0.3617042,-0.2928892,-0.24786909,0.045003496,1.6567028,-1.5580268,-1.5547963,-1.861062,-1.5237665,1.6748933,-0.10557024,-0.996212,-0.82937485,-0.8206323,0.7261362,1.6566393,0.45365208,0.5099558,0.33847207,-0.55032283,0.090085156,Lav,60
-1.23508,1.0,0.040759083,-0.9252056,-1.0210093,-0.9885036,-0.33350658,-0.34652907,-0.54534495,-0.2535787,-0.3736748,-0.5540181,0.624203,0.26483133,-0.40755147,-0.40755147,-0.40755147,-1.3680441,0.22364657,0.11572522,-0.1037486,-0.4859189,-1.2264793,1.5187635,0.27343586,-1.0312055,-1.0016261,-1.0112962,-0.8381989,0.62126744,-1.6405147,-1.002927,-1.3712353,-1.2237916,1.4687879,0.26073474,-1.0334061,-1.1663538,-1.1136795,-1.2722754,1.4811207,0.26478392,-0.4555069,-0.44571725,-0.44423565,-0.33549663,0.21496266,-1.2804166,-1.2359883,-1.2811532,-1.3710881,1.5151911,0.26482776,-0.3464389,-0.39442885,-0.39746293,-0.46218985,-0.20529258,Lava,12
1.9881024,1.0,-0.86829823,0.8342449,0.898437,3.1187577,-0.27481842,-0.26559362,0.7029955,-0.71191144,-0.24043034,-0.4391775,0.37350607,-0.11752584,0.05737132,0.05737132,0.05737132,0.037871614,0.25222018,-0.5216694,-0.79618466,-0.3700589,-0.4087691,0.20349213,-0.12008386,1.8267187,1.8231753,2.1275127,0.9198444,-0.8281569,3.8092937,1.8573631,2.233635,2.0590076,-1.811113,-0.024916891,-0.061669126,-0.55504924,-0.30838335,-0.27673757,0.10278821,-0.11756896,0.3226982,0.33122754,0.033880442,-0.14174391,-0.2547696,1.7935588,0.8861953,1.2353393,1.071986,-1.0384781,-0.11752958,-0.012253177,-0.003537707,-0.107378885,-0.42862567,-0.24432717,Sav,18
0.48611727,1.0,-0.7248148,0.112805806,0.010823151,0.42463735,-0.1574421,-0.17349467,-0.7534017,0.051976454,-0.28761464,-0.4458485,0.43256435,-0.2684491,-0.28630957,-0.28630957,-0.28630957,0.031861145,1.1358403,-0.9639697,-1.2072569,-1.0869082,-0.97312385,0.93138856,-0.28069156,-0.099039614,-0.11172502,0.51958823,-0.019350186,-0.32988805,-0.23575303,-0.49688962,-0.2935361,-0.12524319,-0.05115937,-0.2626083,-0.8319851,-0.7640455,-0.7761677,-0.729503,0.6657033,-0.26849052,-0.23765473,-0.22853726,0.14047956,-0.118914455,-0.3167438,-0.3834773,0.3164933,0.09706897,-0.00013382515,-0.055412125,-0.26845288,1.202855,2.0606956,2.2606535,-0.32907477,-0.30183446,Sav,84
-0.7094501,1.0,3.0679853,-1.6817528,-1.0738919,-1.1291479,-1.5141743,-1.4600892,1.3271657,0.51030916,0.23733397,0.30534455,-0.4315465,3.0672715,-0.38002473,-0.38002473,-0.38002473,1.2394181,0.579813,2.7452447,3.160918,2.9581718,2.9185858,-2.2446737,2.993677,-1.1029663,-1.0779219,-1.2917519,-1.4771715,1.9816422,-0.065719515,0.61380553,-0.061704896,-0.003333666,-0.1102405,3.0553455,0.64257836,0.36854187,0.2654761,0.22319752,-0.40132162,3.0671926,-1.4924816,-1.4858234,-1.7981097,-1.6063354,2.1196184,0.34380925,-0.4012012,-0.5862355,-0.5398025,0.4024537,3.067269,1.7030475,1.5242466,1.5680553,-0.34224468,-0.30801305,Lav,29
-2.1085308,1.0,-0.22325517,-1.1033677,-1.5111066,-1.1467068,-0.32660207,-0.33815643,0.286882,-0.5591339,0.29403406,0.52834874,-0.54485893,-0.039549198,-0.37345132,-0.37345132,-0.37345132,-0.75184816,-0.6281565,0.42569005,0.950473,0.5522501,0.17848553,-0.22576484,-0.03969477,-1.2773314,-1.2626395,-1.1546459,-0.95493275,0.77613336,-1.3259583,-1.8503642,-1.6178423,-1.4444802,1.6821615,-0.008597728,-1.0445242,-1.1989535,-1.0078142,-1.1317323,1.2278973,-0.03952585,-0.680936,-0.6718271,-0.27718112,0.07466449,-0.15559709,-0.852375,-1.5910447,-1.0711285,-0.9256971,0.89181286,-0.0395529,-0.15995272,-0.09100085,-0.24179141,-0.33022654,-0.31794745,Lava,75
1.6273531,1.0,0.73790395,0.8791113,0.52582896,1.4100457,-0.2437482,-0.22373046,-0.96145844,-0.71191144,-0.9396427,-0.8624419,0.83019394,-0.19469328,0.28150702,0.28150702,0.28150702,0.15361473,1.1089656,-1.1523908,-1.1023287,-0.9560277,-0.5923386,0.5256923,-0.20008902,1.1298455,1.2428066,1.25677,0.16907594,-0.42636943,0.4633398,0.6998914,0.9548343,1.0447189,-1.1264254,-0.18790211,-0.6976765,-0.5739217,-0.70092434,-0.5816524,0.4508212,-0.19473554,0.6273115,0.63847136,0.71305144,-0.57673705,0.1492375,-0.17513292,0.26590455,0.10752878,0.15982781,-0.22678098,-0.19469705,0.8242972,1.0843658,1.2561294,0.061606526,-0.5236837,Sav,90
0.41915107,1.0,2.0887601,-0.8384807,-0.3746463,-0.7481782,-0.93074495,-0.9047046,-1.1695151,-1.1702442,-0.6116071,-0.09019761,-0.01872164,1.1098958,-0.28897974,-0.28897974,-0.28897974,-0.2656688,-0.10796198,0.20091978,0.5797717,0.37195194,0.4120875,-0.48707494,1.075378,-0.7388217,-0.7008747,-0.8433665,-0.81193393,0.509387,-0.65759546,-0.09533393,0.18454197,0.32088357,-0.45007956,1.1491864,-0.44948983,-0.49146613,-0.30829945,-0.13574284,-0.061072942,1.109839,-0.7646671,-0.7594214,-1.0996437,-0.9434376,0.7037719,-1.0865687,-1.0973142,-0.68808216,-0.36014977,0.2427905,1.1098926,-0.24280098,-0.24579276,-0.21103494,-0.1830685,-0.43449584,Lav,26
-0.28931642,1.0,3.3059263,-0.65933925,-0.59182006,-0.9490531,-1.227638,-1.2172829,-0.7534017,-1.0174665,-0.91018397,-0.6451106,0.5648055,2.4699733,-0.9979624,-0.9979624,-0.9979624,0.44061568,0.72623354,0.36094278,0.8274396,0.66750413,0.698236,-0.6958205,2.4190736,-1.079977,-1.052709,-1.2493391,-1.0584503,0.95747465,-0.45730874,0.108070955,-0.3524338,-0.2533788,0.15567373,2.4234471,-0.13940287,-0.274818,-0.23544885,-0.059912816,-0.12785272,2.469901,-1.011313,-1.0035822,-1.2541991,-0.89809626,0.8556076,-0.9713925,-1.1607482,-1.0599672,-0.8829294,0.826996,2.4699707,0.5352592,0.70552963,0.42013317,-0.5492673,-0.011659044,Lav,7
-0.008376585,1.0,-1.4133902,1.9318167,0.56497735,1.0659416,1.4202338,1.3866059,0.7029955,1.1214195,1.3400176,1.2441431,-1.2165658,-1.3733008,0.6591119,0.6591119,0.6591119,0.002760546,0.22828013,-0.79599524,-0.960595,-0.5838641,0.08568979,-0.28173614,-1.37556,1.473937,1.5363972,1.2414379,1.4977736,-1.0589836,0.11840129,-0.36338276,-0.08611066,-0.0618297,-0.101773284,-1.3968085,0.93852663,1.0458518,1.046639,1.026988,-1.0299407,-1.3733287,1.0433145,1.0576303,1.0188769,1.7129642,-1.1766815,0.99364454,1.3315884,1.3977743,1.3072656,-1.2561666,-1.373305,0.049650338,-0.14370963,0.014525095,1.9262384,-0.667123,Savav,55
-1.1302516,1.0,0.29192057,-0.42478058,-1.2509395,-0.83291525,0.5640771,0.5242247,0.9110522,1.1214195,1.746963,1.6340497,-1.5310783,-0.2630013,-0.041202027,-0.041202027,-0.041202027,-0.4178886,-0.13035753,1.084526,0.85574,1.7405233,1.8171889,-1.6227772,-0.2751296,-0.7957541,-0.7561791,-0.7356707,-0.22444259,-0.14422554,-0.037020445,-0.58903813,-0.31637338,-0.34770936,0.19996358,-0.27832213,-0.9121387,-0.830298,-0.5971202,-0.6000079,0.4769256,-0.26291898,0.18630375,0.19803156,0.2759708,0.7685791,-0.6801141,0.045287054,-0.05887445,0.31538537,0.22155128,-0.32111752,-0.2630051,-0.13978368,-0.09177032,-0.12855054,-0.12485043,-0.48956552,Lava,10
0.43721214,1.0,1.0344533,-0.8770654,-0.1459063,-0.75543165,-1.0964527,-1.0665755,-0.96145844,-0.71191144,-0.79033965,-1.2085801,1.2020639,0.7848058,-0.40146017,-0.40146017,-0.40146017,0.73346126,0.7870876,-0.7394827,-0.46516854,-0.682739,-0.89826274,0.89275676,0.75694305,-0.48957524,-0.4659138,-0.68279445,-1.1865004,1.2596309,-0.7959888,0.5511025,-0.2717528,-0.23834349,0.15607895,0.73385113,-0.55868876,-0.5320292,-0.49572644,-0.63931984,0.5306899,0.7847525,-0.69722795,-0.695768,-0.917101,-1.512704,1.7967385,-0.93777996,-0.7307932,-0.7791479,-1.0225805,1.0101388,0.7848024,0.04189298,0.21614619,-0.004712944,-0.33132383,-0.19440551,Lav,37
-0.9620792,1.0,-0.26147833,-0.3227285,-1.074968,-0.88076866,-0.5199278,-0.49723646,-1.377572,-1.4757993,-1.2276999,-0.8931253,0.93022335,0.062159527,0.07569157,0.07569157,0.07569157,-0.5826184,0.1285041,-0.17145021,-0.78009087,-0.43474847,-0.312396,0.2413973,0.08678501,-1.317508,-1.3124125,-1.039008,-0.40197042,0.07834867,-0.8308908,-0.5781355,-0.69297415,-1.0377026,1.2311981,0.08709648,-1.3677422,-1.3662231,-1.3628296,-1.3498697,1.5751252,0.062117487,-0.062236868,-0.05125961,0.13999769,0.30894572,-0.3288036,-1.7918291,-1.9337246,-1.7298788,-1.4843501,1.6182789,0.06215586,-0.27320972,-0.28016245,-0.22436182,0.6949268,-0.61768603,Lava,59
-0.19431959,1.0,0.27015203,1.2574239,-0.052782834,0.30194682,2.3972192,2.5085387,1.3271657,0.96864194,1.0602411,0.75980175,-0.74941933,-1.4024429,2.9413278,2.9413278,2.9413278,2.12786,0.5432078,1.2394373,0.37997362,1.0717502,1.4849205,-1.3799635,-1.3996426,0.9459272,1.0648355,0.65790385,0.65213776,-0.6729938,0.7151702,-0.93346244,-0.42371497,-0.37455356,0.22275998,-1.4215175,1.4711947,1.255056,1.3010411,1.1027063,-1.0705037,-1.4024622,1.9677637,1.9848711,1.4629158,1.0813229,-0.81822735,1.3046788,1.088824,1.0801369,0.8682861,-0.8665824,-1.4024472,-0.38770795,-0.46765685,-0.37811536,0.25638175,-0.5776886,Savav,67
